key,original,translation,context
WorldmapBattle_1010011_2,"This road is opened by me, and this tree is planted by me. If you want to pass, leave some money!|Brothers, it's a big fat sheep!|Brothers, it's time to work!|Let you see how powerful we are!|You're unlucky to meet me!|I'm in a bad mood, I'll take it out on you!|I'm lucky today, there's even business coming to the door!|I've killed dozens of guys like you!|I'll make you regret meeting me today!|Yo, business is coming to the door!|Someone's coming? Just in time, I haven't opened for a long time!|I've been itching for a long time!|You choose not to take the road to heaven, but to break into hell!",,此路是我开，此树是我栽，要想从此过，留下买路财！|弟兄们，是大肥羊！|弟兄们，出来干活了！|让你见识见识咱们的厉害！|遇到老子算你倒霉！|老子正心情不好，就拿你出出气！|今天运气不错，竟然还有自己送上门的买卖！|像你这样的家伙我已经杀了几十个了！|让你后悔今天遇到我！|哟呵，送上门的生意！|有人来了？正巧，老子好久没开张了！|老子早就闲得手痒了！|天堂有路你不走，地狱无门你闯进来！
WorldmapBattle_1010012_2,"This road is opened by me, and this tree is planted by me. If you want to pass, leave some money!|Brothers, it's a big fat sheep!|Brothers, it's time to work!|Let you see how powerful we are!|You're unlucky to meet me!|I'm in a bad mood, I'll take it out on you!|I'm lucky today, there's even business coming to the door!|I've killed dozens of guys like you!|I'll make you regret meeting me today!|Yo, business is coming to the door!|Someone's coming? Just in time, I haven't opened for a long time!|I've been itching for a long time!|You choose not to take the road to heaven, but to break into hell!",,此路是我开，此树是我栽，要想从此过，留下买路财！|弟兄们，是大肥羊！|弟兄们，出来干活了！|让你见识见识咱们的厉害！|遇到老子算你倒霉！|老子正心情不好，就拿你出出气！|今天运气不错，竟然还有自己送上门的买卖！|像你这样的家伙我已经杀了几十个了！|让你后悔今天遇到我！|哟呵，送上门的生意！|有人来了？正巧，老子好久没开张了！|老子早就闲得手痒了！|天堂有路你不走，地狱无门你闯进来！
WorldmapBattle_1010013_2,"This road is opened by me, and this tree is planted by me. If you want to pass, leave some money!|Brothers, it's a big fat sheep!|Brothers, it's time to work!|Let you see how powerful we are!|You're unlucky to meet me!|I'm in a bad mood, I'll take it out on you!|I'm lucky today, there's even business coming to the door!|I've killed dozens of guys like you!|I'll make you regret meeting me today!|Yo, business is coming to the door!|Someone's coming? Just in time, I haven't opened for a long time!|I've been itching for a long time!|You choose not to take the road to heaven, but to break into hell!",,此路是我开，此树是我栽，要想从此过，留下买路财！|弟兄们，是大肥羊！|弟兄们，出来干活了！|让你见识见识咱们的厉害！|遇到老子算你倒霉！|老子正心情不好，就拿你出出气！|今天运气不错，竟然还有自己送上门的买卖！|像你这样的家伙我已经杀了几十个了！|让你后悔今天遇到我！|哟呵，送上门的生意！|有人来了？正巧，老子好久没开张了！|老子早就闲得手痒了！|天堂有路你不走，地狱无门你闯进来！
WorldmapBattle_1010014_2,"This road is opened by me, and this tree is planted by me. If you want to pass, leave some money!|Brothers, it's a big fat sheep!|Brothers, it's time to work!|Let you see how powerful we are!|You're unlucky to meet me!|I'm in a bad mood, I'll take it out on you!|I'm lucky today, there's even business coming to the door!|I've killed dozens of guys like you!|I'll make you regret meeting me today!|Yo, business is coming to the door!|Someone's coming? Just in time, I haven't opened for a long time!|I've been itching for a long time!|You choose not to take the road to heaven, but to break into hell!",,此路是我开，此树是我栽，要想从此过，留下买路财！|弟兄们，是大肥羊！|弟兄们，出来干活了！|让你见识见识咱们的厉害！|遇到老子算你倒霉！|老子正心情不好，就拿你出出气！|今天运气不错，竟然还有自己送上门的买卖！|像你这样的家伙我已经杀了几十个了！|让你后悔今天遇到我！|哟呵，送上门的生意！|有人来了？正巧，老子好久没开张了！|老子早就闲得手痒了！|天堂有路你不走，地狱无门你闯进来！
WorldmapBattle_1010015_2,"This road is opened by me, and this tree is planted by me. If you want to pass, leave some money!|Brothers, it's a big fat sheep!|Brothers, it's time to work!|Let you see how powerful we are!|You're unlucky to meet me!|I'm in a bad mood, I'll take it out on you!|I'm lucky today, there's even business coming to the door!|I've killed dozens of guys like you!|I'll make you regret meeting me today!|Yo, business is coming to the door!|Someone's coming? Just in time, I haven't opened for a long time!|I've been itching for a long time!|You choose not to take the road to heaven, but to break into hell!",,此路是我开，此树是我栽，要想从此过，留下买路财！|弟兄们，是大肥羊！|弟兄们，出来干活了！|让你见识见识咱们的厉害！|遇到老子算你倒霉！|老子正心情不好，就拿你出出气！|今天运气不错，竟然还有自己送上门的买卖！|像你这样的家伙我已经杀了几十个了！|让你后悔今天遇到我！|哟呵，送上门的生意！|有人来了？正巧，老子好久没开张了！|老子早就闲得手痒了！|天堂有路你不走，地狱无门你闯进来！
WorldmapBattle_1010016_2,"This road is opened by me, and this tree is planted by me. If you want to pass, leave some money!|Brothers, it's a big fat sheep!|Brothers, it's time to work!|Let you see how powerful we are!|You're unlucky to meet me!|I'm in a bad mood, I'll take it out on you!|I'm lucky today, there's even business coming to the door!|I've killed dozens of guys like you!|I'll make you regret meeting me today!|Yo, business is coming to the door!|Someone's coming? Just in time, I haven't opened for a long time!|I've been itching for a long time!|You choose not to take the road to heaven, but to break into hell!",,此路是我开，此树是我栽，要想从此过，留下买路财！|弟兄们，是大肥羊！|弟兄们，出来干活了！|让你见识见识咱们的厉害！|遇到老子算你倒霉！|老子正心情不好，就拿你出出气！|今天运气不错，竟然还有自己送上门的买卖！|像你这样的家伙我已经杀了几十个了！|让你后悔今天遇到我！|哟呵，送上门的生意！|有人来了？正巧，老子好久没开张了！|老子早就闲得手痒了！|天堂有路你不走，地狱无门你闯进来！
WorldmapBattle_1010017_2,"It's hard to find a place to step on iron shoes, {PlayerName}, come with us!|You've committed {PlayerName}, done a lot of evil, now we'll arrest you and bring you to justice!|{PlayerName}, you better surrender!|Even if you run to the ends of the earth, you can't escape us!|I'm going to arrest you today!|I'll execute you on the spot today!",,真是踏破铁鞋无觅处，{PlayerName}，跟我们走一趟！|人犯{PlayerName}，作恶多端，现将你捉拿归案！|{PlayerName}，你束手就擒吧！|你就算逃到天涯海角也躲不开我们的！|今日定要捉拿你！|今日便将你就地正法！
WorldmapBattle_1010018_2,"It's hard to find a place to step on iron shoes, {PlayerName}, come with us!|You've committed {PlayerName}, done a lot of evil, now we'll arrest you and bring you to justice!|{PlayerName}, you better surrender!|Even if you run to the ends of the earth, you can't escape us!|I'm going to arrest you today!|I'll execute you on the spot today!",,真是踏破铁鞋无觅处，{PlayerName}，跟我们走一趟！|人犯{PlayerName}，作恶多端，现将你捉拿归案！|{PlayerName}，你束手就擒吧！|你就算逃到天涯海角也躲不开我们的！|今日定要捉拿你！|今日便将你就地正法！
WorldmapBattle_1010019_2,"It's hard to find a place to step on iron shoes, {PlayerName}, come with us!|You've committed {PlayerName}, done a lot of evil, now we'll arrest you and bring you to justice!|{PlayerName}, you better surrender!|Even if you run to the ends of the earth, you can't escape us!|I'm going to arrest you today!|I'll execute you on the spot today!",,真是踏破铁鞋无觅处，{PlayerName}，跟我们走一趟！|人犯{PlayerName}，作恶多端，现将你捉拿归案！|{PlayerName}，你束手就擒吧！|你就算逃到天涯海角也躲不开我们的！|今日定要捉拿你！|今日便将你就地正法！
WorldmapBattle_1010020_2,"It's hard to find a place to step on iron shoes, {PlayerName}, come with us!|You've committed {PlayerName}, done a lot of evil, now we'll arrest you and bring you to justice!|{PlayerName}, you better surrender!|Even if you run to the ends of the earth, you can't escape us!|I'm going to arrest you today!|I'll execute you on the spot today!",,真是踏破铁鞋无觅处，{PlayerName}，跟我们走一趟！|人犯{PlayerName}，作恶多端，现将你捉拿归案！|{PlayerName}，你束手就擒吧！|你就算逃到天涯海角也躲不开我们的！|今日定要捉拿你！|今日便将你就地正法！
WorldmapBattle_1010021_2,"It's hard to find a place to step on iron shoes, {PlayerName}, come with us!|You've committed {PlayerName}, done a lot of evil, now we'll arrest you and bring you to justice!|{PlayerName}, you better surrender!|Even if you run to the ends of the earth, you can't escape us!|I'm going to arrest you today!|I'll execute you on the spot today!",,真是踏破铁鞋无觅处，{PlayerName}，跟我们走一趟！|人犯{PlayerName}，作恶多端，现将你捉拿归案！|{PlayerName}，你束手就擒吧！|你就算逃到天涯海角也躲不开我们的！|今日定要捉拿你！|今日便将你就地正法！
WorldmapBattle_1010022_2,"It's hard to find a place to step on iron shoes, {PlayerName}, come with us!|You've committed {PlayerName}, done a lot of evil, now we'll arrest you and bring you to justice!|{PlayerName}, you better surrender!|Even if you run to the ends of the earth, you can't escape us!|I'm going to arrest you today!|I'll execute you on the spot today!",,真是踏破铁鞋无觅处，{PlayerName}，跟我们走一趟！|人犯{PlayerName}，作恶多端，现将你捉拿归案！|{PlayerName}，你束手就擒吧！|你就算逃到天涯海角也躲不开我们的！|今日定要捉拿你！|今日便将你就地正法！
WorldmapBattle_1010023_2,"It's hard to find a place to step on iron shoes, {PlayerName}, come with us!|You've committed {PlayerName}, done a lot of evil, now we'll arrest you and bring you to justice!|{PlayerName}, you better surrender!|Even if you run to the ends of the earth, you can't escape us!|I'm going to arrest you today!|I'll execute you on the spot today!",,真是踏破铁鞋无觅处，{PlayerName}，跟我们走一趟！|人犯{PlayerName}，作恶多端，现将你捉拿归案！|{PlayerName}，你束手就擒吧！|你就算逃到天涯海角也躲不开我们的！|今日定要捉拿你！|今日便将你就地正法！
WorldmapBattle_1010024_2,"It's hard to find a place to step on iron shoes, {PlayerName}, come with us!|You've committed {PlayerName}, done a lot of evil, now we'll arrest you and bring you to justice!|{PlayerName}, you better surrender!|Even if you run to the ends of the earth, you can't escape us!|I'm going to arrest you today!|I'll execute you on the spot today!",,真是踏破铁鞋无觅处，{PlayerName}，跟我们走一趟！|人犯{PlayerName}，作恶多端，现将你捉拿归案！|{PlayerName}，你束手就擒吧！|你就算逃到天涯海角也躲不开我们的！|今日定要捉拿你！|今日便将你就地正法！
WorldmapBattle_1010025_2,"Revenge for our brothers!|Use your blood to commemorate the dead brothers!|We Blue Wind Camp are not easy to mess with!|Don't think we Blue Wind Camp are easy to mess with!|Today I'll make you regret offending Blue Wind Camp!|Brothers, the enemy is here, let's go!",,为弟兄们报仇！|用你的血祭奠死去的弟兄们！|我们青风寨可不是好惹的！|别以为我们青风寨好惹！|今日就让你后悔得罪青风寨！|兄弟们，仇人在此，咱们上啊！
WorldmapBattle_1010026_2,"Revenge for our brothers!|Use your blood to commemorate the dead brothers!|We Blue Wind Camp are not easy to mess with!|Don't think we Blue Wind Camp are easy to mess with!|Today I'll make you regret offending Blue Wind Camp!|Brothers, the enemy is here, let's go!",,为弟兄们报仇！|用你的血祭奠死去的弟兄们！|我们青风寨可不是好惹的！|别以为我们青风寨好惹！|今日就让你后悔得罪青风寨！|兄弟们，仇人在此，咱们上啊！
WorldmapBattle_1010027_2,"Revenge for our brothers!|Use your blood to commemorate the dead brothers!|We Blue Wind Camp are not easy to mess with!|Don't think we Blue Wind Camp are easy to mess with!|Today I'll make you regret offending Blue Wind Camp!|Brothers, the enemy is here, let's go!",,为弟兄们报仇！|用你的血祭奠死去的弟兄们！|我们青风寨可不是好惹的！|别以为我们青风寨好惹！|今日就让你后悔得罪青风寨！|兄弟们，仇人在此，咱们上啊！
WorldmapBattle_1010028_2,"Revenge for our brothers!|Use your blood to commemorate the dead brothers!|We Blue Wind Camp are not easy to mess with!|Don't think we Blue Wind Camp are easy to mess with!|Today I'll make you regret offending Blue Wind Camp!|Brothers, the enemy is here, let's go!",,为弟兄们报仇！|用你的血祭奠死去的弟兄们！|我们青风寨可不是好惹的！|别以为我们青风寨好惹！|今日就让你后悔得罪青风寨！|兄弟们，仇人在此，咱们上啊！
WorldmapBattle_1010029_2,"Revenge for our brothers!|Use your blood to commemorate the dead brothers!|We Blue Wind Camp are not easy to mess with!|Don't think we Blue Wind Camp are easy to mess with!|Today I'll make you regret offending Blue Wind Camp!|Brothers, the enemy is here, let's go!",,为弟兄们报仇！|用你的血祭奠死去的弟兄们！|我们青风寨可不是好惹的！|别以为我们青风寨好惹！|今日就让你后悔得罪青风寨！|兄弟们，仇人在此，咱们上啊！
WorldmapBattle_1010030_2,"Revenge for our brothers!|Use your blood to commemorate the dead brothers!|We Blue Wind Camp are not easy to mess with!|Don't think we Blue Wind Camp are easy to mess with!|Today I'll make you regret offending Blue Wind Camp!|Brothers, the enemy is here, let's go!",,为弟兄们报仇！|用你的血祭奠死去的弟兄们！|我们青风寨可不是好惹的！|别以为我们青风寨好惹！|今日就让你后悔得罪青风寨！|兄弟们，仇人在此，咱们上啊！
WorldmapBattle_1010031_2,"Revenge for our brothers!|Use your blood to commemorate the dead brothers!|We Blue Wind Camp are not easy to mess with!|Don't think we Blue Wind Camp are easy to mess with!|Today I'll make you regret offending Blue Wind Camp!|Brothers, the enemy is here, let's go!",,为弟兄们报仇！|用你的血祭奠死去的弟兄们！|我们青风寨可不是好惹的！|别以为我们青风寨好惹！|今日就让你后悔得罪青风寨！|兄弟们，仇人在此，咱们上啊！
WorldmapBattle_1010032_2,"Revenge for our brothers!|Use your blood to commemorate the dead brothers!|We Blue Wind Camp are not easy to mess with!|Don't think we Blue Wind Camp are easy to mess with!|Today I'll make you regret offending Blue Wind Camp!|Brothers, the enemy is here, let's go!",,为弟兄们报仇！|用你的血祭奠死去的弟兄们！|我们青风寨可不是好惹的！|别以为我们青风寨好惹！|今日就让你后悔得罪青风寨！|兄弟们，仇人在此，咱们上啊！
WorldmapBattle_1010033_2,Hiss——!,,嘶——！
WorldmapBattle_1010034_2,Hiss——!,,嘶——！
WorldmapBattle_1010035_2,Hiss——!,,嘶——！
WorldmapBattle_1010036_2,Hiss——!,,嘶——！
WorldmapBattle_1010037_2,Hiss——!,,嘶——！
WorldmapBattle_1010038_2,Hiss——!,,嘶——！
WorldmapBattle_1010039_2,Hiss——!,,嘶——！
WorldmapBattle_1010040_2,Hiss——!,,嘶——！
WorldmapBattle_1010041_2,"Damn, I've been discovered!|Since I've been discovered, I won't let you go!|As long as I kill you, no one will know I've been here!|You're unlucky to meet me!|I'll kill you today as a meritorious service!|Damn, how did you find me!|You can see through my perfect disguise!",,可恶，被发现了！|既然被发现了，就留你不得！|只要杀了你，就没人知道我来过！|遇见我算你运气不好！|今日就杀你做头功！|可恶，你是怎么发现我的！|居然能识破我完美的伪装！
WorldmapBattle_1010042_2,"Damn, I've been discovered!|Since I've been discovered, I won't let you go!|As long as I kill you, no one will know I've been here!|You're unlucky to meet me!|I'll kill you today as a meritorious service!|Damn, how did you find me!|You can see through my perfect disguise!",,可恶，被发现了！|既然被发现了，就留你不得！|只要杀了你，就没人知道我来过！|遇见我算你运气不好！|今日就杀你做头功！|可恶，你是怎么发现我的！|居然能识破我完美的伪装！
WorldmapBattle_1010043_2,"Damn, I've been discovered!|Since I've been discovered, I won't let you go!|As long as I kill you, no one will know I've been here!|You're unlucky to meet me!|I'll kill you today as a meritorious service!|Damn, how did you find me!|You can see through my perfect disguise!",,可恶，被发现了！|既然被发现了，就留你不得！|只要杀了你，就没人知道我来过！|遇见我算你运气不好！|今日就杀你做头功！|可恶，你是怎么发现我的！|居然能识破我完美的伪装！
WorldmapBattle_1010044_2,"Damn, I've been discovered!|Since I've been discovered, I won't let you go!|As long as I kill you, no one will know I've been here!|You're unlucky to meet me!|I'll kill you today as a meritorious service!|Damn, how did you find me!|You can see through my perfect disguise!",,可恶，被发现了！|既然被发现了，就留你不得！|只要杀了你，就没人知道我来过！|遇见我算你运气不好！|今日就杀你做头功！|可恶，你是怎么发现我的！|居然能识破我完美的伪装！
WorldmapBattle_1010045_2,"Damn, I've been discovered!|Since I've been discovered, I won't let you go!|As long as I kill you, no one will know I've been here!|You're unlucky to meet me!|I'll kill you today as a meritorious service!|Damn, how did you find me!|You can see through my perfect disguise!",,可恶，被发现了！|既然被发现了，就留你不得！|只要杀了你，就没人知道我来过！|遇见我算你运气不好！|今日就杀你做头功！|可恶，你是怎么发现我的！|居然能识破我完美的伪装！
WorldmapBattle_1010046_2,"Damn, I've been discovered!|Since I've been discovered, I won't let you go!|As long as I kill you, no one will know I've been here!|You're unlucky to meet me!|I'll kill you today as a meritorious service!|Damn, how did you find me!|You can see through my perfect disguise!",,可恶，被发现了！|既然被发现了，就留你不得！|只要杀了你，就没人知道我来过！|遇见我算你运气不好！|今日就杀你做头功！|可恶，你是怎么发现我的！|居然能识破我完美的伪装！
WorldmapBattle_1010047_2,"Damn, I've been discovered!|Since I've been discovered, I won't let you go!|As long as I kill you, no one will know I've been here!|You're unlucky to meet me!|I'll kill you today as a meritorious service!|Damn, how did you find me!|You can see through my perfect disguise!",,可恶，被发现了！|既然被发现了，就留你不得！|只要杀了你，就没人知道我来过！|遇见我算你运气不好！|今日就杀你做头功！|可恶，你是怎么发现我的！|居然能识破我完美的伪装！
WorldmapBattle_1010048_2,"Damn, I've been discovered!|Since I've been discovered, I won't let you go!|As long as I kill you, no one will know I've been here!|You're unlucky to meet me!|I'll kill you today as a meritorious service!|Damn, how did you find me!|You can see through my perfect disguise!",,可恶，被发现了！|既然被发现了，就留你不得！|只要杀了你，就没人知道我来过！|遇见我算你运气不好！|今日就杀你做头功！|可恶，你是怎么发现我的！|居然能识破我完美的伪装！
WorldmapBattle_1010049_2,"This road is opened by me, and this tree is planted by me. If you want to pass, leave some money!|Brothers, it's a big fat sheep!|Brothers, it's time to work!|Let you see how powerful we are!|You're unlucky to meet me!|I'm in a bad mood, I'll take it out on you!|I'm lucky today, there's even business coming to the door!|I've killed dozens of guys like you!|I'll make you regret meeting me today!|Yo, business is coming to the door!|Someone's coming? Just in time, I haven't opened for a long time!|I've been itching for a long time!|You choose not to take the road to heaven, but to break into hell!",,此路是我开，此树是我栽，要想从此过，留下买路财！|弟兄们，是大肥羊！|弟兄们，出来干活了！|让你见识见识咱们的厉害！|遇到老子算你倒霉！|老子正心情不好，就拿你出出气！|今天运气不错，竟然还有自己送上门的买卖！|像你这样的家伙我已经杀了几十个了！|让你后悔今天遇到我！|哟呵，送上门的生意！|有人来了？正巧，老子好久没开张了！|老子早就闲得手痒了！|天堂有路你不走，地狱无门你闯进来！
