key,original,translation,context
end021_6,Who knows if the next reincarnation will bring a different life.,,不知下一次轮回是否会有别样的人生。
end022_1,"With your help, Chuxiang City managed to repel the Yan army with a few defenders.",,在你的帮助下，楚襄城凭着寥寥守军击退了潮水般的燕国大军。
end022_2,"But you, who should have been treated as a hero, are now despised by everyone in Chuxiang City.",,但本应被当成英雄对待的你，此刻却成为了楚襄城上下老小唾弃的对象。
end022_3,"No one understands your humiliation and burden, and your bitterness and pain are unknown.",,没有人理解你的忍辱负重，你的辛酸和痛苦更是无人知晓。
end022_4,"Facing the people's curses, you are speechless, and finally give up arguing, and run away from Chuxiang City with a heavy heart.",,面对百姓的唾骂，你百口莫辩，最终放弃了辩驳，心灰意冷地离开了楚襄城。
end022_5,"You did what you wanted to do, and let the future generations judge the rights and wrongs.",,你做了自己想做的事，而那些是非对错，还是交给后人评说吧。
end022_6,"Meanwhile, you, who are free from worldly ties, are living a carefree and unrestrained life in the mountains.",,与此同时，远离尘世羁绊的你，正在山林中过着无忧无虑、无拘无束的日子。
end022_7,"Who is right and who is wrong, who is good and who is bad, is no longer important to you.",,孰功孰过，孰对孰错，对你来说也不再重要了。
end023_1,"From beginning to end, you were just a pawn in the hands of others.",,自始至终，你一直是别人掌控中的一枚棋子。
end023_2,"You once fantasized that you could rise to power with the Yan army, but this naivety ultimately harmed you.",,你也曾幻想过，自己能靠燕军飞黄腾达，但这份天真终究害了你。
end023_3,"The anger of the Yan army never subsided, and the people of Chuxiang City suffered because of you.",,燕军的怒火从未平息，楚襄城的百姓也因你遭难。
end023_4,"After the city was broken, the Yan army left no survivors wherever they went.",,城破之后，燕军所到之处，鸡犬不留。
end023_5,"And you, who once conspired with the tiger, now lie quietly in a solitary grave by the roadside, and no one mentions you anymore.",,而曾经与虎谋皮的你，如今静静躺在路边的孤坟之中，再也没人提起。
end024_1,"Surviving is your only goal. As for those ambitions, how can they compare to a full meal?",,活下去，已是你唯一的目标。至于那些雄心壮志，又怎比得上一顿饱饭？
end025_1,"The dream of a great hero is ultimately just a bubble, and you can only spend the rest of your life in the cold Prison.",,一代大侠的梦想终究只是泡影，你的余生只能在冰冷的牢房中度过。
end026_1,Ban Ping Shenxiancu and the entire studio wish all players a prosperous Year of the Rabbit.,,半瓶神仙醋携工作室全体同仁恭贺各位玩家卯年如意。
end027_1,"This title of ""the world's number one"" has driven countless people mad, becoming the obsession of many.",,这天下第一的名号，无数人为之疯狂，成为无数人心中的执着。
end027_2,"Although there have been many talents over the decades, no one has been able to bear the title of ""the world's number one"".",,这数十年间虽然英才辈出，但是尚无一人承担得起“天下第一”四字。
end027_3,"Once an unknown youngster, now standing at the unreachable peak.",,曾经名不见经传的小子横空出世，如今已站在高不可攀的巅峰之上。
end027_4,"So far, the title of ""the world's number one"" is well-deserved, you have become the new martial arts legend!",,至今为止，天下第一实至名归，你成为新一代的武林神话！
end030_1,You ventured into the dangerous territory to rescue the emperor and escaped unscathed.,,你深入虎狼之地营救皇帝逃出生天
end030_2,"The emperor, against all odds, has nothing to repay you but to bestow upon you the ultimate honor.",,皇帝绝境逢生无以为报，唯有赏赐给你极致的荣耀。
end030_3,"By the grace of heaven, the emperor decrees:",,奉天承运，皇帝诏曰：
end030_4,"You have meritoriously served the emperor, and are hereby granted the title of Duke Dingguo, hereditary and irreplaceable, so be it!",,你护驾有功，赐爵定国公，世袭罔替，钦此！
end030_5,The imperial edict caused a stir among the ministers!,,圣旨一出，群臣哗然！
end030_6,"There were those who risked their lives to remonstrate, those who resigned in anger, and those who were envious.",,冒死进谏者有之，愤而辞官者有之，羡慕嫉妒者有之。
end030_7,"However, you didn't care, calmly accepted the decree and thanked the emperor, and then faded out of the martial arts world...",,然而，你却不屑一顾，坦然领旨谢恩，从此淡出江湖……
end031_1,"You have earned the trust of Wan Yan Wuzhu, and with his recommendation, the emperor of Yan Kingdom exceptionally granted you the title of king despite your different surname.",,你深得完颜乌珠信赖，在他的举荐下，燕国皇帝破例对你异姓封王。
end031_2,"You were granted the title of Han King, and ruled over Xiangfan and Wuyue, becoming the first king of a different surname in the history of Yan Kingdom with such power.",,你受封汉王，并统辖襄樊、吴越两地，成为燕国历史上，首个拥有如此权位的异姓王。
end031_3,"The martial arts world despised your act of siding with Yan Kingdom, and attempted to assassinate you several times, but you saw through them all.",,江湖人士对你投靠燕国的行径颇为不齿，对你进行了数次暗杀行刺，但都被你一一识破。
end031_4,"Years later, with your own strength, you repeatedly crushed the major martial arts sects, and no one dared to disrespect you...",,数年后你凭借自身实力，将江湖各大门派反复碾压数次，再无人敢对你抱有不敬之心……
end032_1,"General's mansion, Duke Kang's manor, Ye Family Battalion, Yan Yun Iron Army, these once dominant forces have now all come to an end.",,将军府、康王府、叶家军、燕云铁军，这些曾经割据一方的势力如今纷纷落幕。
end032_2,"With the dissolution of these forces, the resources that became available once again became the target of emerging forces.",,随着这些势力消散，空闲出来的资源，再度成为新生势力竞相争夺的目标。
end032_3,"There was no order in the world, with smoke rising everywhere and corpses littering the fields. This chaos lasted for hundreds of years...",,天下再无秩序可言，各地狼烟四起、饿殍遍野。如此乱象，持续数百年之久……
end032_4,"The instigator of all these tragedies, I wonder what he thinks.",,这一切惨状的始作俑者，不知又作何感想。
Role1-1_1_1,"That was close, finally got rid of that guy...",,好险，总算摆脱那家伙了……
Role1-1_1_2,"Hmph, I'm sure you're disappointed!",,哼，让你失望了！
Role1-1_1_3,"Stop struggling in vain, confess and accept your punishment!",,不要做无谓挣扎了，认罪伏法吧！
Role1-1_1_4,"{yell} Pah!
Do you really think I'm afraid of you?",,"{yell}呸！
真以为我会怕了你？"
Role1-1_2_1,"Hey, the famous Crime Investigation Bureau's head catcher, is nothing but a paper tiger!",,嘿，大名鼎鼎的神捕门捕头，到底不过是纸老虎罢了！
Role1-1_2_2,"(The old injury flares up at this moment, hands and feet numb and weak, if this continues...)",,（旧伤偏偏此时发作，手脚麻木无力，这样下去……）
Role1-1_2_3,Ah--,,阿——
Role1-1_2_4,<size=120%>Ah----</size>,,<size=120%>阿————</size>
Role1-1_2_5,<size=200%>Achoo!!!!!!</size>,,<size=200%>阿嚏！！！！</size>
Role1-1_2_6,"Sorry, I didn't mean to disturb you two.
You continue, I'll go back to sleep in the tree.",,"不好意思，不是有意打扰二位。
你们继续，我继续爬回树上睡觉。"
Role1-1_2_7,"Hey, you stop!",,喂，你站住！
Role1-1_2_8,"Young hero, please wait!",,少侠留步！
Role1-1_2_9,Do you two have any orders for me?,,两位有什么吩咐吗？
Role1-1_2_10,"Help me deal with him, I'll pay you!",,帮我对付他，我给你钱！
Role1-1_2_11,"Young hero, I'm from the Crime Investigation Bureau, on a mission to solve a case.
This woman is a thief from the Nest of Swallow, capturing her is a great merit!",,"少侠，我是神捕门的人，正在奉命办案。
此人是燕子窝的飞贼，擒下她是大功一件！"
Role1-1_2_12,"I just happened to be sleeping in this tree.
I didn't see anything, I didn't hear anything, just pretend I don't exist.",,"我就是碰巧在这边树上睡觉。
什么也没看到，什么也没听到，你们就当我不存在吧。"
Role1-1_2_13,"Hmph, coward!",,哼，胆小鬼！
Role1-1_2_20,"Young hero, don't be fooled by her, she's just stalling for time!
If her accomplices arrive, it will be difficult to capture her then!",,"少侠莫要受她蛊惑，她在拖延时间！
若是同党赶来，那时再擒她可就难如登天了！"
Role1-1_2_21,Who should I help? Such a headache-inducing choice...,,到底该帮谁呢？真是令人头疼的选择……
Role1-1_3_1,(How should I treat this constable?),,（我该怎么对待这位捕头呢？）
Role1-1_3_2,"{yell} You're actually helping the tyrant!
Do you know the consequences of doing this!",,"{yell}你竟然助纣为虐！
你知道这样做的后果吗！"
Role1-1_3_3,"Chattering, so annoying!",,唧唧歪歪的，真是烦人！
Role1-1_3_4,Let's tie you up first!,,先把你捆起来吧！
Role1-1_3_5,You somehow find a rope and tie this handsome constable up tightly.,,你不知从哪里找到一根绳子，将这位俊秀的捕头捆得结结实实。
Role1-1_3_6,"Accidentally, you touch something very soft...",,无意之间，你碰触到了一个十分柔软的东西……
Role1-1_3_7,"You, you, you're a woman?!",,你、你、你是女的？！
Role1-1_3_8,"You rascal, let me go!
If you let this thief go, the Crime Investigation Bureau won't let you off!",,"你这登徒子，快把我放开！
放跑了这贼人，神捕门不会放过你！"
Role1-1_3_9,"We can't stay here for long, quickly <color=#c44b0e>help me up</color> and run away from here as soon as possible.",,此地不可久留，快<color=#c44b0e>扶我起来</color>，尽快离开这里。
Role1-1_3_1_9,"You rascal, let me go!",,你这登徒子，快把我放开！
Role1-1_4_1,"{yell} You're actually helping the tyrant!
Do you know the consequences of doing this!",,"{yell}你竟然助纣为虐！
你知道这样做的后果吗！"
Role1-1_4_2,Is this your last word?,,这就是你的遗言？
Role1-1_4_3,Crime Investigation Bureau... won't... let you off...,,神捕门……不会……放过你……
Role1-1_5_1,"You... behave yourself, don't move around!",,你……手脚规矩些，不要乱动！
Role1-1_5_2,"Sorry, I didn't realize you were a woman...",,对、对不起我没想你是女的……
Role1-1_6_1,(How should I treat this masked woman?),,（我该怎么对待这蒙面女子呢？）
Role1-1_6_2,"{yell}Hey! We are all people of the same path,
leave a line for future encounters!",,"{yell}喂！都是江湖同道中人，
做事留一线日后好相见！"
Role1-1_6_3,"{yell}Taking advantage of others' danger, what kind of hero are you!",,{yell}趁人之危，算什么英雄好汉！
Role1-1_6_4,"Wait and see, I won't let you go!",,你等着，我不会放过你的！
Role1-1_6_5,"Chattering, so annoying!",,叽叽歪歪的，烦死个人！
Role1-1_6_6,Let's tie you up first!,,先把你捆起来再说！
Role1-1_6_7,You somehow find a rope and tie this masked woman up tightly.,,你不知从哪里找到一根绳子，将这蒙面女子捆得结结实实。
Role1-1_6_8,"Hurry up and untie me, or you will regret it!",,赶紧给我解开，不然你会后悔的！
Role1-1_6_9,"The young hero really understands the big picture! Please <color=#c44b0e>help me up</color>, it's not safe here, we need to run away as soon as possible.",,少侠果然深明大义！麻烦<color=#c44b0e>扶我起来</color>，这里不太安全，咱们要尽快离开。
Role1-1_7_1,"I've helped you with your trouble, can you do me a favor now?",,你的忙我已经帮了，现在能不能帮我一个忙？
Role1-1_7_2,"What can I do for you, young hero?",,少侠有什么需要我做的？
Role1-1_7_3,"I seem to be lost and out of money, can you help me get out of here?",,我好像迷路了，盘缠也已耗尽，能不能带我出去离开这里？
Role1-1_7_4,"Given my current injuries, I'm afraid I can't travel far. There's a Ruined shrine nearby, let me rest there for a few days. Once I've recovered, I'll help you get out, okay?",,以我现在的伤势恐怕无法远行，附近有个破庙，容我先去休养几日，等身体恢复了便带你离开如何？
Role1-1_7_5,"Could you please take this female thief to the Ruined shrine as well, and watch her for a few days? I need to personally take her back to the Crime Investigation Bureau to confess!",,劳烦少侠把这女贼一并带往破庙吧，帮我看管几日。我还要亲手把他带回神捕门，让她认罪画押！
Role1-1_7_6,Should I agree to this proposal?,,要不要同意这个建议呢？
Role1-1_8_1,"If this guy dies here, it would be his retribution.
It's a pity that I couldn't catch her myself, it seems I'm still far behind my brother...",,"这家伙死在这里，也算是她的报应了。
只可惜没能亲手捉拿她归案，看来我和兄长还差得远。。"
Role1-1_8_2,"I've helped you with your trouble, can you do me a favor now?",,你的忙我已经帮了，现在能不能帮我一个忙？
Role1-1_8_3,"What can I do for you, young hero?",,少侠有什么需要我做的？
Role1-1_8_4,"I seem to be lost and out of money, can you help me get out of here?",,我好像迷路了，盘缠也已耗尽，能不能带我出去离开这里？
Role1-1_8_5,"Given my current injuries, I'm afraid I can't travel far. There's a Ruined shrine nearby, let me rest there for a few days. Once I've recovered, I'll help you get out, okay?",,以我现在的伤势恐怕无法远行，附近有个破庙，容我先去休养几日，等身体恢复了便带你离开如何？
Role1-1_8_6,"Alright, I'll help you all the way and escort you to the Ruined shrine.",,好，我就帮人帮到底，护送你一起去破庙吧。
Role1-1_8_7,"You helped the constable along the way and finally arrived at the Ruined shrine.
Although it's dilapidated and simple, at least it's a place to rest for now.",,"你搀扶这位捕头一路缓行，终于来到破庙之中。
这里虽然破败简陋，至少可以暂时容身歇息。"
Role1-1_9_1,You accepted the constable's suggestion and took the masked woman to the nearby Ruined shrine.,,你采纳了这位捕头的建议，押着蒙面女子前往附近的破庙。
Role1-1_9_2,"Along the way, the masked woman surprisingly cooperated and showed no signs of resistance.",,一路上，这蒙面女子竟然出奇地配合，丝毫没有任何想反抗的迹象。
Role1-1_9_3,"You finally arrived at the Ruined shrine. Although it's dilapidated, at least it's a temporary shelter.",,你们终于来到破庙之中，这里虽然破败，但至少可以暂时容身。
Role1-1_9_4,"And you, are completely unaware that you are in danger...",,而你，浑然不觉已经身陷入危险之中……
Role1-1_10_1,"I'm not like you, I don't belong to any sect, I only know some basic martial arts.
If he recovers and breaks free, I won't be able to handle him!",,"我和你不一样，我无门无派的，只会点三脚猫功夫
万一他缓过劲来，挣脱了束缚，我可没本事对付他！"
Role1-1_10_2,"In that case, I won't bother you, young hero.",,既然如此，就不麻烦少侠了。
Role1-1_10_3,"I'll heal here. As long as I recover first, I can control her.
After all the effort to capture her, I can't let her escape.",,"我就在这里疗伤，只要能先一步恢复，就有办法制住她。
既然费了这么大力气才把她擒住，可不能叫她逃掉。"
Role1-1_11_1,"Is there anything else, young hero?",,少侠还有什么事吗？
Role1-1_12_1,"{yell} What are you dawdling for, young hero?
If we wait any longer, it will be troublesome!",,"{yell}少侠你还在磨蹭什么？
再等下去就麻烦了！"
Role1-1_12_2,"Hmph, it's too late now!",,哼，已经来不及了！
Role1-1_12_3,What do you mean?,,你什么意思？
Role1-1_12_4,Oh no...,,糟了……
Role1-1_12_5,"Finally, the help has arrived.",,终于把帮手等来了。
Role1-1_12_6,May you both have a good journey in the underworld!,,黄泉路上，你俩一路好走！
Role1-1_13_1,"How is this possible, you can't be this powerful!",,怎么可能，你根本不可能如此厉害！
Role1-1_13_2,"Don't take me for a greenhorn who just stepped into the martial world.
When I was making my name in the martial world, you were still learning the basics.",,"可别把我当做初出江湖的菜鸟。
当年我闯荡江湖时，你还在蹲马步呢。"
Role1-1_13_3,"I grew tired of the endless fights and killings in the martial world, so I chose to live in seclusion here.
Meeting you guys, who are nothing more than novices, I couldn't help but want to tease you a bit.",,"我厌倦了江湖上的打打杀杀，才来到这里隐居。
碰到你们这些三脚猫本事的小虾米，忍不住想逗逗你们。"
Role1-1_13_4,I see...,,原来如此……
Role1-1_13_5,Now I can rest in peace...,,这下可以瞑目了……
Role1-1_13_6,"The omnipotent cheat device has nurtured your ""excellent"" quality of getting something for nothing.",,无所不能的作弊神器帮你养成了不劳而获的“优良”品质。
Role1-1_13_7,"You can easily possess billions of wealth, and effortlessly stand above the masses.",,可以轻而易举坐拥亿万家产、可以不费吹灰之力凌驾万人之上
Role1-1_13_8,"When you can easily obtain power, wealth, and strength,",,当你对权力、财富、实力都轻易唾手可得之时
Role1-1_13_9,You find that the martial world no longer holds any attraction for you.,,你发现这江湖已经对你再没半点吸引力
Role1-1_13_10,So...,,于是……
Role1-1_14_1,Can we go now?,,现在咱们可以走了吧？
Role1-1_14_2,"How could you kill her, how am I supposed to explain this when I go back...",,你怎么把她打死了，这可叫我回去怎么交代啊……
Role1-1_14_3,"No one can guarantee that she won't break free and hurt people, that would be troublesome.",,谁也没法保证她自己会不会挣脱束缚，到时候暴起伤人，可就麻烦了。
Role1-1_14_4,"That being said, our Crime Investigation Bureau's style is to arrest criminals, not to kill them...",,话虽如此，但是我们神捕门一贯作风只缉拿案犯，从不定人生死……
Role1-1_14_5,"Consider yourself lucky to have met me, stop complaining, let's find a place to treat your wounds first.",,你遇到我就当多捡了半条命，就别啰嗦了，先找地方给你疗伤才是要紧。
Role1-1_14_6,"You helped the constable along the way and finally arrived at the Ruined shrine.
Although it's dilapidated and simple, at least it's a place to rest for now.",,"你搀扶这位捕头一路缓行，终于来到破庙之中。
这里虽然破败简陋，至少可以暂时容身歇息。"
Role1-1_15_1,"Since the young hero is unwilling to help, I won't bother you anymore!",,既然少侠不愿出手相助，就不劳烦少侠了！
Role1-1_16_1,"Thank you, young hero, although I'm injured, it's not critical.
There's a ruined shrine nearby, I can rest there for a few days and I'll be fine.",,"多谢少侠，我虽然受伤，却不致命。
这附近有个破庙，我去那里休养几天就不碍事了。"
Role1-1_16_2,"But we can't just leave this female thief here.
If she escapes, who knows how many families will suffer.",,"只不过不能任由这个女贼呆在这里。
要是让她逃走，指不定又要有多少人家要遭殃。"
Role1-1_16_3,"What should we do, do you have any ideas?",,那怎么办，你有什么主意吗？
Role1-1_16_4,"Could you tie her up, young hero? We'll take her to the ruined shrine together.",,麻烦少侠去把她绑起来，我们押着她一同前往破庙。
Role1-1_16_5,"I'd appreciate it if you could help me keep an eye on her while I'm healing.
Once I'm healed, I can take her back myself, and there will be a reward for you.",,"我疗伤期间也烦请少侠帮忙看管住她。
等我伤好后便可自己押她归案，到时候自然会有报酬给少侠。"
Role1-1_16_6,"What do you think, young hero?",,不知少侠意下如何？
Role1-1_17_1,{yell} What are you trying to do!,,{yell}你想做什么！
Role1-1_17_2,"Stop babbling, it's annoying!",,唧唧歪歪的，真烦人！
Role1-1_17_3,Even as a ghost... I... won't let you go!,,我做鬼……也……不放过你！
Role1-1_18_1,Thank you!,,多谢！
Role1-1_19_1,Do you know who this head-catcher you killed is?,,你可知死在你手里的这位捕头是谁吗？
Role1-1_19_2,"I don't know, from your tone it seems like he's someone important?",,不知道，听你的意思好像他身份不一般？
Role1-1_19_3,"Yes, she is the sister of the head of the Crime Investigation Bureau.",,嗯，她是神捕门总捕头的妹妹。
Role1-1_19_4,"Crime Investigation Bureau...
Did I inadvertently offend a major faction!",,"神捕门……
莫非我无意间得罪了一个大门派！"
Role1-1_19_5,"Alright, I'll help to the end.",,好，我就帮人帮到底吧。
Role1-1_19_6,"You help the masked woman to the ruined shrine.
Although it's dilapidated, it's at least safe... for now.",,"你搀扶着蒙面女子一路缓行，终于来到破庙之中。
这里虽然破败简陋，但至少安全……暂时如此。"
Role1-1_19_7,What major faction! They're just a dog raised by the court in the martial world.,,什么大门派！不过朝廷养在江湖上的一条狗而已。
Role1-1_19_8,"We shouldn't stay here for long, there's a ruined shrine ahead, help me there to heal.",,此地不宜久留，前面有座破庙，先扶我到那里疗伤。
Role1-1_20_1,"There's a ruined shrine nearby, help me there to lay low for a few days...",,这附近有个破庙，扶我去那里避几天风头……
Role1-1_20_2,"But leaving this woman here will definitely reveal our whereabouts.
If more pursuers come, I'm injured and I'm afraid I won't be able to resist.",,"只不过把这女人留在这里，一定会泄露咱们行踪的。
到时候再来追兵，我有伤在身，恐怕无力抵挡。"
Role1-1_20_3,"Woman, woman? Female head-catcher!!!
Leaving her alone here isn't very safe, is it?",,"女，女人？女捕头！！！
把她一个人留在这里，不太安全吧。"
Role1-1_20_4,"What, are you trying to be chivalrous, or are you saying--?
She's from the Crime Investigation Bureau, she won't let you go just because of a small favor.",,"怎么，你是想怜香惜玉，还是说——？
她可是神捕门的人，可不会因为小恩小惠就会放过你。"
Role1-1_20_5,So what do you suggest we do?,,那你说怎么办？
Role1-1_20_6,"Take this wretch to the Ruined shrine and keep a close eye on her for me.
If the Crime Investigation Bureau comes after us, having a hostage will make them hesitate.",,"把这贱人一起带去破庙，帮我盯紧她。
要是神捕门的人追来，人质在手，他们也会投鼠忌器。"
Role1-1_20_7,Should I agree to her suggestion?,,要不要同意她的建议呢？
Role1-1_20_8,"We're both women, why harbor such hatred?",,都是女人，何必这么大恨意呢。
Role1-1_20_9,"This wretch has repeatedly ruined my plans, making me lose face in front of my peers!
Now that she's in my hands, I can't let her off easily!",,"这贱人几次三番坏我事情，害我在同门面前很没有面子！
这次落在我手里，总不能让她好过！"
Role1-1_21_1,"In order not to reveal our whereabouts, we can only resort to such expedient measures.",,为了不泄露行踪，只能采取如此权宜之计。
Role1-1_21_2,"You tied up this female constable, and surprisingly, she cooperated and let you manipulate her.",,你把这女捕头捆了起来，想不到她竟出奇地配合，任由你的摆布。
Role1-1_21_3,"Just like that, the three of you arrived at the Ruined shrine,
Although it's dilapidated and simple, it's safe... for now.",,"就这样，你们三人一路来到了破庙之中，
这里虽然破败简陋，但至少安全……暂时如此。"
Role1-1_21_4,"And you, you're completely unaware that you've fallen into danger...",,而你，浑然不觉自己已经陷入危险之中……
Role1-1_22_1,"I'm not like you, I don't belong to any sect, I only know some basic martial arts,
If she recovers and breaks free, I won't be able to control her.",,"我和你不一样，我无门无派的，只会点三脚猫功夫，
万一她缓过劲来，挣脱了束缚，我可是没本事制住她。"
Role1-1_22_2,"I didn't think of that, if she suddenly attacks when we're not prepared, it would indeed be troublesome!",,这倒是没想到，她若是趁人不备突然发难，确实麻烦！
Role1-1_22_3,"Just leave her in this wilderness to suffer, whether she lives or dies depends on her own fate.",,就把她扔到这荒郊野岭受罪吧，是死是活就看她自己造化。
Role1-1_22_4,"Let's run away from here as soon as possible, to avoid any changes...",,咱们尽快离开这里，免得又生变故……
Role1-1_22_5,"You helped this masked woman along the way and finally arrived at the Ruined shrine.
Although it's dilapidated and simple, it's safe... for now.",,"你搀扶着这个蒙面女子一路缓行，终于来到破庙之中。
这里虽然破败简陋，但至少安全……暂时如此。"
Role1-1_23_1,"Hey, are you really planning to leave just like that?",,喂，你真打算就这么走了？
Role1-1_23_2,"If the young hero doesn't help either side, it's undoubtedly favoring the thief and condoning evil deeds!",,少侠两不相帮，无疑是偏袒贼人，纵容恶行！
Role1-1_24_1,"Hey, come over and help me!",,喂，过来扶我一下！
Role1-1_25_1,"Young hero, please wait, could you help me...",,少侠请留步，可否帮我个忙……
Role1-1_26_1,"Your quarrel has nothing to do with me, I'll leave the opportunity to you.
Let's see who of you two has better luck.",,"你们的争斗跟我无关，机会留给你们。
就看你们俩谁的运气要更好一些了。"
Role1-1_27_1,Run away from this place before anyone notices.,,趁着没人发现，赶紧离开这地方。
Role1-1_28_1,"I can only help you to this extent, the rest is up to you.",,我只能帮你到这种程度了，剩下的事情就自求多福吧。
Role1-1_29_1,You really have the heart to be ruthless.,,你倒是真能狠得下心。
Role1-1_29_2,"Come over and help me up, we need to run away from here as soon as possible.",,过来扶我起来，咱们要尽快离开这里。
Role1-1_30_1,"Young hero, you killed her, although it's for the people, but...
Forget it, I couldn't arrest her and bring her to justice, it's my lack of skill.",,"少侠杀了她，虽说是为民除害，只不过……
算了，没能把她缉拿归案，是我能力不足。"
Role1-1_30_2,"I'm currently unable to move, could the young hero help me?",,我现在行动不便，少侠可否帮我一下？
Role1-1_31_1,There's actually a shrine here...,,这里竟然有个神龛……
Role1-1_31_2,Why is this person interested in that thing?,,这人怎么会对那玩意感兴趣？
Role1-1_31_3,What... what is he planning to do?,,这……他打算做什么？
Role1-1_31_4,"Should I pay my respects?
Maybe the gods of the ten directions and the earth passing by can give me some advice...",,"要不要拜一拜呢？
说不定路过的十方天地诸神能给我个建议……"
Role1-1_32_1,"In the silence, you seem to hear a mysterious voice whispering in your ear...",,冥冥之中，你似乎听到了一个神秘的声音在你耳畔低语……
Role1-1_33_1,"""No matter who you help, you will face opportunities and challenges--""",,“不管帮谁，都会面临机遇和挑战——”
Role1-1_33_2,"""You can also not help either side and leave directly, this way you can avoid some trouble--""",,“也可以两不相帮，径直离去，这样能少趟一些浑水——”
Role1-1_33_3,"""However, <color=#c44b0e>if you delay any longer, be prepared to reincarnate...</color>""",,“不过，<color=#c44b0e>再拖延下去，就要做好重新投胎的准备了……</color>”
Role1-1_33_4,"Damn, is there really a god showing the way!?",,我去，真有神仙指路！？
Role1-1_34_1,"""The world can't escape the retribution of karma, take care...""",,“世间轮回都逃不过因果报应，好自为之吧……”
Role1-1_35_1,"""Evil will be punished, this retribution is fulfilled through you--""",,“恶有恶报，这报应也算是借你之手应验了——”
Role1-1_35_2,"""If you really have the blood of an Evil slayer, why not join the Crime Investigation Bureau and act for heaven.""",,“假如你真有嫉恶如仇的血性，不妨加入神捕门替天行道。”
Role1-1_35_3,"""Opportunity is not far away, don't miss it...""",,“机缘就在不久之后，切莫错过……”
Role1-1_36_1,"""The martial world is a place where morality and law are difficult to restrain--""",,“江湖是道德、律法难以约束的地方——”
Role1-1_36_2,"""Once you enter the martial world, there's only inseparable, no right or wrong--""",,“只要入了江湖，从此只有生死，再没有对错——”
Role1-1_36_3,"""In order to survive, sometimes even the skills of a petty thief can come in handy.""",,“为了活命，有时鸡鸣狗盗的本事也能派上大用场。”
Role1-1_36_4,"""Joining the Nest of Swallow may not be your only way out, but it can offer a different life experience.""",,“加入燕子窝不是你的唯一出路，却能体会不一样的人生。”
Role1-1_36_5,"""Opportunity is not far away, don't miss it...""",,“机缘就在不久之后，切莫错过……”
Role1-1_37_1,(Gurgle... Gurgle...),,（咕噜……咕噜……）
Role1-1_37_2,"I haven't eaten for more than a day. I regret not asking those two for some food earlier. There's a forest ahead, let's see if I can find something to eat.",,已经一天多没吃东西了，真后悔刚才没向那俩人先讨些吃的。前面有片树林，去看看能不能找些吃的吧。
Role1-2-1_1_1,"This place is quite remote, I doubt anyone will find me here.",,这里还算是偏僻，想必不会被人发现。
Role1-2-1_1_2,"I'm almost exhausted, you're really energetic. Are your injuries okay?",,我都快累死了，你还真有活力，你的伤不碍事了？
