key,original,translation,context
Hit_Miss,Evasion,,闪避
Hit_Resist,No damage,,免伤
Hit_DamageRtn,Reflect,,反弹
Hit_DamageNear,Share,,分摊
Hit_DamageSplash,Splash,,溅射
Hit_DamageIsFlank,Side attack,,侧击
Hit_DamageIsBackStab,Back attack,,背击
Hit_DamageGuard,Parry,,承伤
Hit_DamageTransfer,Transfer,,转移
KungfuAvalible_EpLow,Not enough MP,,内力不足
MiningGiveUp,Run away,,离开
KungfuAvalibleLog_EpLow,"%c%Not enough MP, can't use {0}",,%c%内力不足，无法施展{0}
KungfuAvalible_SpUsed,Used,,已使用
KungfuAvalibleLog_SpUsed,%c%Can't use {0} again in this battle,,%c%本场战斗无法再次施展{0}
KungfuAvalible_NoWeapon,Incorrect weapon,,武器不符
KungfuAvalibleLog_NoWeapon,"%c%Incorrect weapon equipped, can't use {0}",,%c%所持武器不符，无法施展{0}
KungfuAvalibleLog_AccuUniqueLow,%c%Activate after accumulating {0} Spirit,,%c%累计获得{0}战意后激活
KungfuAvalible_IsCooling,On cooldown,,冷却中
KungfuAvalibleLog_IsCooling,%c%Normal use after {0} actions,,%c%{0}次行动后正常施展
AssistAvalibleLog_AccuUniqueLow,%c%Need to obtain {0} Spirit first to assist,,%c%需要先获得{0}战意才能援助
KungfuAvalibleLog_DisposableUsed,%c%Already used in this battle,,%c%本场战斗已施展
KungfuAvalible_DisposableUsed,Already used,,已施展
KungfuAvalibleLog_NoBondTarget,%c%{0} did not assist,,%c%{0}没有进行援助
KungfuAvalible_NoBondTarget,Can't use,,无法施展
KungfuAvalibleLog_NotInBondArea,"%c%Too far from {0}, can't use",,%c%距{0}过远，无法施展
KungfuAvalible_NotInBondArea,Can't use,,无法施展
NormalAttack_NotAvalible,%c%Exceeded normal attack range,,%c%已超出普攻范围
NormalAttack_NoKungfu,%c%Unable to attack,,%c%无法进行攻击
KungfuCastForbiden_NoPath,"%c%Path is blocked, can't use",,%c%路径被阻挡，无法施展
KungfuCastForbiden_NoActor,%c%No target to use,,%c%没有施展目标
KungfuCastForbiden_NoEmptyGround,%c%Can't use in this area,,%c%该区域无法施展
KungfuCastForbiden_IsBlock,%c%Can't use in this area,,%c%该区域无法施展
KungfuCastForbiden_CantCharge,"%c%No place to move, can't use",,%c%没有可位移的地方，无法施展
InBattle_InternalAtk,Boost</color>,,加力</color>
InBattle_InternalDef,<#7C7CFF>Protection</color>,,<#7C7CFF>护体</color>
InBattle_SecondWind,One-hit invincible,,一击不死
BattleDamageStyle_Normal,<size=+12>{0},,<size=+12>{0}
BattleDamageStyle_DamageSplash,<size=+12>{0},,<size=+12>{0}
BattleDamageStyle_DamageRtn,<size=+12>{0},,<size=+12>{0}
BattleDamageStyle_DamageNear,<size=+12>{0},,<size=+12>{0}
BattleDamageStyle_Action,<#5FF2FF>Charge up<size=+12>{0}</color>,,<#5FF2FF>集气<size=+12>{0}</color>
BattleDamageStyle_Bleed,<#F55452>{0}</color>,,<#F55452>{0}</color>
BattleDamageStyle_Heal,<#94FF4D>HP<size=+12>{0}</color>,,<#94FF4D>生命<size=+12>{0}</color>
BattleDamageStyle_Ep,<#FFFFFF>MP<size=+12>{0}</color>,,<#FFFFFF>内力<size=+12>{0}</color>
BattleDamageStyle_Crit,<size=+12><#FF793E>Critical<size=+24>{0}</color>,,<size=+12><#FF793E>暴击<size=+24>{0}</color>
BattleDamageStyle_Parry,Parry{0},,格挡{0}
BattleDamageStyle_DamageGuard,<size=+12>{0},,<size=+12>{0}
BattleDamageStyle_DamageTransfer,<size=+12>{0},,<size=+12>{0}
BattleDamageStyle_UnknownDamage,<#F55452>HP{0}</color>,,<#F55452>生命{0}</color>
InstantBattle_RetreatConfirm,"<#61C3C8>{0}</color> has left the combat area, do you want to exit the battle?",,<#61C3C8>{0}</color>已脱离战斗区域，是否退出战斗？
InstantBattle_RetreatFriend,<#61C3C8>{0}</color> successfully left the battle,,<#61C3C8>{0}</color>脱离战斗成功
InstantBattle_RetreatEnemy,<#FF0000>{0}</color> successfully left the battle,,<#FF0000>{0}</color>脱离战斗成功
InstantBattle_TimeCost,This battle took a total of <#F55452>{0}</color>,,本场战斗共计耗时 <#F55452>{0}</color>
BattleUseItemCount_Med,Used <#00ff00>{0}/{1}</color> in this battle,,本场已用 <#00ff00>{0}/{1}</color>
BattleUseItemCount_Wine,Drank {0}/{1} in this battle,,本场战斗已饮用 {0}/{1}
BattlePropModified_Hp,,,<#F55452>生命{0}</color>
BattlePropModified_Ep,MP{0},,内力{0}
BattlePropModified_NegPoison,<#F55452>Poisoned{0}</color>,,<#F55452>中毒{0}</color>
BattlePropModified_NegInjure,<#F55452>Internal Injury{0}</color>,,<#F55452>内伤{0}</color>
BattlePropModified_NegSeal,<#F55452>Sealed{0}</color>,,<#F55452>封穴{0}</color>
BattlePropModified_NegBleed,<#F55452>Bleeding{0}</color>,,<#F55452>流血{0}</color>
BattlePropModified_NegBlind,<#F55452>Blind {0}</color>,,<#F55452>目盲{0}</color>
AutoBattle_NoEnemy,"%c%No enemies nearby, can't auto-battle",,%c%附近没有敌人，不能自动战斗
PlayerCreate_NameIllegal,"%c%The name contains sensitive words, please re-enter",,%c%少侠姓名中含有敏感词汇，请重新输入
PlayerCreate_TraitCount,Available achievement points: <#ffffff>{0}</color>,,可用成就点数：<#ffffff>{0}</color>
PlayerCreate_AbilityCount,Please select {1} initial skills ({0}/{1}),,请选择{1}个初始能力（{0}/{1}）
PlayerCreate_MainPropPoint,Available points: {0},,可用点数：{0}
PlayerCreate_Item,Please select {1} sets of initial items ({0}/{1}),,请选择{1}组初始道具（{0}/{1}）
PlayerCreate_AbilityTip,{0}：{1},,{0}：{1}
PlayerCreate_EmptyTraitAvalible,"There are still points left for selection, 
do you want to give up?",,"剩余点数仍有选择的特征，
是否决定放弃？"
PlayerCreate_ItemtAvalible,"There are still items not selected, 
do you want to give up the selection?",,"还有道具未选择，
是否放弃选择？"
PlayerCreate_PropPointAvalible,"There are still unallocated attributes available, 
do you want to give up the allocation?",,"有未分配的资质可用，
是否放弃分配？"
PlayerCreate_AbilityAvalible,"There are still skills not selected, 
do you want to give up the selection?",,"有未选择的能力，
是否放弃选择？"
PlayerCreate_DiscardCharacterSheet,"Are you sure you want to return to the difficulty selection screen? 
The content of this screen will be reset!",,"确定要返回难度选择界面吗？
此界面内容将会重置！"
PlayerCreate_MaxTrait,%c%The limit of selectable features has been reached,,%c%可选特征已达上限
PlayerCreate_MaxItem,%c%Can't carry more items,,%c%无法携带更多物品
PlayerCreate_LockItem,%c%This item has not been unlocked,,%c%该物品还未解锁
PlayerCreate_MaxAbility,%c%The limit of selectable skills has been reached,,%c%可选能力已达上限
PlayerCreate_LockAbility,%c%This skill has not been unlocked,,%c%该能力还未解锁
PlayerCreate_LockTraitMax,%c%Can only lock-on {0} features,,%c%只能锁定{0}个特征
PlayerCreate_NoTraitPoints,%c%Not enough achievement points,,%c%成就点不足
PlayerCreate_TraitInfo0,"Fist, the origin of all arts. Sacrifice attack range and distance for extremely high damage.
<color=yellow>Main sources: Shifa Temple, Taoist Sect, Town Martial Arts Hall</color>",,"拳，百艺之源。以牺牲杀伤范围和攻击距离为代价，换取极高的伤害。
<color=yellow>主要来源：释法寺、道玄宗、城镇武馆</color>"
PlayerCreate_TraitInfo1,"Sword, the king of all weapons, the ancestor of short weapons. It's flexible and elegant, light and fast, widely spread, and popular among martial artists.
<color=yellow>Main sources: Langya Sword Pavilion, Taoist Sect, Crime Investigation Bureau, Town Martial Arts Hall</color>",,"剑，乃百兵之君、短兵之祖。其灵动飘逸，轻便迅捷，流传甚广，深得武林人士喜好。
<color=yellow>主要来源：琅琊剑阁、道玄宗、神捕门、城镇武馆</color>"
PlayerCreate_TraitInfo2,"Knife, the leader of all weapons. It has been used in the army since ancient times, brave and fierce, strong and powerful, it is the sharpest short-range weapon.
<color=yellow>Main sources: Yan Yun Iron Army, Blue Wind Camp, Town Martial Arts Hall</color>",,"刀，乃百兵之帅。自古便为军阵所用，勇猛彪悍，雄健有力，是短兵相接最强利器。
<color=yellow>主要来源：燕云铁军、青风寨、城镇武馆</color>"
PlayerCreate_TraitInfo3,"Dagger. An inch short, an inch dangerous. Small and flexible, with concealed moves, as mighty as the thunder, defeating the enemy in one strike.
<color=yellow>Main Source: Nest of Swallow</color>",,"匕首。一寸短，一寸险。短小灵活，招式隐蔽，动如雷霆，一击制敌。
<color=yellow>主要来源：燕子窝</color>"
PlayerCreate_TraitInfo4,"Fan. Incorporating the elegance of its own blade in Short weapon skill, with varied and elegant moves, loved by most literati.
<color=yellow>Main Source: Confucius Temple, Imperial School</color>",,"扇。在短兵技巧中融合自身扇刃的灵动潇洒，招式变化多端不失风雅，受大多文人喜爱。
<color=yellow>主要来源：儒圣馆、太学馆</color>"
PlayerCreate_TraitInfo5,"Pen. Using the pen as a weapon, wielding it like a knife, splashing ink like arrows, painting a landscape with every move.
<color=yellow>Main Source: Confucius Temple, Imperial School</color>",,"笔。以笔为戈，挥毫如刀，泼墨似箭，举手投足之间绘出一片江山图卷。
<color=yellow>主要来源：儒圣馆、太学馆</color>"
PlayerCreate_TraitInfo6,"Staff, the ancestor of all weapons. Combining solidity and flexibility, balancing offense and defense, versatile.
<color=yellow>Main Source: Shifa Temple, Town Martial Arts School</color>",,"棍，乃百兵之祖。取其坚实和柔韧于一体，攻防两端兼顾，灵活多变。
<color=yellow>主要来源：释法寺、城镇武馆</color>"
PlayerCreate_TraitInfo7,"Spear, the king of all weapons. Combining hardness and softness, moving like a swimming dragon, leading to thousands of changes.
<color=yellow>Main Source: Ye Family Battalion, Town Martial Arts School</color>",,"枪，乃百兵之王。刚柔并济，动若游龙，引出千般变化。
<color=yellow>主要来源：叶家军、城镇武馆</color>"
PlayerCreate_TraitInfo8,"The flute. Using breath to drive the sound, capturing people's souls, its sound is distant, and you can control the enemy with sound from ten steps away.
<color=yellow>Main sources: Melody House, Maiden House, Tower of Prosperity</color>",,"箫。以气催声，取人心魄，其声悠远，十步之外便可先声制敌。
<color=yellow>主要来源：妙音坊、群芳馆、繁华似锦楼</color>"
PlayerCreate_TraitInfo9,"The lute, the king of all music. The combination of its sound and MP can break people's minds from several meters away.
<color=yellow>Main sources: Melody House, Maiden House, Tower of Prosperity</color>",,"琵琶，乃百乐之王。音色与内力结合，数米之外便可摧人心智。
<color=yellow>主要来源：妙音坊、群芳馆、繁华似锦楼</color>"
PlayerCreate_TraitInfo10,"The zither. By adding MP to your fingers and causing attacks through the vibration of the strings, the sound is varied and difficult to block, controlling the enemy invisibly.
<color=yellow>Main sources: Melody House, Maiden House, Tower of Prosperity</color>",,"琴。将手指加以内力，通过琴弦的波动而造成的攻击，音色多变，难以阻隔，制敌于无形。
<color=yellow>主要来源：妙音坊、群芳馆、繁华似锦楼</color>"
PlayerCreate_TraitZone0,Fist Range (Level 10 Effect),,拳法范围（10级效果）
PlayerCreate_TraitZone1,Sword Range (Level 10 Effect),,剑法范围（10级效果）
PlayerCreate_TraitZone2,Blade Range (Level 10 Effect),,刀法范围（10级效果）
PlayerCreate_TraitZone3,Short Weapon Range (Level 10 Effect),,短兵范围（10级效果）
PlayerCreate_TraitZone4,Fan Range (Level 10 Effect),,扇法范围（10级效果）
PlayerCreate_TraitZone5,Pen Range (Level 10 Effect),,笔法范围（10级效果）
PlayerCreate_TraitZone6,Staff Range (Level 10 Effect),,棍法范围（10级效果）
PlayerCreate_TraitZone7,Spear Range (Level 10 Effect),,枪法范围（10级效果）
PlayerCreate_TraitZone8,Flute Range (Level 10 Effect),,箫法范围（10级效果）
PlayerCreate_TraitZone9,Lute Range (Level 10 Effect),,琵琶范围（10级效果）
PlayerCreate_TraitZone10,Guqin Range (Level 10 Effect),,琴法范围（10级效果）
PlayerCreate_TraitRarityWindow,"The current list contains <#d09a09>Legendary features</color>, do you want to give up and randomize again?",,当前列表含有<#d09a09>甲级特征</color>，是否放弃重新随机？
PlayerCreate_TraitRarityWindowCheckInfo,Don't remind again for this character creation,,本次创建角色不再提示
PlayerCreate_PropPointViaAchv,The current achievement adds an extra point of {0},,当前成就附加的额外点数为{0}
PlayerCreate_TraitPointViaAchv,The current number of additional features to choose is {0},,当前可额外选择的特征数量为{0}
InputWindow_InputIllegal,"%c%The content you entered contains sensitive words, please re-enter",,%c%少侠输入的内容有敏感词汇，请重新输入
GameLog_Equip,%c%Equip successful,,%c%穿戴成功
GameLog_UnEquip,%c%Unequip successful,,%c%卸下成功
GameLog_WeaponNotMatching,%c%Some external skills cannot be used,,%c%部分外功无法使用
GameLog_GetEquipPenalty,%c%Equipment effect weakened,,%c%装备效果减弱
GameLog_EquipBook,%c%Choose {0} to learn,,%c%选择{0}进行修炼
GameLog_UnEquipBook_LvPeaked,"%c%Already at full weight, no need to learn",,%c%已升至满重，无需修炼
GameLog_UnEquipBook_NumPeaked,%c%The limit of learnable martial arts has been reached,,%c%可学武功已达上限
GameLog_UnEquipBook_dissatisfaction,%c%Do not meet the conditions to learn,,%c%不满足修炼条件
GameLog_UnUseItem,%c%Cannot use item,,%c%无法使用物品
GameLog_UseItem,%c%Item used successfully,,%c%使用物品成功
GameLog_UnUseItem_dead,"%c%Near-death status, temporarily unable to use",,"%c%濒死状态,暂时无法使用"
GameLog_NoNeedUseItem,%c%No need to use item,,%c%无需使用物品
UIConfirm_EquipDebuffBook,Do you want to teach {0} to learn {1}?,,给{0}修炼{1}吗?
UIConfirm_EquipOwnedDebuffBook,Do you want to transfer {3}'s {1} to {0} to learn?,,将{3}的{1}转给{0}修炼吗？
UIConfirm_UnEquipBook,Do you want to cancel {0} learning {1}?,,取消{0}修炼{1}吗？
UIConfirm_EquipBook,Do you want to teach {0} to learn {1}?,,给{0}修炼{1}吗?
UIConfirm_EquipOwnedBook,Do you want to transfer {2}'s {1} to {0} to learn?,,将{2}的{1}转给{0}修炼吗？
UIConfirm_UnEquip,Do you want to unequip {0}'s {1}?,,给{0}的{1}卸下吗?
UIConfirm_Equip,Do you want to equip {0} with {1}?,,给{0}穿戴{1}吗?
GameLog_UnDanYao,%c%<#61C3C8>{0}</color>Pill usage has reached its limit,,%c%<#61C3C8>{0}</color>丹药使用已达上限
UIConfirm_WeaponNotMatching,"<size=24><#FF5809>(Weapon type mismatch, some Martial Arts will be ineffective after equipping)",,"
<size=24><#FF5809>(武器类型不符,装备后部分武学失效)"
UIConfirm_GetEquipPenalty,"<size=24><#FF5809>(Insufficient equip conditions, Accuracy or Action Speed will decrease after equipping)",,"
<size=24><#FF5809>(穿戴条件不足,装备后命中或集气速度衰减)"
UIConfirm_UseItem,Do you want to use {1} on {0}?,,给{0}使用{1}吗?
BuffConflict_Generic,"There is already a similar item effect, continuing will overwrite it, do you confirm?",,已有同类物品效果，继续将会覆盖，是否确认?
GameLog_MovePosInvalid,%c%Cannot move to this location,,%c%不能移动到此处
GameLog_InBattle_Exp,<#61C3C8>{0}</color> gained <#5CBD4C> {1} Jianghu Knowledge</color>,,<#61C3C8>{0}</color>获得<#5CBD4C> {1} 江湖历练</color>
GameLog_InBattle_KungfuExp,<#61C3C8>{0}</color> gained <#D7A347> {1} EXP</color>,,<#61C3C8>{0}</color>获得<#D7A347> {1} 实战经验</color>
GameLog_InBattle_BattleExp,<#61C3C8>{0}</color> gained <#E16D79> {1} Combat</color>,,<#61C3C8>{0}</color>获得<#E16D79> {1} 实战能力</color>
GameLog_TeamPack_NotEnoughCoin,%c%Not enough Coin,,%c%没有足够的铜钱
GameLog_TeamPack_NotEnoughFTributePoint,%c%Not enough Sect contribution,,%c%没有足够的门派贡献
GameLog_TeamPack_NotEnoughItem,%c%Not enough {0},,%c%没有足够的{0}
GameLog_TeamPack_AddCoin,{1} gained <#FFED56>{0} Coin</color>,,{1}获得 <#FFED56>{0} 铜钱</color>
GameLog_TeamPack_RemoveCoin,{1} lost <#FFED56>{0} Coin</color>,,{1}失去 <#FFED56>{0} 铜钱</color>
GameLog_TeamPack_AddFTributePoint,{1} gained <#FFED56>{0} Sect contribution</color>,,{1}获得 <#FFED56>{0} 门派贡献</color>
GameLog_TeamPack_RemoveFTributePoint,{1} lost <#FFED56>{0} Sect contribution</color>,,{1}失去 <#FFED56>{0} 门派贡献</color>
GameLog_TeamPack_AddItem,{1} gained {0},,{1}获得 {0}
GameLog_TeamPack_RemoveItem,{1} lost {0},,{1}失去 {0}
GameLog_InBattle_LevelUp,%s%<#61C3C8>{0}</color> has leveled up to <#ff822f>{1}</color>,,%s%<#61C3C8>{0}</color>提升至<#ff822f>{1}</color>级
GameLog_InBattle_KungfuExpUp,<#61C3C8>{0}</color>'s {1} gained <#D7A347> {2} EXP</color>,,<#61C3C8>{0}</color>的{1}获得<#D7A347> {2} 实战经验</color>
GameLog_InBattle_KungfuExpLevelUp,<#61C3C8>{0}</color>'s {1} has leveled up to <#ff822f>{2}</color>,,<#61C3C8>{0}</color>的{1}提升至<#ff822f>{2}</color>
GameLog_InBattle_KungfuExpLevelUpNew,%s%<#ff5555>{0}</color> successfully comprehended {1},,%s%<#ff5555>{0}</color>领悟{1}成功
GameLog_KungfuRemove,{0} has forgotten {1},,{0}已经遗忘掉了{1}
GameLog_InBattle_InternalKungfuChanged,{0} set the skill body to {1},,{0}设置功体为{1}
GameLog_InBattle_InternalKungfuCanceled,{0} cancelled the skill body {1},,{0}取消功体{1}
GameLog_InBattle_AdditionAction,{0} gained an extra action,,{0}获得了额外行动
GameLog_TeamExp,Gained <#5CBD4C> {0} Jianghu Knowledge</color>,,获得<#5CBD4C> {0} 江湖历练</color>
GameLog_TeamKungfuExp,Gained <#D7A347> {0} EXP</color>,,获得<#D7A347> {0} 实战经验</color>
GameLog_BattleUseItemCap_Med,%c%<#61C3C8>{0}</color>Medicine usage has reached its limit,,%c%<#61C3C8>{0}</color>药品使用已达上限
GameLog_BattleUseItemCap_Wine,%c%<#61C3C8>{0}</color>Beverage usage has reached its limit,,%c%<#61C3C8>{0}</color>饮品使用已达上限
GameLog_UseItem_Med,%c%<#61C3C8>{0}</color> took {1},,%c%<#61C3C8>{0}</color>服用了{1}
GameLog_UseItem_Wine,%c%<#61C3C8>{0}</color> drank {1},,%c%<#61C3C8>{0}</color>饮用了{1}
GameLog_TeamAddCharacter,%s%<#ff5555>{0}</color> joined the team,,%s%<#ff5555>{0}</color>加入队伍
GameLog_TeamRemoveCharacter,<#ff5555>{0}</color> ran away from the team,,<#ff5555>{0}</color>离开队伍
GameLog_TeamAddPet,%s%<#9544ba>{0}</color> has recognized you as its master,,%s%<#9544ba>{0}</color>已经认你为主人
GameLog_DefaultSimple,{0},,{0}
CharacterPropModify_MoralUp,<#D7A347>{1}</color><#5EB94F>increased</color> by {2} points,,<#D7A347>{1}</color><#5EB94F>增加</color>{2}点
CharacterPropModify_MoralDown,<#D7A347>{1}</color><#CE3C3B>decreased</color> by {2} points,,<#D7A347>{1}</color><#CE3C3B>减少</color>{2}点
CharRelation_Up,Relations with <#DFC342>{0}</color> increased by <#FFA311>{1}</color> points,,与<#DFC342>{0}</color>关系提升<#FFA311>{1}</color>点
CharRelation_Down,Relations with <#DFC342>{0}</color> decreased by <#FFA311>{1}</color> points,,与<#DFC342>{0}</color>关系降低<#FFA311>{1}</color>点
CharRelation_Change,Relations with <#DFC342>{0}</color> reached <#FD6565>{1}</color>,,与<#DFC342>{0}</color>关系达到<#FD6565>{1}</color>
CharRelationFromDamageSameFaction_Up,"Damaged <#DFC342>{0}</color> fellow sect member, relations increased by <#FFA311>{1}</color> points",,伤害<#DFC342>{0}</color>同门，与其关系提升<#FFA311>{1}</color>点
CharRelationFromDamageSameFaction_Down,"Damaged <#DFC342>{0}</color> fellow sect member, relations decreased by <#FFA311>{1}</color> points",,伤害<#DFC342>{0}</color>同门，与其关系降低<#FFA311>{1}</color>点
