key,original,translation,context
10002_9_2,"Now that the young hero wants to destroy my home, I must step in and assist, no offense!",,如今少侠要毁我家园，我定要出手援助，得罪了！
10003_1_1,What can I do for you?,,施主有何贵干？
10003_2_1,"It's {PlayerSurName}, what brings you here this time?",,是{PlayerSurName}施主，本次前来所谓何事？
10003_3_1,The arrival of {PlayerSurName} has brought glory to our temple!,,{PlayerSurName}施主的到来令鄙寺蓬荜生辉！
10003_4_1,"Since it's {PlayerSurName}'s wish, our temple will accept it!",,既然是{PlayerSurName}施主的意思，鄙寺便收下了！
10003_5_1,"The sea of suffering is boundless, but turning back is the shore. It seems that {PlayerSurName} has realized this!",,苦海无涯回头是岸，看来{PlayerSurName}施主是悟了！
10003_6_1,"Amitabha! Please come in, {PlayerSurName}!",,阿弥陀佛！{PlayerSurName}施主里面请！
10003_7_1,Amitabha! I apologize for the offense!,,阿弥陀佛！得罪了！
10004_1_1,What can I do for you?,,施主有何贵干？
10004_10_1,Hmph!,,哼！
10004_10_2,It seems I have misjudged you!,,算老衲看走了眼！
10004_11_1,"You rascal, I knew you were unpredictable from the start!",,你这泼皮，当初就觉你本性难测！
10004_11_2,"Now your true colors are revealed, let me, an old monk, slay the demon for the sake of all beings!",,如今果然曝露，就让老僧我为天下苍生斩妖除魔！
10004_2_1,"It's {PlayerSurName}, what brings you here this time?",,是{PlayerSurName}施主，本次前来所谓何事？
10004_3_1,The arrival of {PlayerSurName} has brought glory to our temple!,,{PlayerSurName}施主的到来令鄙寺蓬荜生辉！
10004_4_1,"Since it's {PlayerSurName}'s wish, our temple will accept it!",,既然是{PlayerSurName}施主的意思，鄙寺便收下了！
10004_5_1,"The sea of suffering is boundless, but turning back is the shore. It seems that {PlayerSurName} has realized this!",,苦海无涯回头是岸，看来{PlayerSurName}施主是悟了！
10004_6_1,"{PlayerSurName}, do you realize that this is a sin of killing? {PlayerSurName}, if you insist on this, our temple will have to fight back.",,{PlayerSurName}施主可知这是造杀孽，{PlayerSurName}施主如此相逼，本寺也只能出手抵抗了。
10004_7_1,Amitabha!,,阿弥陀佛！
10004_8_1,It seems my cultivation is still shallow!,,看来小僧修行尚浅！
10004_8_2,I didn't realize that {PlayerSurName} was such a violent person!,,居然没看出{PlayerSurName}施主是如此暴虐之人！
10004_9_1,It seems that {PlayerSurName} is determined to destroy my temple.,,看来{PlayerSurName}施主决心要毁我寺院。
10004_9_2,"In that case, my karmic connection with {PlayerSurName} ends here.",,如此，贫僧与{PlayerSurName}施主缘分便止于此吧。
10005_1_1,Where did you come from? What do you want?,,你是哪里冒出来的？有什么事儿？
10005_2_1,"It's {PlayerSurName}, the young hero, what brings you here this time?",,是{PlayerSurName}少侠，本次前来所谓何事？
10005_3_1,"{PlayerSurName}, welcome, welcome!",,{PlayerSurName}大侠，贵客贵客！
10005_4_1,"{PlayerSurName}, you are so generous!",,{PlayerSurName}公子真是大方！
10005_5_1,"You're wise to comply, be careful next time!",,算你识相，以后小心点！
10005_6_1,Please come in!,,里面请！
10005_7_1,Hmm? How dare you! You're courting death!,,嗯？大胆狂徒！找死！
10006_1_1,Who are you?,,你是何人？
10006_10_1,"I did a divination this morning, guess what?",,今早我卜了一挂，你猜怎么着？
10006_10_2,"You're in for a disaster today, lad!",,小子你今日有血光之灾啊！
10006_11_1,"Hmm? {PlayerSurName}, it seems you don't love me anymore!",,嗯？{PlayerSurName}公子看来是不爱奴家了！
10006_11_2,"How dare you! Today, you will die here! (Personality switched)",,大胆狂徒，今日便让你命丧于此！（切换了人格）
10006_12_1,"Hmm, interesting, this lad must have amassed a lot of wealth.",,嗯，有趣有趣，这小子定是敛了很多财。
10006_12_2,"I'll kill you today, and all your belongings will be mine, very good, very good!",,今日将你搞死，你的就是我的了，好的很！好的很！
10006_13_1,"Hahaha! You're quite something, lad.",,哈哈哈！你小子可以啊。
10006_13_2,"But after all, I'm from the Confucius Temple, prepare to die!",,不过怎么说我也是儒圣馆的人，受死吧！
10006_2_1,"It's {PlayerSurName}, hehe, no one comes without a reason, just say what you want!",,是{PlayerSurName}公子啊，嘿嘿，无事不登三宝殿，有什么事儿直说吧！
10006_3_1,"Oh, it's {PlayerSurName}, hahaha, welcome, welcome!",,呦是{PlayerSurName}兄啊，哈哈哈，贵客贵客！
10006_4_1,"{PlayerSurName}, you are so generous!",,{PlayerSurName}公子真是大方！
10006_5_1,You're wise to comply!,,算你识相！
10006_6_1,"Alright, alright! Today, you'll come in alive and leave dead!",,好好好！今日让你有命进，无命出！
10006_7_1,Hmm? Goodbye!,,嗯？好走不送！
10006_8_1,"Lad, I'm good at judging people.",,小子，还得是我看人准。
10006_8_2,"I knew you would betray, hahaha, today you won't be able to return!",,早知你得反水，哈哈哈，今日便叫你有来无回！
10006_9_1,"When I decided to follow you, my father warned me to be careful.",,在我跟你走时，我爹便叮嘱我要小心。
10006_9_2,It seems my father's judgment was indeed sharp!,,看来我爹的眼光果真毒辣！
10007_1_1,Hmm? Who are you?,,嗯？你是谁？
10007_2_1,"It's {PlayerSurName}, hehe!",,是{PlayerSurName}公子啊，嘿嘿！
10007_3_1,"How have you been recently, {PlayerSurName}?",,{PlayerSurName}公子最近可好啊？
10007_4_1,"Although it's a bit less, {PlayerSurName}, it's the thought that counts!",,虽说少了点儿，{PlayerSurName}公子有心了！
10007_5_1,Remember this for next time!,,下次长点记性！
10007_6_1,"{PlayerSurName}, please go ahead!",,{PlayerSurName}公子，请吧！
10007_7_1,Hmm? How dare you! You're courting death!,,嗯？大胆狂徒！找死！
10008_1_1,Hmm? Who are you?,,嗯？你是谁？
10008_10_1,Even we beggars know to repay kindness!,,我们乞丐尚知知恩图报！
10008_10_2,"You've been with me for so long, yet you want to destroy my sect. Today, let me show you my true power!",,你小子陪你走了这么久，你却要屠灭我的宗门，今日就让你见识下我真正的手段！
10008_11_1,It really is true that a man is not a man without poison!,,还真是应了无毒不丈夫！
10008_11_2,"Lad, today you will die from my poison!",,小子，今日你便会死在我的毒下！
10008_12_1,"Ever since I followed you, I haven't eaten human meat buns!",,跟了你之后我就没再吃过人肉包子！
10008_12_2,"{PlayerSurName}, you've delivered yourself to me this time, I should thank you, hehe!",,{PlayerSurName}兄这次你自己送上门，那我可得谢谢你，嘿嘿！
10008_13_1,Ah ya ya ya ya! {PlayerSurName}!,,啊呀呀呀呀！{PlayerName}！
10008_13_2,Give me your life!,,纳命来！
10008_2_1,"It's {PlayerSurName}, hehe!",,是{PlayerSurName}公子啊，嘿嘿！
10008_3_1,"How have you been recently, {PlayerSurName}?",,{PlayerSurName}公子最近可好啊？
10008_4_1,"Although it's a bit less, {PlayerSurName}, it's the thought that counts!",,虽说少了点儿，{PlayerSurName}公子有心了！
10008_5_1,Remember this for next time!,,下次长点记性！
10008_6_1,You asked for this! Hehe! Take him down!,,你可是自找的！嘿嘿！拿下！
10008_7_1,Are you leaving?,,走了吗？
10008_8_1,You've really grown in skill!,,你还真是长本事了！
10008_8_2,How dare you cause trouble in my sect!,,敢来我的门派搞事情！
10008_9_1,Ah! How did we end up in this situation!,,诶！我们为何会走到这般境地！
10008_9_2,My apologies!,,得罪了！
10009_1_1,Who are you? What brings you to my Ye Family Battalion?,,你是谁？到我叶家军有何所图？
10009_2_1,"It's young hero {PlayerSurName}, keep practicing martial arts!",,是{PlayerSurName}少侠啊，要努力练习武义哦！
10009_3_1,Young hero {PlayerSurName} is here!,,{PlayerSurName}少侠来啦！
10009_4_1,"Thank you, young hero {PlayerSurName}, you've helped strengthen the Ye Family Battalion!",,谢谢你{PlayerSurName}少侠，也算是帮我叶家军壮大实力了！
10009_5_1,You're wise to comply!,,算你识相！
10009_6_1,"Young hero {PlayerSurName}, please come in!",,{PlayerSurName}少侠快快请进！
10009_7_1,Huh? Join me in killing this madman!,,嗯？与我一起诛杀此狂徒！
10010_1_1,Who are you? What are you doing in my army?,,你是谁？来我军中做什么？
10010_10_1,"{PlayerSurName}, you will regret this!",,姓{PlayerSurName}的，你会为此举后悔的！
10010_10_2,"No, I take back what I just said, because you no longer have the chance to regret!",,不，我收回刚才说的话，因为你已经没有了后悔的机会！
10010_2_1,"It's young hero {PlayerSurName}, keep practicing martial arts!",,是{PlayerSurName}少侠啊，要努力练习武义哦！
10010_3_1,Young hero {PlayerSurName} is here!,,{PlayerSurName}少侠来啦！
10010_4_1,"Thank you, young hero {PlayerSurName}, you've helped strengthen the Ye Family Battalion!",,谢谢你{PlayerSurName}少侠，也算是帮我叶家军壮大实力了！
10010_5_1,A prodigal who returns is more precious than gold!,,浪子回头金不换！
10010_6_1,"You are so shameless, take this!",,你竟然如此无耻，看招！
10010_7_1,……,,……
10010_8_1,"Are you serious, young hero {PlayerSurName}? Have you forgotten the battles we fought together?",,{PlayerSurName}少侠是认真的么？你忘记我们一起经历的战斗了么。
10010_8_2,So be it! Let's fight!,,如此！那便战吧！
10010_9_1,I was blind!,,我真是有眼无珠！
10010_9_2,Why did I believe your lies in the first place!,,为何当初相信了你的鬼话！
10011_1_1,Who are you?,,你是何人？
10011_2_1,"{PlayerName}, I hope you are well.",,{PlayerName}，别来无恙。
10011_3_1,"Hero {PlayerSurName}, please speak!",,{PlayerSurName}大侠，有事请讲！
10011_4_1,"Thank you, hero {PlayerSurName}!",,感谢{PlayerSurName}大侠！
10011_5_1,"Hmph! In that case, I'll let you go this time!",,哼！既然如此，这次就放过你了！
10011_6_1,"Hero {PlayerSurName}, please come in!",,{PlayerSurName}大侠请进！
10011_7_1,"Look how fresh this is? Someone dares to challenge our Yelv army, brothers, attack!",,看看多新鲜啊？有人居然挑衅我们耶律军，兄弟们上！
10012_1_1,Who are you?,,你是何人？
10012_10_1,"{PlayerName}, have you thought it through?",,{PlayerName}，你可想好了？
10012_10_2,I hope you won't regret your decision today!,,希望你不要为你今日的决定感到后悔！
10012_2_1,"{PlayerName}, I hope you are well.",,{PlayerName}，别来无恙。
10012_3_1,"Hero {PlayerSurName}, please speak!",,{PlayerSurName}大侠，有事请讲！
10012_4_1,"Thank you, hero {PlayerSurName}, for adding fuel to my ambitious plans!",,感谢{PlayerSurName}大侠为我的雄图霸业添一把火！
10012_5_1,"Hmph! In that case, we'll write off what you've done!",,哼！既然如此，你做的事情我们一笔勾销！
10012_6_1,Oh? Overestimating your abilities!,,哦？自不量力！
10012_7_1,……,,……
10012_8_1,Your actions are a stumbling block to my unification of the Central Plains!,,你如此行径，便是我一统中原的绊脚石！
10012_8_2,Then don't blame me for being rude!,,那就休怪我不客气了！
10012_9_1,"Young master {PlayerSurName}, this is not gentlemanly!",,{PlayerSurName}公子这般可是有辱斯文！
10012_9_2,"In that case, I, Yelv Liang, am no longer a friend of young master {PlayerSurName}!",,如此我耶律亮便不再是{PlayerSurName}公子的朋友了！
10013_1_1,Where did this country bumpkin come from?,,哪儿来的土小子？
10013_2_1,"{PlayerName}, why are you here again?",,{PlayerName}，你怎么又来了？
10013_3_1,"Young hero {PlayerSurName}, haha, you're here!",,{PlayerSurName}少侠，哈哈哈，你来啦！
10013_4_1,That's great! Hahaha!,,如此甚好！哈哈哈！
10013_5_1,"You're sensible, from now on, we're friends!",,算你识相，如此你我日后便是好友！
10013_6_1,"Young hero {PlayerSurName}, please come in!",,{PlayerSurName}少侠快快请进！
10013_7_1,Kid! I think you're tired of living!,,小子！我看你是活腻歪了！
10014_1_1,Where did this country bumpkin come from?,,哪儿来的土小子？
10014_10_1,Men!,,男人！
10014_10_2,Really unreliable!,,真的是靠不住！
10014_11_1,Ah? Am I too stupid! Why...?,,啊？是我太愚钝了么！为什么……？
10014_11_2,Tell me! This isn't true!,,你告诉我！这不是真的！
10014_2_1,"{PlayerName}, why are you here again?",,{PlayerName}，你怎么又来了？
10014_3_1,"Young hero {PlayerSurName}, haha, do you like women?",,{PlayerSurName}少侠，哈哈哈，可是喜欢女子？
10014_4_1,That's great! Hahaha!,,如此甚好！哈哈哈！
10014_5_1,"You're sensible, from now on, we're friends!",,算你识相，如此你我日后便是好友！
10014_6_1,Kid! I think you're tired of living!,,小子！我看你是活腻歪了！
10014_7_1,……,,……
10014_8_1,"Yo! {PlayerName}, you're really bold and reckless!",,呦呵！{PlayerName}你还真是胆大妄为！
10014_8_2,Die!,,受死吧！
10014_9_1,Hmm! As expected.,,嗯！不出所料。
10014_9_2,"It's just earlier than expected, today I'll send you to the west!",,只不过比预想的时机要早，今日便送你归西！
10015_1_1,Who are you?,,你是何人？
10015_2_1,"{PlayerName}, I hope you are well.",,{PlayerName}，别来无恙。
10015_3_1,"Hero {PlayerSurName}, please speak!",,{PlayerSurName}大侠，有事请讲！
10015_4_1,"Thank you, hero {PlayerSurName}!",,感谢{PlayerSurName}大侠！
10015_5_1,"Hmph! In that case, our grudges are settled!",,哼！既然如此，我们的恩怨就此揭过！
10015_6_1,"Hero {PlayerSurName}, please come in!",,{PlayerSurName}大侠请进！
10015_7_1,It seems you're really tired of living!,,看来你真的活够了！
10016_1_1,"Young friend, hello!",,小友，你好！
10016_2_1,"It's young friend {PlayerSurName}, how have you been recently?",,是{PlayerSurName}小友来啦，近来可好？
10016_3_1,"{PlayerSurName}Young friend, are you interested in the art of Machinery?",,{PlayerSurName}小友，莫非喜欢机关术吗？
10016_4_1,"{PlayerSurName}Your kindness is appreciated, young friend!",,{PlayerSurName}小友有心了！
10016_5_1,...I'm old and don't care much for these trivial matters!,,……，老夫年事已高，本不在意这些小事！
10016_6_1,Do you think I'm senile?,,莫不是认为老夫老糊涂了？
10016_7_1,There's plenty of time in the future!,,来日方长！
10016_8_1,"{PlayerSurName}Your actions, young friend, are disloyal and unjust!",,{PlayerSurName}小友这般，便是不忠不义！
10016_8_2,I have no choice but to punish you!,,老夫不得不惩治你了！
10016_9_1,I've been so focused on studying the art of Machinery that I neglected to observe you.,,我平日专研机关术，疏于对你的观察。
10016_9_2,"I didn't expect you to be such a villain, but it's not too late. Take this!",,没想到你是如此小人，还好此刻也不算晚，看招吧！
10017_1_1,Who are you?,,你是何人？
10017_2_1,"{PlayerName}, I hope you are well.",,{PlayerName}，别来无恙。
10017_3_1,"Hero {PlayerSurName}, please speak!",,{PlayerSurName}大侠，有事请讲！
10017_4_1,"Thank you, hero {PlayerSurName}!",,感谢{PlayerSurName}大侠！
10017_5_1,"Hmph! In that case, our grudges are settled!",,哼！既然如此，我们的恩怨就此揭过！
10017_6_1,"Hero {PlayerSurName}, please come in!",,{PlayerSurName}大侠请进！
10017_7_1,It seems you're really tired of living!,,看来你真的活够了！
10018_1_1,"Young friend, hello!",,小友，你好！
10018_2_1,"It's young friend {PlayerSurName}, how have you been recently?",,是{PlayerSurName}小友来啦，近来可好？
10018_3_1,"{PlayerSurName}Young friend, do you believe that the path of the sword has no end?",,{PlayerSurName}小友，剑道一徒永无止境？
10018_4_1,"{PlayerSurName}Your kindness is appreciated, young friend!",,{PlayerSurName}小友有心了！
10018_5_1,...I'm old and don't care much for these trivial matters!,,……，老夫年事已高，本不在意这些小事！
10018_6_1,Do you think I'm senile?,,莫不是认为老夫老糊涂了？
10018_7_1,There's plenty of time in the future!,,来日方长！
10018_8_1,"{PlayerSurName}If you act like this, my sword won't be merciful!",,{PlayerSurName}小友这般，我的剑可不是吃素的！
10018_8_2,Take this!,,看剑！
10018_9_1,……,,……
10018_9_2,……,,……
1002_1_1,"Finally, I've saved up <color=#c44b0e>1000 wen</color>! I never thought I had a talent for making money. I should hurry to the inn and ask the landlady to redeem my belongings.",,终于凑够<color=#c44b0e>1000文</color>啦！想不到我竟然还有赚钱的天赋。赶紧去客栈找老板娘赎回我的东西。
1002_10_1,Have you saved up 1000 wen yet? Don't even think about freeloading here until you've paid off your debt!,,1000文攒够了吗？在你把帐还清之前，别再想在我这里蹭吃蹭喝了！
1002_10_2,"Hehe, landlady, you should count it carefully.",,嘿嘿，老板娘，你好好数一数吧。
1002_10_3,(Throws out a money bag containing 1000 wen),,（丢出装有1000文的钱袋）
1002_10_4,"You're not bad, I didn't expect you to be able to save up 1000 wen in such a short time. I'm impressed!",,不简单啊你，没想到你还真能短短时间攒够1000文，真让我刮目相看！
1002_10_5,"Hmph, you used to ignore me, but now you can't afford to. Hurry up and return the things you took as collateral. I need to get on the road to Lin'an.",,哼，往日对我爱答不理，今后让你们高攀不起！快些把抵押给你的东西还我吧，我还要赶路前往霖安呢。
1002_10_6,"Alright, alright, I'll get it for you.",,行行行，我这就给你拿。
1002_11_1,{yell}Landlady!,,{yell}老板娘！
1002_11_10,(What should I do? This sleazy man is bullying the landlady.),,（老板娘被这猥琐汉子如此欺负，我该怎么办呢？）
1002_11_2,"What a disaster, what does this guy want?",,祸事了，这家伙来干嘛？
1002_11_3,"Landlady, a few days ago, my brothers and I got food poisoning from your inn. We agreed to take ten jars of fine wine as compensation. But we tasted water in it, which ruined our mood. What do you think we should do about this?",,老板娘，前几天哥几个在你这店里吃坏了东西，当时说好了是拿十坛醇酿做补偿。结果让我们尝出里面掺了水，败坏了兄弟们的兴致，你说这事该咋办吧？
1002_11_4,"Sir, if we don't dilute the wine, the strong alcohol could harm people. Besides, all fine wines are diluted, you should know this as a regular customer.",,客官，要是不掺水，那原浆的烈性可是要喝坏人的。再说了，这醇酿哪有不掺水的，您也是老主顾了这点应该知道啊。
1002_11_5,"Don't give me that, I didn't ask you to dilute it. Even if it harms me, it's my own business, you don't need to worry about it. You've been making me unhappy, are you trying to go against our <color=#c44b0e>Blue Wind Camp</color>?",,甭跟我废话，我又没要你掺水，就算是喝坏身子也是我自己的事，用不着你操心。你这前前后后惹得我不痛快，是不是想与我们<color=#c44b0e>青风寨</color>作对啊？
1002_11_6,"I wouldn't dare, even if you lent me the courage. How can we resolve this to your satisfaction?",,借我几个胆子也不敢啊。这事该怎么解决才能让您满意呀?
1002_11_7,"Give me ten taels of silver, and we'll call it even. I promise I won't bother you about this again.",,你拿十两银子，咱们这事就算是结了。我保证以后不在这方面再找你的麻烦了。
1002_11_8,"Ten taels of silver, that's 10,000 wen! My small inn doesn't have that much spare money.",,十两银子就是，10000文钱啊！我这小本的客栈，哪有这么多的余钱啊。
1002_11_9,"(This sleazy guy's scamming tactics are so crude. Why is the landlady, who is usually so fierce and domineering, acting like a lamb today?)",,（这个猥琐家伙碰瓷的手段真是拙劣，老板娘往日那泼辣蛮横的性子怎么今天像是小羊羔一般？）
1002_12_1,"Landlady, it seems you're not willing to give the money voluntarily. I guess I'll have to put in some effort and find it myself.",,老板娘，我看你也是不愿主动拿出钱了。还是我自己费些力气，找找看吧。
1002_12_10,What a bad luck!,,真晦气！
1002_12_11,"Luckily, I paid off my debt in advance. If this guy had robbed me, it would have been a real pain.",,幸亏我提前把钱还了债，要是被这家伙劫了去，我得生生肉疼。
1002_12_12,"I have some even more distressing news for you. The copper ring you pawned to me was also in that box. It has been taken away as well. Even if I wanted to return it to you now, I'm powerless to do so.",,告诉你一个更肉疼的消息，你抵押给我的那枚铜环也在那盒子里，现在也一并被拿走了，我现在即便想还给你，也无能为力了。
1002_12_13,"How dare you put my treasure in your jewelry box! That's outrageous! I have to get my stuff back, or else my half-day's work will be in vain.",,老板娘你竟然把我的宝贝放到你首饰盒里，真是过分！我得把东西要回来，要不然我这半天白忙活了。
1002_12_14,"You'd better hurry up. In a while, he'll be back to the Blue Wind Camp. Once he's in the Blue Wind Camp, it'll be as difficult as climbing to the sky to get your stuff back.",,那你可要快些，再过一会他就返回青风寨了。等进了青风寨，你再想要回东西可是难如登天了。
1002_12_2,I knew I'd find it!,,果然被我找到了！
1002_12_3,This <color=#c44b0e>exquisite jewelry box</color> is mine now!,,这件<color=#c44b0e>精致的首饰盒</color>归我了！
1002_12_4,You can't take that!,,你不能拿那个东西！
1002_12_5,Get out of my way! Be careful not to provoke me.,,滚开！当心老子发怒伤了你。
1002_12_6,"There's quite a lot in this jewelry box! It wasn't easy to get here, let me see what else I can get.",,这首饰盒里还真是有不少东西！好不容易来一趟，让我看看还有什么油水可以捞。
1002_12_7,"I just found out, there's even a God of Wealth.",,才发现，竟然还有个财神爷
1002_12_8,"Young man, you've been watching the fun for a long time. Isn't it inappropriate not to pay?",,小兄弟，你看了半天热闹，不出点钱是不是不合适？
1002_12_9,You're too late. I've already paid my debts to the landlady with my money.,,你来晚了，我那点钱都还债交给老板娘了。
1002_2_1,"Oh, our {PlayerSurName} hero has saved up 1000 Wen. You really are a little God of Wealth. Come on, let me count if your money is enough.",,呦，咱们的{PlayerSurName}大侠攒够1000文啦，看来还真是小财神呀。来吧，让我数数你这钱够不够数。
1002_2_2,——————,,——————
1002_2_3,"Landlady, always talking about money hurts feelings. Can't I just miss your cooking and come to satisfy my craving?",,老板娘，总提钱多伤感情，我就不能想念你的手艺，过来解解馋吗？
1002_2_4,"Go away, I'm very busy. If you haven't saved enough money, don't bother me. Be careful, I might fine you a few hundred more Wen.",,去去去，老娘我忙的很，没攒够钱就不要在我眼前聒噪，当心再多罚你几百文。
1002_2_5,"I'll go earn more money. When I've saved enough, you better not go back on your word.",,我这就继续赚钱去，等攒够了钱，你可别食言呦。
1002_3_1,"Landlady, a few days ago, my brothers and I got food poisoning from your inn. We agreed to take ten jars of fine wine as compensation. But we tasted water in it, which ruined our mood. What do you think we should do about this?",,老板娘，前几天哥几个在你这店里吃坏了东西，当时说好了是拿十坛醇酿做补偿。结果让我们尝出里面掺了水，败坏了兄弟们的兴致，你说这事该咋办吧？
1002_3_2,"Sir, if we don't dilute the wine, the strong alcohol could harm people. Besides, all fine wines are diluted, you should know this as a regular customer.",,客官，要是不掺水，那原浆的烈性可是要喝坏人的。再说了，这醇酿哪有不掺水的，您也是老主顾了这点应该知道啊。
1002_3_3,"Don't give me that, I didn't ask you to dilute it. Even if it harms me, it's my own business, you don't need to worry about it. You've been making me unhappy, are you trying to go against our <color=#c44b0e>Blue Wind Camp</color>?",,甭跟我废话，我又没要你掺水，就算是喝坏身子也是我自己的事，用不着你操心。你这前前后后惹得我不痛快，是不是想与我们<color=#c44b0e>青风寨</color>作对啊？
1002_3_4,"I wouldn't dare, even if you lent me the courage. How can we resolve this to your satisfaction?",,借我几个胆子也不敢啊。这事该怎么解决才能让您满意呀?
1002_3_5,"Give me ten taels of silver, and we'll call it even. I promise I won't bother you about this again.",,你拿十两银子，咱们这事就算是结了。我保证以后不在这方面再找你的麻烦了。
1002_3_6,"Ten taels of silver, that's 10,000 wen! My small inn doesn't have that much spare money.",,十两银子就是，10000文钱啊！我这小本的客栈，哪有这么多的余钱啊。
1002_3_7,"(This sleazy guy's scamming tactics are so crude. Why is the landlady, who is usually so fierce and domineering, acting like a lamb today?)",,（这个猥琐家伙碰瓷的手段真是拙劣，老板娘往日那泼辣蛮横的性子怎么今天像是小羊羔一般？）
1002_3_8,(What should I do? This sleazy man is bullying the landlady.),,（老板娘被这猥琐汉子如此欺负，我该怎么办呢？）
1002_4_1,I have the landlady's 1000 Wen here. I'll give it to you on her behalf.,,我这有老板娘的1000文，我替她给你了。
1002_4_10,"Landlady, money is an external object, don't take it too seriously. As the saying goes, if the old doesn't go, the new won't come...",,老板娘，钱财乃身外之物，不必太放在心上。所谓旧的不去新的不来嘛……
1002_4_11,You're quite open-minded. But do you know... the copper ring you pawned to me was also in that box...,,你倒是想得开，你可知……你抵押给我的那枚铜环也在那盒子里……
1002_4_12,"What, why didn't you say so earlier! I have to stop him right away.",,什么，你不早说！我得赶紧拦下他。
1002_4_13,"You'd better hurry up, or else once he's back to the Blue Wind Camp, it'll be as difficult as climbing to the sky to get your stuff back.",,那你可要快些，否则他回到了青风寨，你再想要回东西就难如登天了。
1002_4_2,"You do have a good eye for value, not bad at all.",,还是你这小子有点眼力价，不错不错。
1002_4_3,"But, don't think you can get rid of me with such a small amount of money. I don't believe you, landlady, don't have some private stash.",,不过，这么点钱可别想打发我。我就不信老板娘你不会藏点私房钱。
1002_4_4,I knew I'd find it!,,果然被我找到了！
1002_4_5,This <color=#c44b0e>exquisite jewelry box</color> is mine now!,,这件<color=#c44b0e>精致的首饰盒</color>归我了！
1002_4_6,You can't take that!,,你不能拿那个东西！
1002_4_7,Get out of my way! Be careful not to provoke me.,,滚开！当心老子发怒伤了你。
1002_4_8,"There are indeed a lot of good things in this jewelry box. With these things to pay off the debt, it's barely enough. In the future, you'd better have a good eye for value and not upset me.",,这首饰盒里真有不少好东西，有这些东西抵债，也勉强够数了。以后可要有点眼力价不要再惹老子不痛快了。
1002_4_9,"It's over, all over... All my savings for so many years are gone. What am I going to do?",,完了，全完了……这么多年的积蓄全没了，这可怎么办啊。
1002_5_1,"Where did this ruffian come from, daring to extort money in broad daylight!",,哪里来的泼皮无赖，胆敢光天化日之下勒索钱财！
1002_5_2,"Where did this meddler come from, I advise you not to look for trouble.",,哪里冒出多管闲事的小子，劝你不要自找麻烦。
1002_5_3,I insist on meddling in this!,,这闲事我就偏就管定了！
1002_5_4,"Hey! {PlayerSurName}, who told you to start a fight! If you damage my tables and chairs, I won't let you off!",,喂！姓{PlayerSurName}的，谁让你动手的！你要是撞坏我的桌椅，老娘可跟你没完！
1002_5_5,"See, she doesn't appreciate it. Your meddling is just asking for trouble. Boy, today I'll teach you a lesson, taste the consequences of meddling!",,看到没，人家不领情，你这闲事只是自讨没趣。小子，今天老子教你一个乖，尝尝多管闲事的滋味！
1002_6_1,You finally came back. Where did you go just now?,,你还知道回来啊，刚才跑哪去了？
1002_6_2,"That guy just now was too annoying. I was afraid I might hurt him by accident, so I went out for a walk to give him a way out. How about it, he didn't give you a hard time, did he?",,刚才那家伙太脓包，我怕失手伤了他，于是出去转悠一圈，好给他个台阶下。怎么样，他没有为难你吧？
1002_6_3,"He didn't make things difficult for me, he just took away all the belongings I've accumulated over the years. Oh, and the copper ring you pawned here was also taken away.",,他是没有为难我，只不过把我的这些年积攒下的家当都拿走了。对了，还有你押在我这里的铜环也一同被拿走了。
