NpcTeahing_通用_NotReady,It seems that {NpcJobTalk:第二人称} is not ready yet.,ดูเหมือน {NpcJobTalk:第二人称} จะยังไม่พร้อม
NpcTeahing_通用_StadyBook,Are you sure you want to continue learning with {NpcJobTalk:自我称呼}?
NpcTeahing_通用_FreeTeach,"Since we are destined, I will teach you.",ในเมื่อฟ้าลิขิตเราให้มาเจอกัน ข้าก็จะสอนเจ้าเอง
NpcTeachAbility_通用_Apply,"Now {PlayerSurName}{NpcJobTalk:第二人称敬语} and {NpcJobTalk:自我称呼} are <color=#c44b0e>Inseparable</color>,\n{NpcJobTalk:自我称呼} will teach some <color=#c44b0e>{0}</color> to {PlayerSurName}{NpcJobTalk:第二人称敬语}."
BH_Kill0,Eliminate the threat of {faction} ({num}),ขจัดภัยของ {faction} ({num})
BH_Item0,Collect {rarity}{type} ({num})
BH_Item1,Collect {namenum}
BH_Kill1,Capture the criminal {name},จับกุม {name} ผู้เป็นอาชญากร
BH_Kill2,Kill {name} in {map}
BH_Kill3,Kill {name}
BH_Kill4,Kill {name} ({num})
BH_Prize,"Trustworthy+{0}, {faction}Relations+{1}"
BH_LessQua,Refresh after {0}
BH_Done,Delivered
BH_Cancel,Abandoned
BH_BtnCancel,Abandon
BH_BtnDone,Hand in,ส่งมอบ
BH_BtnAccept,Accept
BH_NoLimitTime,No limit
BH_PassLimit,Overdue
BH_SelectIDWarning,"Delivery area is full, please allocate quantity reasonably"
BH_MaxActiveNum,%c%The number of bounty tasks accepted has reached the limit
BH_AcceptTip,%c%Accepted {0} bounty tasks
BH_CancelConfirm,Abandoning the task will reduce Trustworthy by <color=#FF0000>{0}</color> points and {1}Relations by <color=#FF0000>{2}</color> points.
BH_DoneTip,<color=#2D8776>Please return to {0} to deliver the completed task</color>
BH_CancelTip,"Failed to catch the wanted target on the bounty notice in time, seems like I have to give up!"
BH_CancelTip_Boss,"Failed to eliminate the target base within the time limit, seems like I have to give up!"
BH_NpcDead,"The criminal has been subdued, you can go to collect the reward~"
BH_BossDead,"It has been eliminated, you can go to collect the reward~"
BH_BulletinClose,There's nothing left here.
BH_InternalOpen,Join <#c44b0e>{0}</color> to accept tasks here
BH_PermitItem,Lack of {0}! Unable to accept the task
MiningBatch_ToolTip,"Lacking <#c44b0e>{0}</color>, unable to gather.|Can't do without <#c44b0e>{0}</color>.|Need to have <#c44b0e>{0}</color> to gather.|Go get a <#c44b0e>{0}</color> first."
Mining_ToolBroken,"Oh no! The tool is broken, what bad luck.|Oh, the tool is broken!|Ah!! The tool is broken!"
Mining_PrizeSpe,What a pleasant surprise!
Mining_PrizeBest,"This, this is... really lucky!|Wow! I hit the jackpot!|There really are good things!|No mistake, this luster is——"
Mining_ToolNotEnough,"How can I gather without a tool...|I don't have the ability to gather with bare hands!|You need a tool to gather.|Gathering with bare hands is too difficult.|I really can't do it without a tool!|Even if I'm skilled, I still need a tool."
Mining_EnergyNotEnough,I'm exhausted... let me rest for a while.|I can't hold the tool steady anymore...|Let me rest for a while...|People need to rest!|
Mining_TimesNotEnough,"There's nothing left to gather here.|Even if I want to gather, there's nothing left.|I've gathered everything here.|There's really nothing left here.|Forget it, there's nothing left here."
caiji_kuangwu,Pickaxe
caiji_famu,Axe
caiji_diaoyu,Fishing rod
caiji_caiyao,Sickle
caiji_zhuochong,Worm-catching net
Competition_SecondPlace_Friendly,"As expected of Brother {PlayerSurName}, you're really skilled, I admire you greatly.\nLooking forward to our next competition, we'll see who's better then."
Competition_SecondPlace_Unfriendly,"{PlayerName}! I'll remember the humiliation of losing to you today, we'll see!\nNext time, I'll show {NpcJobTalk:第二人称脏话} how powerful {NpcJobTalk:自我称呼} really is."
Competition_CompereEndFull,"The champion of this competition is {1}, the runner-up is {2}, and the third place is {3}. The {0} is over, everyone can leave now."
Competition_CompereEndAbsent,"The champion of this competition is {1}, the runner-up is {2}. The {0} is over, everyone can leave now."
Competition_HiddenStart,"I didn't expect that no one dared to participate in this competition.\nI can't let you easily win the championship, let me see how capable you are now!"
StealWarning_Person,"<#ff8888>{0}</color>'s item, taking it without permission will reduce <#ffff00>Propriety</color>,\ndo you want to continue?"
StealWarning_Faction,"<#ff8888>{0}</color>'s item, taking it without permission will reduce <#ffff00>Propriety</color>,\ndo you want to continue?"
InteractiveCircle_交谈,Talk
InteractiveCircle_邀请,Invite
InteractiveCircle_HL_邀请,<#62FB9C>Invite
InteractiveCircle_掌门,<#62FB9C>Leader
InteractiveCircle_易物,Trade
InteractiveCircle_购买,Buy
InteractiveCircle_出售,Sell
InteractiveCircle_送礼,Gift
InteractiveCircle_请教,Request
InteractiveCircle_学艺,Learn
InteractiveCircle_驱赶,Banish
InteractiveCircle_查看,Info
InteractiveCircle_驻足,Stop
InteractiveCircle_放养,Raise
InteractiveCircle_治疗,Heal
InteractiveCircle_喂食,Feed
InteractiveCircle_领养,Adopt
InteractiveCircle_放生,Release
InteractiveCircle_破解,Crack
InteractiveCircle_开启,Open
InteractiveCircle_鉴定,Appraise
InteractiveCircle_马车,<#62FB9C>Depart
InteractiveCircle_骑乘,Set Off
InteractiveCircle_HL_骑乘,<#62FB9C>Depart
Authenticate_Introduction,"Young hero, I can appraise {0} here, spending a little money can help you a lot!"
Authenticate_NeedRelation,But looking at our relations... it's better to go further.
Authenticate_NoConsume,"Get lost!|Don't bother me if there's nothing.|What? If you don't let me appraise, why are you looking for me?"
Authenticate_HasConsume,Thank you for your patronage!|Welcome to come again!|All are good goods!|Are you satisfied with the result?
PetNaming_Window,Please name your pet
PetNaming_Intro,What name do you want to give it?
PetNaming_Accept,"Great! From now on, you'll be called <#c44b0e>{0}</color>!"
PetNaming_Denied,"This name is not good, I'll try others."
InstanctBattle_通用_AskAvoid,"I don't want to hurt the innocent, you better run away quickly!"
InstanctBattle_通用_AllieBetray,"If you hurt my fellow, don't blame me for turning against you."
InstanctBattle_通用_TeammateHit,Don't attack my fellow anymore.
InstanctBattle_通用_TeammateHitBySelf,Don't force me to fight against my own people.
InstanctBattle_通用_TeammateBetray,The result of oppression is resistance.
NpcTeachAbility_通用_LackRelation,"You and I are not well acquainted, there's nothing I can teach you."
NpcTeachAbility_通用_Introduction,"Now we are Intimate,\nI can teach you {0} points of {1};\nIt will cost {2} Coin, consume {3} Stamina, {4}."
NpcTeachAbility_通用_ReConfirm,Are you sure you want to continue learning with me?
NpcLeaveTeam_通用_AutoLeaveTalk,"Our Relations have made us distrust each other, I will return to {0}, the road of the rivers and lakes is long, see you if we are destined."
NpcCart_通用_Refuse,"I can carry anyone, but not you!"
NpcBath_通用_Saw,"Who are you, so annoying!|Stay away from me!|Ruffian!|Why is there a man here?|Ah... this..."
