CharaName_傲慢冷酷的少年,Arrogant and cold youth,ผู้เยาว์ที่เย่อหยิ่งและเย็นชา
CharaName_带面罩的神秘人,Mysterious person with mask,คนลึกลับสวมหน้ากาก
CharaName_深沉的年轻公子,Deep young gentlemen,บุรุษหนุ่มผู้ลึกล้ำ
CharaName_精灵古怪的女孩,Wacky girl,เด็กสาวประหลาด
CharaName_气质高贵的公子,Elegant gentlemen,สุภาพบุรุษผู้สูงศักดิ์
CharaName_眉心有疤的男子,Man with a scar on his brow,บุรุษผู้มีแผลเป็นที่คิ้ว
CharaName_霸气外露的男子,Domineering man,ชายหนุ่มผู้ถูกครอบงำ
CharaName_美艳冷傲的少妇,Beautiful and arrogant young woman,สตรีผู้งดงามและเย่อหยิ่ง
CharaName_一身土腥味的汉子,Man with a strong earthy smell,บุรุษผู้มีกลิ่นไอผืนดิน
CharaName_气质儒雅的中年人,Gentlemanly middle-aged man,สุภาพบุรุษวัยกลางคน
CharaName_带着面具的捕头,Masked constable,มือปราบสวมหน้ากาก
CharaName_狂傲不羁的书生,Arrogant and unruly scholar,นักศึกษาท่างทางเกเรและเย่อหยิ่ง
CharaName_个性跳脱的画师,Eccentric painter,จิตกรประหลาด
CharaName_清冷无言的女子,Cold and silent woman,สตรีผู้เงียบงันและเย็นชา
CharaName_满脸狞笑的壮汉,Grinning strong man,บุรุษท่าทางกำยำมีรอยยิ้มเปื้อนใบหน้า
CharaName_冷峻严肃的中年人,Stern and serious middle-aged man,ชายวัยกลางคนท่าทางเข้มงวดจริงจัง
CharaName_俊秀的年轻捕头,Handsome young constable,มือปราบหนุ่มรูปงาม
CharaName_俊秀飘逸的年轻人,Handsome and elegant young man,ชายหนุ่มหน้าตาหล่อเหลาสูงส่ง
CharaName_豪放不羁的剑客,Unrestrained swordsman,นักดาบผู้กล้าหาญและไร้ขีดจำกัด
CharaName_老态龙钟的婆婆,Doddering granny,ยายเฒ่าขาสั่น
CharaName_温柔典雅的女子,Gentle and elegant woman,ผู้หญิงที่อ่อนโยนและสง่างาม
CharaName_其貌不扬的伙计,Ugly attendant,ผู้รับใช้ที่น่าเกลียด
CharaName_正直干练的士兵,Upright and capable soldier,นักรบที่ซื่อสัตย์และมีความสามารถ
CharaName_清冷的蒙面女子,Cold masked woman,สตรีคลุมหน้าท่าทีเย็นชา
CharaName_长相凶横的大汉,Fierce-looking man,ชายหน้าตาดุดัน
CharaName_性感豪放的女子,Sexy and unrestrained woman,สตรีงามสะคราญ ไร้ซึ่งพันธนาการ
CharaName_憔悴的囚服老者,Emaciated old man in prison uniform,ชายชราซีดเซียวในชุดนักโทษ
CharaName_彪悍的中年人,Fierce middle-aged man,ชายวันกลางคนท่าทางดุร้าย
CharaName_疲惫的中年人,Tired middle-aged man,ชายวัยกลางคนที่ดูอ่อนล้า
CharaName_勤劳的中年人,Hardworking middle-aged man,ชายวัยกลางคนพากเพียร
CharaName_玩世不恭的少年,Cynical youth,วัยรุ่นขี้สงสัย
CharaName_文质彬彬的老者,Gentle and refined Elder,ผู้อาวุโสท่าทางสูงส่งและใจกว้าง
CharaName_相貌丑陋的汉子,Ugly-looking man,ชายหน้าตาอัปลักษณ์
CharaName_昏昏欲睡的老者,Sleepy old man,ชายชราง่วงซึม
CharaName_挑担的小哥,Porter,คนขนของ
CharaName_肌肉有力的汉子,Muscular man,ชายบึกบึน
CharaName_猥琐的汉子,Sleazy man,ชายขี้เหนียว
CharaName_彪悍的汉子,Fierce man,คนดุดัน
CharaName_须发皆白的老者,Old man with white hair and beard,ชายชราผมเคราขาว
CharaName_风韵犹存的女子,Woman still charming,สตรีที่งดงาม
CharaName_憨厚的胖子,Simple and honest fat man,ชายอ้วนที่ซื่อสัตย์เรียบง่าย
CharaName_老管家,Old butler,พ่อบ้านชรา
CharaName_伤心断肠的书生,Heartbroken scholar,บัณฑิตใจสลาย
CharaName_孔武有力的武夫,Strong-armed warrior,นักรบที่แข็งแกร่ง
CharaName_神情倨傲的公子,Arrogant young master,นายน้อยเย่อหยิ่ง
CharaName_僧人,Monk,หลวงจีน
CharaName_小沙弥,Novice monk,หลวงจีนฝึกหัด
CharaName_严肃冷峻的师兄,Stern and cold senior brother,ศิษย์พี่ผู้เข้มงวด และเย็นชา
CharaName_和蔼可亲的师兄,Kind and friendly senior brother,ศิษย์พี่ผู้ใจดีและเป็นมิตร
CharaName_面目狰狞的师兄,Fierce-looking senior brother,ศิษย์พี่หน้าตาดุดัน
CharaName_腿脚不便的老者,Old man with difficulty walking,ชายชราเดินลำบาก
CharaName_鼻青脸肿的拳师,Bruised boxer,นักสู้บาดเจ็บ
CharaName_和蔼慈祥的老儒,Kind and benevolent old scholar,บัณฑิตชราใจดีมีเมตตา
CharaName_精明市侩的商贩,Shrewd and mercenary merchant,พ่อค้าเจ้าเล่ห์
CharaName_哑口无言的婆婆,Mute old woman,หญิงชราใบ้
CharaName_满脸胡须的大汉,Bearded man,ชายไว้เครา
CharaName_天真无邪的女孩,Ingenue,ไร้เดียงสา
CharaName_举止猥琐的老头,A lewd old man,เฒ่าเสเพล
CharaName_群芳馆·馆主,Qunfang Hall Dojokeeper,ผู้ดูแลหอคุนฟาง
CharaName_身上有伤的妇人,Injured Women,หญิงบาดเจ็บ
CharaName_风流倜傥的剑客,Charming Swordsman,นักดาบห้าวหาญ
CharaName_欧阳,Ouyang,โอวหยาง
CharaName_花,Hua,ฮวา
CharaName_洛,Luo,ลั่ว
CharaName_华,Hua,ฮวา
CharaName_福箐郡主,Lady Fuqing,ท่านหญิงฟู่ชิง
CharaName_曲,Qu,ฉู่
CharaName_绛,Jiang,เจียง
CharaName_叶,Ye,เย่
CharaName_长春子,Chang Chunzi,ฉางชุนจื่อ
CharaName_苗,Miao,เมี้ยว
CharaName_洪,Hong,หง
CharaName_任,Ren,เหริน
CharaName_释,Shi,สือ
CharaName_凌,Ling,หลิง
CharaName_佟,Tong,ตง
CharaName_重,Zhong,ฉง
CharaName_方,Square,ฟาง
CharaName_柴,Chai,ไฉ
CharaName_邋遢张,Zhang Lata,จางลาถ่า
CharaName_蔡,Cai,ไช่
CharaName_损道人,Sun Daoren,ซุนเต้าเหริน
CharaName_疯戏子,Feng Xizi,เฟิงซีสือ
CharaName_曼陀罗,Man Tuoluo,ม่านถัวหลัว
CharaName_步,Bu,ปู้
CharaName_华严,Hua Yan,ฮวาหยาน
CharaName_慧元,Hui Yuan,ฮุ่ยหยวน
CharaName_癞头癫,Lai Toudian,หล่ายโถ่วเตียน
CharaName_秦,Qin,ฉิน
CharaName_慕容,Murong,มู่หรง
CharaName_恶乞丐,E Qigai,เอ้อร์ฉีไก้
CharaName_毒伢婆,Du Yapo,ตู๋หยาผอ
CharaName_庖,Pao,เปา
CharaName_完颜,Wanyan,หวันหยาน
CharaName_萧,Xiao,เสี่ยว
CharaName_定,Ding,ติง
CharaName_诸葛,Zhuge,จูเก๋อ
CharaName_穆,Mu,มู่
CharaName_扶摇子,Fu Yaozi,ฟู๋เหยาจื่อ
CharaName_残棋,Can Qi,คานฉี
CharaName_剑痴,Jian Chi,มารกระบี่
CharaName_欧冶,Ou Ye,อู๋เย่
CharaName_韩,Han,หาน
CharaName_独孤,Dugu,ตู๋กู
CharaName_柳生,Liu Sheng,หลิวเซิง
CharaName_服部,Fu Bu,ฝูปู้
CharaName_月咏,Yue Yong,เยว่หยง
CharaName_孔,Kong,ขง
CharaName_计,Ji,จี้
CharaName_顾,Gu,กู่
CharaName_说书人,Shuo Shuren,โช่วชูเหริน
CharaName_沈,Shen,เสิน
CharaName_老魔头,Lao Motou,เหลาโม่โถว
CharaName_牛,Niu,หนิว
CharaName_李,Li,หลี่
CharaName_江南怪,Jiang Nanguai,เจียงหนานไกว่
CharaName_廖,Liao,เหลียว
CharaName_时,Shi,สือ
CharaName_石,Shi,สือ
CharaName_柳,Liu,หลิว
CharaName_吕,Lu,ลู่
CharaName_燕,Yan,หยาน
CharaName_铁面人,Tie Mianren,เถี่ยเหมียนเหริน
CharaName_康王,Kang Wang,คังหวัง
CharaName_紫,Zi,จื่อ
CharaName_霍,Huo,ฮัว
CharaName_公孙,Gongsun,กงซุน
CharaName_命,Ming,หมิง
CharaName_齐王,Qi Wang,ฉีหวัง
CharaName_裘,Qiu,ฉิว
CharaName_书,Shu,ซู
CharaName_画,Hua,ฮวา
CharaName_哑,Ya,หยา
CharaName_霸,Ba,เผด็จการ
CharaName_陆,Lu,ลู่
CharaName_唐,Tang,ถัง
CharaName_杨,Yang,หยาง
CharaName_半瓶,Ban Ping,ป้านผิง
CharaName_鬼,Gui,กุ๋ย
CharaName_一枝花,Yi Zhihua,ยี่จื่อฮัว
CharaName_宣和,Xuan He,ซวนเหอ
CharaName_建炎,Jian Yan,เจี้ยนหยาน
CharaName_啸月,Xiao Yue,เสี่ยวเยว่
CharaName_赤睛,Chi Jing,ชี่จิง
CharaName_刚烈,Gang Lie,กังเลี่ย
CharaName_大黑,Da Hei,ต้าเฮย
CharaName_司晨,Si Chen,ซื่อเฉิน
CharaName_山君,Shan Jun,ชานจุน
CharaName_白首,Bai Shou,ไป๋เฉียว
CharaName_灵猿,Ling Yuan,หลิงหยวน
CharaName_玄霜,Xuan Shuang,ซวนชวง
CharaName_三花,San Hua,ซานฮวา
CharaName_流浪狗,Stray Dog,สุนัขจรจัด
CharaName_黑猿,Hei Yuan,เฮยหยวน
CharaName_刘,Liu,หลิว
CharaName_樵夫,Woodcutter,คนตัดฟืน
CharaName_农夫,Farmer,ชาวนา
CharaName_包打听,Bao Dating,เปาต้าถิง
CharaName_村长,Village Head,หัวหน้าหมู่บ้าน
CharaName_王,Wang,หวัง
CharaName_渔夫,Fisherman,ชาวประมง
CharaName_小宝,Xiao Bao,เสี่ยวเป่า
CharaName_小花,Xiao Hua,เสี่ยวฮวา
CharaName_小丫,Xiao Ya,เสี่ยวหยา
CharaName_货郎,Peddler,พ่อค้าหาบเร่
CharaName_采石匠,Quarryman,คนงานเหมือง
CharaName_车夫,Coachman,คนขับรถม้า
CharaName_马,Horse,ม้า
CharaName_猥琐的山贼,Sleazy brigand,โจรสกปรก
CharaName_彪悍的山贼,brigand,โจรภูเขา
CharaName_白头翁,Old man with white hair,ผู้เฒ่าผมขาว
CharaName_落魄江湖人,Down-and-out wanderer,ผู้พเนจรยากไร้
CharaName_屠户,Butcher,คนขายเนื้อ
CharaName_守卫,Guard,ยาม
CharaName_掌柜,Shopkeeper,เจ้าของร้าน
CharaName_店小二,Waiter,เสี่ยวเอ้อ
CharaName_铁匠,Blacksmith,ช่างตีเหล็ก
CharaName_朝奉,Courtier,ข้าหลวง
CharaName_保镖,Bodyguard,ผู้คุ้มกัน
CharaName_伙计,Clerk,เสี่ยวเอ้อ
CharaName_知府,Prefect,นายอำเภอ
CharaName_师爷,Clerk,กุนซือ
CharaName_捕头,Constable,มือปราบ
CharaName_馆主,Dojokeeper,เจ้าของโรงฝึก
CharaName_郎中,Doctor,หมอ
CharaName_药童,Pharmacy boy,เด็กร้านยา
CharaName_厨师,Chef,พ่อครัว
CharaName_守塔将军,Tower guarding general,แม่ทัพเฝ้าหอคอย
CharaName_住持,Abbot,เจ้าอาวาส
CharaName_家丁,Servant,คนรับใช้
CharaName_商贩,Merchant,คนขาย
CharaName_丫鬟,Servant girl,หญิงรับใช้
CharaName_侍女,Maid,แม่บ้าน
CharaName_护卫,Guard,ยาม
CharaName_镖师,Escort master,เจ้าสำนักคุ้มภัย
CharaName_狱卒,Prison guard,ผู้คุม
CharaName_耍猴人,Monkey trainer,ครูฝึกลิง
CharaName_猴子,Monkey,ลิง
CharaName_卖艺男子,Performing man,นักแสดงชาย
CharaName_舞姬,Dancer,นางรำ
CharaName_小厮,Boy servant,เด็กรับใช้
CharaName_打更人,Night watchman,ยามกลางคืน
CharaName_差役,Bailiff,เจ้าหน้าที่
CharaName_护院武师,Guardian martial artist,จอมยุทธ์ผู้คุ้มภัย
CharaName_武馆弟子,Martial arts disciple,ลูกศิษย์ฝึกยุทธ
CharaName_看门人,Doorman,คนเฝ้าประตู
CharaName_司仪,Emcee,พิธีกร
CharaName_康王府侍女,Duke Kang's manor maid,คนรับใช้ตำหนักองค์ชายคัง
CharaName_老婆婆,Old granny,ยายเฒ่าชรา
CharaName_老爷爷,Old grandpa,ตาเฒ่าชรา
CharaName_中年,Middle-aged,วัยกลางคน
CharaName_孤寡老妇人,Lonely old widow,แม่ม่ายชราโดดเดี่ยว
CharaName_武者,Warrior,นักรบ
CharaName_主簿,Registrar,นายทะเบียน
CharaName_庄家,Landlord,เจ้ามือบ่อน
CharaName_路人,Passerby,คนผ่านทาง
CharaName_观主,Temple master,เจ้าอาวาส
CharaName_道士,Taoist priest,นักพรตเต๋า
CharaName_丁员外,Merchant Ding,พ่อค้าตระกูลติง
CharaName_丁小姐,Miss Ding,แม่นางติง
CharaName_护院,Guardian,ผู้พิทักษ์
CharaName_院长,Dean,คณบดี
CharaName_刘寡妇,Widow Liu,แม่หม้ายหลิว
CharaName_管家,Butler,แม่บ้าน
CharaName_侍妾,Concubine,สนม
CharaName_士兵,Soldier,ทหาร
CharaName_将领,General,แม่ทัพ
CharaName_云游道人,Wandering Taoist,นักพรตพเนจร
CharaName_壮汉,Strong man,ชายแข็งแรง
CharaName_混混,Ruffian,อันธพาล
CharaName_老奶奶,Old granny,ยายเฒ่าชรา
CharaName_学童,Schoolboy,เด็กนักเรียนชาย
CharaName_门卫,Gatekeeper,คนเฝ้าประตู
CharaName_野猫,Stray cat,แมวจรจัด
CharaName_乞丐,Beggar,ขอทาน
CharaName_白羽,Bai Yu,ไป๋หยู
CharaName_沙弥,Novice monk,สามเณร
CharaName_楼主,Building owner,เจ้าของตึก
CharaName_仆人,Servant,คนรับใช้
CharaName_妇女,Woman,หญิงสาว
CharaName_小孩,Child,เด็ก
CharaName_管事,Steward,ผู้ดูแล
CharaName_西域商人,Western merchant,พ่อค้าตะวันตก
CharaName_锦衣女子,Woman in brocade,ผู้หญิงในชุดผ้า
CharaName_老黄牛,Old yellow ox,วัวเหลืองเฒ่า
CharaName_大黑狗,Big black dog,หมาดำตัวใหญ่
CharaName_大白鹅,Big White Goose,ห่านขาวตัวใหญ่
CharaName_老母鸡,Old Hen,ไก่แก่
CharaName_大公鸡,Big Rooster,ไก่ตัวผู้ตัวใหญ่
CharaName_野狼,Wild Wolf,หมาป่า
CharaName_野猪,Wild Boar,หมูป่า
CharaName_蝮蛇,Viper,งูพิษ
CharaName_灰狼,Grey Wolf,หมาป่าเทา
CharaName_毒蝎,Poisonous Scorpion,แมงป่องพิษ
CharaName_落单的野猪,Lone Wild Boar,หมูป่าเดียวดาย
CharaName_喽罗,Thug,อันธพาล
CharaName_练功武师,Martial Arts Trainer,ผู้ฝึกวรยุทธ
CharaName_恶犬,Vicious dog,สุนัขดุร้าย
CharaName_中年妇人,Middle-aged Woman,หญิงวัยกลางคน
CharaName_年轻妇人,Young Woman,หญิงสาว
CharaName_机关人,Machinery Man,ช่างกล
CharaName_行商,Traveling salesman,พ่อค้าเร่
CharaName_艄公,Boatman,คนพายเรือ
CharaName_游戏研发人员,Game Developer,ผู้พัฒนาเกม
CharaName_妙音坊弟子,Melody House Disciple,ศิษย์ตำหนักบทเพลง
CharaName_儒圣馆弟子,Confucius Temple Disciple,ศิษย์วัดขงจื๊อ
CharaName_宦官,Eunuch,ขันที
CharaName_蛊仙教弟子,Gu Immortal Sect Disciple,ศิษย์นิกายเซียนกู่
CharaName_蚍蜉城死士,Dragonfly City Minions,ลูกน้องเมืองแมลงปอ
CharaName_护院高手,Guardian Expert,ผู้พิทักษ์มากฝีมือ
CharaName_茶博士,Tea Doctor,หมอชา
CharaName_山贼,Mountain Bandit,โจรภูเขา
CharaName_黄米豆沙粽,Yellow Rice and Red Bean Zongzi,บ๊ะจ่างข้าวเหลือง และถั่วแดง
CharaName_腊肉香肠粽,Cured Meat Sausage Zongzi,บ๊ะจ่างไส้กรอกเนื้อ
CharaName_莲藕凉糕粽,Lotus Root Cold Cake Zongzi,บ๊ะจ่างเค้กรากบัวเย็น
CharaName_椒盐豌豆粽,Salt and Pepper Pea Zongzi,บ๊ะจ่างถั่วพริกเกลือ
CharaName_端午郎君,Dragon Boat Festival Lord,เจ้าแห่งเทศกาลไหว้บ๊ะจ่าง
CharaName_武僧,Martial Monk,หลวงจีนนักสู้
CharaName_铜人,Bronze man,มนุษย์ทองแดง
CharaName_练功武僧,Training Monk,หลวงจีนในการฝึก
CharaName_释痴,Shi Chi,สือชี
CharaName_释贪,Shi Tan,สือถาน
CharaName_释慢,Shi Man,สือหมาน
CharaName_大师兄,Eldest Brother,พี่ใหญ่
CharaName_释愚,Shi Yu,สือหยู
CharaName_释厄,Shi E,สือเอ้อร์
CharaName_守经弟子,Scripture Guardian Disciple,ศิษย์พิทักษ์หอคัมภีร์
CharaName_香客,Pilgrim,ผู้แสวงบุญ
CharaName_罗汉堂首座,Arhat Hall Head,หัวหน้าหออรหันต์
CharaName_金身铜人,Golden Body Bronze Man,มนุษย์ทองแดงกายทองคำ
CharaName_弟子,Disciple,ศิษย์
CharaName_真人,Spiritual master,ปรมาจารย์จิตวิญญาณ
CharaName_药师,Pharmacist,เภสัชกร
CharaName_长老,Elder,ผู้อาวุโส
CharaName_儒生,Scholar,ปราชญ์
CharaName_祭酒,Priests,นักบวช
CharaName_老儒生,Old Scholar,ปราชญ์อาวุโส
CharaName_童生,Child Scholar,บัณฑิตเด็ก
CharaName_司业,Siyi,ซือเย่
CharaName_精英,Elite,ยอดฝีมือ
CharaName_练功精英,Training Elite,ผู้ฝึกฝนชั้นยอด
CharaName_乐姬,Musician,นักดนตรี
CharaName_捕快,Constable,มือปราบ
CharaName_护法,Guardian,ผู้พิทักษ์
CharaName_练功护法,Training Guardian,ผู้พิทักษ์ฝึกหัด
CharaName_军士,Sergeant,จ่า
CharaName_统领,Commander,ผู้บัญชาการ
CharaName_千夫长,Chiliarch,หัวหน้า
CharaName_训练官,Training Officer,เจ้าหน้าที่ฝึกหัด
CharaName_百夫长,Centurion,นายร้อย
CharaName_上京军,Capital Army,กองทัพหลวง
CharaName_中都军,Central Army,กองทัพกลาง
CharaName_南京军,Southern Capital Army,กองทัพหลวงทิศใต้
CharaName_教头,Instructor,ครูฝึก
CharaName_机关傀牛,Machinery Bull,กระทิงจักรกล
CharaName_校尉,Colonel,นายพัน
CharaName_背嵬军,Beiwei Army,ทัพเป่ยเว่ย
CharaName_选锋军,Xuanfeng Army,ทัพฉวนเฟิง
CharaName_胜捷军,Shengjie Army,กองทัพเซิ่งเจี๋ย
CharaName_踏白军,Tabai Army,กองทัพท่าไป๋
CharaName_下隐,Junior Hermit,ฤาษีรุ่นน้อง
CharaName_上隐,Senior Hermit,ฤาษีอาวุโส
CharaName_干将,Ganjiang,กันเจียง
CharaName_族人,Clanman,คนในเผ่า
CharaName_蛊人,Gu Man,กู่หมาน
CharaName_练功弟子,Training Disciple,ศิษย์ในการฝึกฝน
CharaName_镖头,Escort Leader,หัวหน้าสำนักคุ้มภัย
CharaName_舞娘,Dancer,นางรำ
CharaName_帮众,Gang Member,สมาชิกพรรค
CharaName_守关铜人,Guardian Bronze Man,ผู้พิทักษ์มนุษย์ทองแดง
CharaName_中年汉子,Middle-aged Man,ชายวัยกลางคน
CharaName_老翁,Old Man,ชายชรา
CharaName_老妪,Old Woman,หญิงชรา
CharaName_幼童,Child,เด็ก
CharaName_喽啰,Thug,อันธพาล
CharaName_马王爷,Horse Prince,องค์ชายม้า
CharaName_猕猴,Macaque,ลิงกัง
CharaName_蜥蜴,Lizard,กิ้งก่า
CharaName_青蛇,Green Snake,งูเขียว
CharaName_守陵傀儡,Tomb Guardian Puppet,หุ่นเชิดพิทักษ์สุสาน
CharaName_老大,Boss,หัวหน้า
CharaName_流民,Refugee,ผู้ลี้ภัย
CharaName_吊睛虎,Cross-eyed Tiger,เสือตาเหล่
CharaName_守陵傀牛,Tomb Guardian Bull,กระทิงพิทักษ์สุสาน
CharaName_人伢婆,Old Hag,ยายแก่
CharaName_草上飞,Grasshopper,ตั๊กแตน
CharaName_破戒僧,Oathsbreak Monk,หลวงจีนทุศีล
CharaName_独眼龙,One-eyed Dragon,มังกรตาเดียว
CharaName_昆仑奴,Kunlun Slave,ทาสคุนหลุน
CharaName_邪教徒,Cultist,ผู้นับถือลัทธิ
CharaName_偷盗者,Thief,ขโมย
CharaName_江洋大盗,Robber baron,โจรทางหลวง
CharaName_采花大盗,Sex Thief,โจรปล้นสวาท
CharaName_浑身酸臭的乞丐,Stinky Beggar,ขอทานตัวเหม็น
CharaName_年轻乞丐,Young Beggar,ขอทานน้อย
CharaName_满脸凶相的泼皮,Fierce-faced Ruffian,อันธพาลหน้าชั่วร้าย
CharaName_泼皮的同伙,Ruffian's Accomplice,ผู้สมรู้ร่วมคิดของอันธพาล
CharaName_鬼鬼祟祟的蒙面人,Sneaky Masked Man,ชายสวมหน้ากากลับๆล่อๆ
CharaName_富商,Rich Merchant,พ่อค้ามั่งมี
CharaName_水贼,Water Bandit,โจรทางน้ำ
CharaName_商人,Merchant,พ่อค้า
CharaName_官员,Official,เจ้าหน้าที่
CharaName_被擒兄弟,Captured Brother,เชลย
CharaName_黑衣人,Man in black,ชายชุดดำ
CharaName_燕子窝弟子,Nest of Swallow disciple,ศิษย์รังนกนางแอ่น
CharaName_蒙面人,Masked Man,ชายสวมหน้ากาก
CharaName_老实巴交的中年人,Honest Middle-aged Man,ชายซื่อสัตย์วัยกลางคน
CharaName_楚楚动人的少妇,Charming Young Woman,หญิงมากเสน่ห์เยาว์วัย
CharaName_恶匪,Evil Bandit,โจรชั่ว
CharaName_鸭,Duck,เป็ด
CharaName_三花猫,San Hua Cat,แมวซานฮวา
