key,original,translation,context
CharacterInfo_残棋,"One of the four sages of the Confucius Temple, who was obsessed with martial arts in his early years, but due to the reversal of his meridians, he became paralyzed in his lower limbs and lacked vitality throughout his body. After becoming paralyzed, he studied chess and gained a deeper understanding of martial arts through the complex and changing chess game.",,儒圣馆四贤人之一，早年间痴迷练武，却因走火入魔经脉逆转，虽然保住一命却下肢瘫痪，全身气血不足。瘫痪后钻研棋局，在诡谲百变的棋局中反而领悟了更为高深的功夫。
CharacterInfo_剑痴,"The master of Langya Sword Pavilion, one of the legendary ""Eight Saints"", is recognized as the world's number one swordsman. He has been obsessed with swordsmanship since he was a child, and was fortunate to be guided by a peerless master. At a young age, he defeated all the heroes in the world with a single Qingfeng sword. After guarding Chuxiang City, he elevated his swordsmanship to the level of swordsmanship, reaching the realm where everything is a sword.",,琅琊剑阁阁主，传说中的“八圣”之一，公认的天下剑术第一人。自幼便痴迷于剑术，又幸得绝世高人指点，年纪轻轻便凭一把青锋胜遍天下侠客。守卫楚襄城后，更是把剑术升华为剑道，达到一草一木皆是剑的境界。
CharacterInfo_欧冶恒,"A disciple of Langya Sword Pavilion, a descendant of the swordsmith giant Ou Yezi, who experienced a great change in his family when he was young, and was luckily saved by Jian Chi's visit. Jian Chi was afraid that he still had demons in his heart and would fall into the evil way if he sought revenge, so he only taught him the method of sword casting, but Ouye Heng was quite talented and realized swordsmanship in the method of sword casting.",,琅琊剑阁弟子，铸剑巨擘欧冶子的后代，年少时家逢巨变，巧遇剑痴拜访才侥幸得救。剑痴怕他心魔未去，一心复仇堕入邪道，不传他武艺仅授他铸剑之法，但欧冶恒颇有天赋，竟在铸剑之法中悟出剑术。
CharacterInfo_韩红玉,"The current head of Tiger Escort, she is bold and straightforward. She has loved weapons since she was a child and dislikes housework. She took over the management of Tiger Escort after the previous head disappeared. Despite the decline of Tiger Escort, she still strives to keep it going.",,虎威镖局的现任总镖头，性格泼辣直爽，自小就喜欢舞刀弄枪，不喜欢女红家务。在前总镖头失踪后接手管理了虎威镖局，尽管虎威镖局日渐衰败，仍勉力支撑。
CharacterInfo_独孤剑一,"An orphan adopted by Jian Chi, who is extremely intelligent and talented, can memorize a sword move after seeing it once, but this has made him arrogant and impetuous. Therefore, Jian Chi ordered him to guard the Weapon Pavilion, hoping that he could calm down one day.",,被剑痴收养的孤儿，悟性极高天资聪颖，见过一次的剑招便能烂熟于心，但也因此变得心高气傲，心浮气躁。因此剑痴命他镇守藏兵阁，指望他有朝一日可以沉下心来。
CharacterInfo_柳生武藏,"The lord of Dragonfly City, the heir of a Japanese swordsmanship family, admired the craftsmanship and Passive of Central Plains weapons when he was young, so he visited Central Plains several times, hoping to learn something. After making a fortune, he established Dragonfly City as his base in Central Plains, intending to glorify the Liu Sheng family's Fame.",,蚍蜉城的城主，东瀛剑道世家的继承人，年轻时倾慕中原兵器的技艺和武道，因此数次拜访中原，希望能学习一二。发迹后建立蚍蜉城作为自己在中原的据点，其意图在光辉柳生家的名声。
CharacterInfo_服部兵卫,"The deputy lord of Dragonfly City, Yagyū Musashi's junior brother and capable assistant, unlike Yagyū Musashi, Hatori Hyoe is decisive and ambitious, believing that Japanese swordsmanship is far superior to Central Plains martial arts, and wants to prove this to the world.",,蚍蜉城的副城主，柳生武藏的师弟和得力助手，和柳生武藏不同，服部兵卫做事雷厉风行，颇有野心，认为东瀛的剑术远胜中原的武功，想要和世人证明这一点。
CharacterInfo_月咏樱羽,"The adopted daughter of Yagyū Musashi, she operates in the Central Plains, collecting information and manpower for Dragonfly City. She is a beautiful but ruthless character.",,柳生武藏的义女，在中原行动，为蚍蜉城收集情报和人力。是个美丽但同样心狠手辣的角色。
CharacterInfo_孔一刀,"The leader of Blue Wind Camp, who is highly skilled in martial arts and generous, values the brothers who were born and died with him. As the leader of the bandits, he restrains his men everywhere, does not offend the surrounding people, and only robs corrupt officials who pass by.",,青风寨寨主，武艺高强且为人豪爽，很看重和他一起出生入死的弟兄。作为山贼的首领，却处处管束着手下们，对周围的百姓秋毫无犯，只会抢劫过往的贪官污吏。
CharacterInfo_计百出,"The head of the Seven Kill Hall of the Holy Fire Sect, whose martial arts are mediocre, but he is wise and resourceful, and is an indispensable think tank for Fang Xiaoian.",,圣火宗七杀堂堂主，本身武功平庸，但为人足智多谋，是方啸天不可或缺的智囊。
CharacterInfo_顾倾城,"The number one courtesan in the world, the deputy of the master of Melody House, her beauty is comparable to Luo Xian, her piano skills are only matched in heaven, and her gentle and elegant personality attracts countless men.",,天下第一花魁，妙音坊坊主的副手，姿色堪比洛仙，琴艺只配天上有，加上性格温柔典雅，不知多少男儿为她趋之若鹜。
CharacterInfo_说书人,"A martial artist of the Jianghu, his lifelong wish is to write a biography for a hero, witnessing his legendary life.",,略通武艺的江湖说书人，平生夙愿是有朝一日能为一名大侠著书立传，见证他的传奇一生。
CharacterInfo_沈无欺,"The owner of Night Auction Market, he is resourceful and likes to collect rare treasures from all over the world. He suffers from a strange disease that is causing his memory to deteriorate.",,"夜摩坊主人，交游广阔，喜好收集天下奇珍。
身患离魂奇症，近些年来记性越来越差。"
CharacterInfo_楚狂生,"A mysterious person imprisoned at the top of the Buddha Temple. Perhaps due to years of confinement, he acts crazy and moody, often speaking incoherently, making it impossible to understand his real thoughts.",,被关押在浮屠寺顶层的神秘人士。或许是因为长年被关押的缘故，行事疯疯癫癫、喜怒无常，经常前言不搭后语，让人无法理解他的真实想法。
CharacterInfo_绛紫烟,"A female Taoist with no sect, she is aloof and excels in using poison. She possesses a rare treasure, which has attracted the covetousness of the Jiuli Tribe.",,无门无派的女道姑，性格孤高冷傲，擅长使毒。因身怀异宝，引起九黎部落觊觎。
CharacterInfo_牛二,"A ruffian in Chuxiang City, he is a dependant of Lü Zixu and acts as his thug.",,楚襄城内的泼皮无赖，跟在吕子虚身边狐假虎威，充当其打手。
CharacterInfo_李三,"A ruffian in Chuxiang City, he is a dependant of Lü Zixu and provides him with strategies.",,楚襄城内的泼皮无赖，跟在吕子虚身边狐假虎威，为其出谋划策。
CharacterInfo_江南怪,"A strange old man in the Dirty Street of Chuxiang City, he controls the Dirty Street. He is unkempt, eccentric, humorous, and never plays by the rules.",,"楚襄城脏街内的怪老头，是脏街的掌控者。
外表邋遢，行事乖张，为人风趣幽默，从不按常理出牌。"
CharacterInfo_廖月龙,"Born into a martial arts family, he experienced a change of fortune in his early years, his parents died early, and the family treasures were lost in the martial arts world. He had no choice but to take his family's wooden sword and venture into the martial arts world, hoping to retrieve the lost treasures. He has a strong sense of justice, draws his sword to help when he sees injustice, slays evil, and especially hates the Yan Kingdom, to the point where he will fight on sight.",,"出身武学世家，早年间遭遇变故，父母早逝，家藏宝物也流落江湖，不得已带着家传木剑外出闯荡江湖，望夺回流失宝物。
正义感强，路见不平拔刀相助，嫉恶如仇，尤其厌恶燕国，达到了照面即会刀兵相见的程度。"
CharacterInfo_李乐雅,"A humorous man trapped in prison, who has loved music since he was a child. He went to Melody House to steal sheet music, and was mistakenly identified as the culprit who burned down the attic, and was therefore hunted. In order to save his life, he deliberately went to jail.",,被困于囚中的风趣男人，自幼喜好音乐，因而去妙音坊偷抄乐谱，阴差阳错之下被当成焚毁阁楼的罪人，因而被追杀，为求保身，故意入狱。
CharacterInfo_时文修,"A reticent chivalrous man, who claims to be an ascetic monk. He leads a life of contentment, considering the whole world as his home.",,冷言寡语的行侠，自称是苦行僧人。过着随遇而安，四海为家的生活。
CharacterInfo_石万三,"The owner of the Glittering Artifact Auction oversees all pawnshop businesses in the world. He regularly holds auctions consisting of extraordinary treasures. His wealth is immense, rivaling that of a nation, making him arguably the richest person in the world.",,珠光宝气楼楼主，掌管天下所有当铺生意。会定期召开拍卖会，拍卖一些难得一见的宝藏奇物。其人家缠万贯、富可敌国，堪称天下最富有的人。
CharacterInfo_曲忘忧,"The head of the Herbology Sect, his medical skills are unfathomable, rumored to be able to bring the dead back to life. However, he suffers from a strange disease that prevents him from being exposed to sunlight. Despite his extraordinary medical skills, he cannot cure himself.",,本草门门主，医术深不可测，传闻已达到活死人肉白骨的程度。但是自身患有怪病，无法暴露与阳光之下，尽管自身医术过人，却无法自医。
CharacterInfo_柳本草,"One of the few elite disciples in the Herbology Sect. After the Herbology Sect encountered a change, he was dismissed by Qu Wangyou and entered the martial arts world to make a living with medicine.",,本草门内为数不多的精英弟子，在本草门遭遇变故之后，被曲忘忧遣散，进入江湖中用医术讨生活。
CharacterInfo_吕文桓,"The commander of Chuxiang City, who controls all affairs in Chuxiang City. But in reality, he is a pleasure-seeking and cowardly person, who considers his appointment as the commander of Chuxiang City to be the most unfortunate event of his life.",,楚襄城指挥使，执掌楚襄城的大大小小全部事务。但实际上却是个贪图享乐且胆小怕死的人，自认为上任成为楚襄城指挥使是此生最不幸的事情。
CharacterInfo_吕子虚,"The only son of Lü Wenhuan in Chuxiang City, he is arrogant and domineering, causing much suffering to the people who dare not speak out.",,楚襄城吕文桓独子，在楚襄城嚣张跋扈、作威作福，百姓深受其害敢怒不敢言。
CharacterInfo_燕罗冲,"A silent and taciturn assassin who joined the Imperial City Department since childhood, regards {Tong Daofu} as his biological father, and knows nothing about his real origin.",,沉默寡言的杀手，自幼便加入皇城司，视佟道辅为自己生父，对自己的真实出身一无所知。
CharacterInfo_铁面人,"The leader of the Nine Factions Sect, whose real identity and origin are a mystery. He claims that his family was destroyed by the persecution of the Zhao government when he was young, and he has suffered all the hardships of the world ever since. However, he learned unparalleled martial arts from a master. Now he wants to gather all those who have suffered injustice to take revenge on this unreasonable world.",,"九流门的门主，其真实身份和出身都是谜。
自称年少时家中因赵国官府迫害而家破人亡，从此后辗转逃命，受尽了天下的苦，却得一高手指点而学会了绝世武功。如今想要召集天下所有遭遇不公的人，向这不讲理的天下复仇。"
CharacterInfo_柳浮名,The leader of the Tower of Prosperity.,,繁华似锦楼的首领。
CharacterInfo_福箐郡主,"{Duke Kang}'s sister, who has been raised in the palace since childhood and has not seen the outside world. She appears weak and innocent, but has Herculean strength, making it difficult for ordinary men to approach her.",,康王的妹妹，从小被养在深宫，不见外面的世界。外表看似柔弱天真，却有天生神力，一般的男子都难以近身。
CharacterInfo_康王,"He is the most outstanding candidate among the younger generation of the Zhao royal family. The previous Zhao Emperor sent him to Jiangnan to train him, but he himself believed that his father was dissatisfied with him, which led to resentment. Now that the world is in chaos, it is also the time for Duke Kang to show his ambition! His ambition is great, not only wanting to unify the world, but also wanting the temples and rivers and lakes to respect him alone.",,是赵国皇室年轻一辈中最杰出的人选，先代赵皇为了锻炼他而将他外放江南，但他自己却认为父皇对自己不满，从而心生愤恨。如今天下倾覆，却也正是康王一展野心的时机！其野心极大，不仅想要统一天下，更要庙堂江湖奉其一人为尊。
CharacterInfo_紫天,"A member of the Cold Skin Gang, {Huo Shilou}'s adopted son, who is highly skilled and outstanding, can be described as promising. However, he is violent in nature and believes in fighting violence with violence and evil with evil, so he has made many enemies.",,冷皮帮成员，霍诗楼的义子，武功高强且能力出众，堪称年少有为。但其人性情暴戾，做事讲究以暴制暴，以恶制恶，因此也结下了不少仇敌。
CharacterInfo_霍诗楼,"The leader of the Cold Skin Gang, the overlord of the desert, known for his righteousness in the rivers and lakes, has gathered many heroes and is a character that many forces want to win over.",,冷皮帮帮主，雄踞大漠的霸主，以义字而闻名江湖，收拢了众多江湖好汉，是多方势力想要拉拢的角色。
CharacterInfo_付瑶琴,"The master of Melody House, with an alluring beauty, usually teaches disciples in the house, lives a simple life, and rarely sees the world. She is proud and fiery, holds a great hostility towards all men in the world, and can even kill without hesitation.",,妙音坊的坊主，有沉鱼落雁之姿，平时在坊中教导弟子，深居简出，少见世人。性情高傲火爆，对天下男儿都抱有极大的敌意，甚至可以毫不犹豫痛下杀手。
