key,original,translation,context
ForgeEffect_防御增加6,<#EFD09F>Defense</color>,,<#EFD09F>防御</color>
ForgeEffect_防御增加7,<#EFD09F>Defense</color>,,<#EFD09F>防御</color>
ForgeEffect_防御增加8,<#EFD09F>Defense</color>,,<#EFD09F>防御</color>
ForgeEffect_防御增加9,<#EFD09F>Defense</color>,,<#EFD09F>防御</color>
ForgeEffect_防御增加10,<#EFD09F>Defense</color>,,<#EFD09F>防御</color>
ForgeEffect_防御增加11,<#EFD09F>Defense</color>,,<#EFD09F>防御</color>
ForgeEffect_防御增加12,<#EFD09F>Defense</color>,,<#EFD09F>防御</color>
ForgeEffect_防御增加13,<#EFD09F>Defense</color>,,<#EFD09F>防御</color>
ForgeEffect_防御增加14,<#EFD09F>Defense</color>,,<#EFD09F>防御</color>
ForgeEffect_防御增加15,<#EFD09F>Defense</color>,,<#EFD09F>防御</color>
ForgeEffect_防御增加16,<#EFD09F>Defense</color>,,<#EFD09F>防御</color>
ForgeEffect_防御增加17,<#EFD09F>Defense</color>,,<#EFD09F>防御</color>
,,,
ForgeEffect_轻功增加1,<#EFD09F>Swift Swallow</color>,,<#EFD09F>飞燕</color>
ForgeEffect_轻功增加2,<#EFD09F>Swift Swallow</color>,,<#EFD09F>飞燕</color>
ForgeEffect_轻功增加3,<#EFD09F>Swift Swallow</color>,,<#EFD09F>飞燕</color>
ForgeEffect_轻功增加4,<#EFD09F>Swift Swallow</color>,,<#EFD09F>飞燕</color>
ForgeEffect_轻功减少1,<#EFD09F>Bound Feet</color>,,<#EFD09F>缚足</color>
ForgeEffect_轻功减少2,<#EFD09F>Bound Feet</color>,,<#EFD09F>缚足</color>
ForgeEffect_轻功减少3,<#EFD09F>Bound Feet</color>,,<#EFD09F>缚足</color>
ForgeEffect_轻功减少4,<#EFD09F>Bound Feet</color>,,<#EFD09F>缚足</color>
,,,
ForgeEffect_集气速度增加1,<#EFD09F>Divine Movement</color>,,<#EFD09F>神行</color>
ForgeEffect_集气速度增加2,<#EFD09F>Divine Movement</color>,,<#EFD09F>神行</color>
ForgeEffect_集气速度增加3,<#EFD09F>Divine Movement</color>,,<#EFD09F>神行</color>
ForgeEffect_集气速度减少1,<#EFD09F>Slow</color>,,<#EFD09F>迟缓</color>
ForgeEffect_集气速度减少2,<#EFD09F>Slow</color>,,<#EFD09F>迟缓</color>
ForgeEffect_集气速度减少3,<#EFD09F>Slow</color>,,<#EFD09F>迟缓</color>
,,,
ForgeEffect_命中增加1,<#EFD09F>See Through</color>,,<#EFD09F>识破</color>
ForgeEffect_命中增加2,<#EFD09F>See Through</color>,,<#EFD09F>识破</color>
ForgeEffect_命中增加3,<#EFD09F>See Through</color>,,<#EFD09F>识破</color>
ForgeEffect_命中增加4,<#EFD09F>See Through</color>,,<#EFD09F>识破</color>
ForgeEffect_命中增加5,<#EFD09F>See Through</color>,,<#EFD09F>识破</color>
ForgeEffect_命中增加6,<#EFD09F>See Through</color>,,<#EFD09F>识破</color>
ForgeEffect_命中增加7,<#EFD09F>See Through</color>,,<#EFD09F>识破</color>
ForgeEffect_命中减少1,,,
ForgeEffect_命中减少2,,,
ForgeEffect_命中减少3,,,
ForgeEffect_命中减少4,,,
,,,
ForgeEffect_闪避增加1,<#EFD09F>Elusive</color>,,<#EFD09F>飘忽</color>
ForgeEffect_闪避增加2,<#EFD09F>Elusive</color>,,<#EFD09F>飘忽</color>
ForgeEffect_闪避增加3,<#EFD09F>Elusive</color>,,<#EFD09F>飘忽</color>
ForgeEffect_闪避增加4,<#EFD09F>Elusive</color>,,<#EFD09F>飘忽</color>
ForgeEffect_闪避增加5,<#EFD09F>Elusive</color>,,<#EFD09F>飘忽</color>
ForgeEffect_闪避增加6,<#EFD09F>Elusive</color>,,<#EFD09F>飘忽</color>
ForgeEffect_闪避增加7,<#EFD09F>Elusive</color>,,<#EFD09F>飘忽</color>
ForgeEffect_闪避减少1,,,
ForgeEffect_闪避减少2,,,
ForgeEffect_闪避减少3,,,
,,,
ForgeEffect_暴击增加1,<#EFD09F>Effort</color>,,<#EFD09F>奋力</color>
ForgeEffect_暴击增加2,<#EFD09F>Effort</color>,,<#EFD09F>奋力</color>
ForgeEffect_暴击增加3,<#EFD09F>Effort</color>,,<#EFD09F>奋力</color>
ForgeEffect_暴击增加4,<#EFD09F>Effort</color>,,<#EFD09F>奋力</color>
ForgeEffect_暴击增加5,<#EFD09F>Effort</color>,,<#EFD09F>奋力</color>
ForgeEffect_暴击增加6,<#EFD09F>Effort</color>,,<#EFD09F>奋力</color>
ForgeEffect_暴击增加7,<#EFD09F>Effort</color>,,<#EFD09F>奋力</color>
ForgeEffect_暴击减少1,<#EFD09F>Disperse</color>,,<#EFD09F>涣散</color>
ForgeEffect_暴击减少2,<#EFD09F>Disperse</color>,,<#EFD09F>涣散</color>
ForgeEffect_暴击减少3,<#EFD09F>Disperse</color>,,<#EFD09F>涣散</color>
ForgeEffect_暴击减少4,<#EFD09F>Disperse</color>,,<#EFD09F>涣散</color>
ForgeEffect_暴击减少5,<#EFD09F>Disperse</color>,,<#EFD09F>涣散</color>
,,,
ForgeEffect_格挡增加1,<#EFD09F>Hold Fast</color>,,<#EFD09F>固守</color>
ForgeEffect_格挡增加2,<#EFD09F>Hold Fast</color>,,<#EFD09F>固守</color>
ForgeEffect_格挡增加3,<#EFD09F>Hold Fast</color>,,<#EFD09F>固守</color>
ForgeEffect_格挡增加4,<#EFD09F>Hold Fast</color>,,<#EFD09F>固守</color>
ForgeEffect_格挡增加5,<#EFD09F>Hold Fast</color>,,<#EFD09F>固守</color>
ForgeEffect_格挡增加6,<#EFD09F>Hold Fast</color>,,<#EFD09F>固守</color>
ForgeEffect_格挡增加7,<#EFD09F>Hold Fast</color>,,<#EFD09F>固守</color>
ForgeEffect_格挡增加8,<#EFD09F>Hold Fast</color>,,<#EFD09F>固守</color>
ForgeEffect_格挡减少1,<#EFD09F>Lost Mind</color>,,<#EFD09F>失心</color>
ForgeEffect_格挡减少2,<#EFD09F>Lost Mind</color>,,<#EFD09F>失心</color>
ForgeEffect_格挡减少3,<#EFD09F>Lost Mind</color>,,<#EFD09F>失心</color>
ForgeEffect_格挡减少4,<#EFD09F>Lost Mind</color>,,<#EFD09F>失心</color>
ForgeEffect_格挡减少5,<#EFD09F>Lost Mind</color>,,<#EFD09F>失心</color>
,,,
ForgeEffect_医术增加1,<#EFD09F>Skilled Hand</color>,,<#EFD09F>妙手</color>
ForgeEffect_医术增加2,<#EFD09F>Skilled Hand</color>,,<#EFD09F>妙手</color>
ForgeEffect_医术增加3,<#EFD09F>Skilled Hand</color>,,<#EFD09F>妙手</color>
ForgeEffect_医术增加4,<#EFD09F>Skilled Hand</color>,,<#EFD09F>妙手</color>
ForgeEffect_医术增加5,<#EFD09F>Skilled Hand</color>,,<#EFD09F>妙手</color>
ForgeEffect_医术增加6,<#EFD09F>Skilled Hand</color>,,<#EFD09F>妙手</color>
ForgeEffect_医术百分比增加蓝,,,
ForgeEffect_医术百分比增加紫,,,
ForgeEffect_医术百分比增加黄,,,
,,,
ForgeEffect_毒术增加1,<#EFD09F>Red Refinement</color>,,<#EFD09F>赤炼</color>
ForgeEffect_毒术增加2,<#EFD09F>Red Refinement</color>,,<#EFD09F>赤炼</color>
ForgeEffect_毒术增加3,<#EFD09F>Red Refinement</color>,,<#EFD09F>赤炼</color>
ForgeEffect_毒术增加4,<#EFD09F>Red Refinement</color>,,<#EFD09F>赤炼</color>
ForgeEffect_毒术增加5,<#EFD09F>Red Refinement</color>,,<#EFD09F>赤炼</color>
ForgeEffect_毒术增加6,<#EFD09F>Red Refinement</color>,,<#EFD09F>赤炼</color>
ForgeEffect_毒术百分比增加蓝,,,
ForgeEffect_毒术百分比增加紫,,,
ForgeEffect_毒术百分比增加黄,,,
,,,
ForgeEffect_战斗移动增加1,<#EFD09F>Speed Up</color>,,<#EFD09F>轻身</color>
ForgeEffect_战斗移动增加2,<#EFD09F>Speed Up</color>,,<#EFD09F>轻身</color>
ForgeEffect_战斗移动增加3,<#EFD09F>Speed Up</color>,,<#EFD09F>轻身</color>
ForgeEffect_战斗移动减少1,<#EFD09F>Heavy Load</color>,,<#EFD09F>负重</color>
ForgeEffect_战斗移动减少2,<#EFD09F>Heavy Load</color>,,<#EFD09F>负重</color>
ForgeEffect_战斗移动减少3,<#EFD09F>Heavy Load</color>,,<#EFD09F>负重</color>
,,,
ForgeEffect_连击增加1,<#EFD09F>Wave Stacking</color>,,<#EFD09F>叠浪</color>
ForgeEffect_连击增加2,<#EFD09F>Wave Stacking</color>,,<#EFD09F>叠浪</color>
ForgeEffect_连击增加3,<#EFD09F>Wave Stacking</color>,,<#EFD09F>叠浪</color>
ForgeEffect_连击增加4,<#EFD09F>Wave Stacking</color>,,<#EFD09F>叠浪</color>
ForgeEffect_连击增加5,<#EFD09F>Wave Stacking</color>,,<#EFD09F>叠浪</color>
ForgeEffect_连击增加6,<#EFD09F>Wave Stacking</color>,,<#EFD09F>叠浪</color>
,,,
ForgeEffect_反击增加1,<#EFD09F>Counterattack</color>,,<#EFD09F>反击</color>
ForgeEffect_反击增加2,<#EFD09F>Counterattack</color>,,<#EFD09F>反击</color>
ForgeEffect_反击增加3,<#EFD09F>Counterattack</color>,,<#EFD09F>反击</color>
ForgeEffect_反击增加4,<#EFD09F>Counterattack</color>,,<#EFD09F>反击</color>
ForgeEffect_反击增加5,<#EFD09F>Counterattack</color>,,<#EFD09F>反击</color>
ForgeEffect_反击增加6,<#EFD09F>Counterattack</color>,,<#EFD09F>反击</color>
ForgeEffect_反击增加7,<#EFD09F>Counterattack</color>,,<#EFD09F>反击</color>
ForgeEffect_反击增加8,<#EFD09F>Counterattack</color>,,<#EFD09F>反击</color>
,,,
ForgeEffect_拳掌增加1,<#EFD09F>Fist</color>,,<#EFD09F>拳掌</color>
ForgeEffect_拳掌增加2,<#EFD09F>Fist</color>,,<#EFD09F>拳掌</color>
ForgeEffect_御剑增加1,<#EFD09F>Sword</color>,,<#EFD09F>御剑</color>
ForgeEffect_御剑增加2,<#EFD09F>Sword</color>,,<#EFD09F>御剑</color>
ForgeEffect_耍刀增加1,<#EFD09F>Blade</color>,,<#EFD09F>耍刀</color>
ForgeEffect_耍刀增加2,<#EFD09F>Blade</color>,,<#EFD09F>耍刀</color>
ForgeEffect_长兵增加1,<#EFD09F>Long</color>,,<#EFD09F>长兵</color>
ForgeEffect_长兵增加2,<#EFD09F>Long</color>,,<#EFD09F>长兵</color>
ForgeEffect_短兵增加1,<#EFD09F>Short</color>,,<#EFD09F>短兵</color>
ForgeEffect_短兵增加2,<#EFD09F>Short</color>,,<#EFD09F>短兵</color>
ForgeEffect_音律增加1,<#EFD09F>Musical</color>,,<#EFD09F>音律</color>
ForgeEffect_音律增加2,<#EFD09F>Musical</color>,,<#EFD09F>音律</color>
,,,
ForgeEffect_皮革手套1,<#EFD09F>Increases Damage</color>,,<#EFD09F>增伤</color>
ForgeEffect_铁手1,<#EFD09F>Open Wound</color>,,<#EFD09F>伤口</color>
ForgeEffect_缠丝拳套1,<#EFD09F>Blunt</color>,,<#EFD09F>挫锐</color>
ForgeEffect_精钢护手1,<#EFD09F>Impact</color>,,<#EFD09F>震击</color>
ForgeEffect_黑铁拳套1,<#EFD09F>Berserk</color>,,<#EFD09F>狂暴</color>
ForgeEffect_震山拳套1,<#EFD09F>Impact</color>,,<#EFD09F>震击</color>
ForgeEffect_铁虎爪1,<#EFD09F>Blunt</color>,,<#EFD09F>挫锐</color>
ForgeEffect_奔雷铁手1,<#EFD09F>Increases Damage</color>,,<#EFD09F>增伤</color>
ForgeEffect_幽冥拳套1,<#EFD09F>Poison</color>,,<#EFD09F>施毒</color>
ForgeEffect_金刚护手1,<#EFD09F>Bloodlust</color>,,<#EFD09F>嗜血</color>
ForgeEffect_寒铁拳套1,<#EFD09F>Chasing</color>,,<#EFD09F>追击</color>
ForgeEffect_昆仑1,<#EFD09F>Bloodlust</color>,,<#EFD09F>嗜血</color>
ForgeEffect_昆仑2,<#EFD09F>Blunt</color>,,<#EFD09F>挫锐</color>
ForgeEffect_降龙1,<#EFD09F>Berserk</color>,,<#EFD09F>狂暴</color>
ForgeEffect_降龙2,<#EFD09F>Impact</color>,,<#EFD09F>震击</color>
ForgeEffect_乾坤1,<#EFD09F>Energy Conversion</color>,,<#EFD09F>化功</color>
ForgeEffect_乾坤2,<#EFD09F>Fist Aura</color>,,<#EFD09F>拳罡</color>
ForgeEffect_乾坤3,<#EFD09F>Disable Technique</color>,,<#EFD09F>封招</color>
ForgeEffect_开明1,<#EFD09F>Increases Damage</color>,,<#EFD09F>增伤</color>
ForgeEffect_开明2,<#EFD09F>Bloodlust</color>,,<#EFD09F>嗜血</color>
ForgeEffect_少昊1,<#EFD09F>Life Drain</color>,,<#EFD09F>吸血</color>
ForgeEffect_少昊2,<#EFD09F>Meridian Break</color>,,<#EFD09F>截脉</color>
ForgeEffect_北冥1,<#EFD09F>Energy Taker</color>,,<#EFD09F>吸星</color>
ForgeEffect_北冥2,<#EFD09F>Blunt</color>,,<#EFD09F>挫锐</color>
ForgeEffect_九阳1,<#EFD09F>Fist Aura</color>,,<#EFD09F>拳罡</color>
ForgeEffect_九阳2,<#EFD09F>Berserk</color>,,<#EFD09F>狂暴</color>
ForgeEffect_九阳3,<#EFD09F>Energy Abundance</color>,,<#EFD09F>气盛</color>
,,,
ForgeEffect_木剑1,<#EFD09F>Increases Damage</color>,,<#EFD09F>增伤</color>
ForgeEffect_白虹剑1,<#EFD09F>Bloodlust</color>,,<#EFD09F>嗜血</color>
ForgeEffect_游龙剑1,<#EFD09F>Open Wound</color>,,<#EFD09F>伤口</color>
ForgeEffect_青云剑1,<#EFD09F>Open Wound</color>,,<#EFD09F>伤口</color>
ForgeEffect_青罡剑1,<#EFD09F>Bloodlust</color>,,<#EFD09F>嗜血</color>
ForgeEffect_倚天剑1,<#EFD09F>Dazzling</color>,,<#EFD09F>刺目</color>
ForgeEffect_青冥剑1,<#EFD09F>Increases Damage</color>,,<#EFD09F>增伤</color>
ForgeEffect_承影剑1,<#EFD09F>Blunt</color>,,<#EFD09F>挫锐</color>
ForgeEffect_百炼剑1,<#EFD09F>Open Wound</color>,,<#EFD09F>伤口</color>
ForgeEffect_龙渊剑1,<#EFD09F>Chasing</color>,,<#EFD09F>追击</color>
ForgeEffect_干将1,<#EFD09F>Bloodlust</color>,,<#EFD09F>嗜血</color>
ForgeEffect_干将2,<#EFD09F>Open Wound</color>,,<#EFD09F>伤口</color>
ForgeEffect_含光1,<#EFD09F>Vulnerable</color>,,<#EFD09F>破绽</color>
ForgeEffect_含光2,<#EFD09F>Blunt</color>,,<#EFD09F>挫锐</color>
ForgeEffect_鱼肠1,<#EFD09F>Chasing</color>,,<#EFD09F>追击</color>
ForgeEffect_鱼肠2,<#EFD09F>Open Wound</color>,,<#EFD09F>伤口</color>
ForgeEffect_轩辕1,<#EFD09F>Benevolence</color>,,<#EFD09F>仁德</color>
ForgeEffect_轩辕2,<#EFD09F>Wisdom</color>,,<#EFD09F>智慧</color>
ForgeEffect_轩辕3,<#EFD09F>Righteous</color>,,<#EFD09F>义气</color>
ForgeEffect_九凤1,<#EFD09F>Increases Damage</color>,,<#EFD09F>增伤</color>
ForgeEffect_九凤2,<#EFD09F>Blunt</color>,,<#EFD09F>挫锐</color>
ForgeEffect_巨阙1,<#EFD09F>Berserk</color>,,<#EFD09F>狂暴</color>
ForgeEffect_巨阙2,<#EFD09F>Impact</color>,,<#EFD09F>震击</color>
ForgeEffect_大石剑1,<#EFD09F>Attack</color>,,<#EFD09F>攻击</color>
ForgeEffect_大石剑2,<#EFD09F>Attack</color>,,<#EFD09F>攻击</color>
ForgeEffect_大石剑3,<#EFD09F>Head Hunter</color>,,<#EFD09F>夺命</color>
ForgeEffect_大石剑4,<#EFD09F>Obstructed</color>,,<#EFD09F>阻滞</color>
,,,
ForgeEffect_菜刀1,<#EFD09F>Increases Damage</color>,,<#EFD09F>增伤</color>
ForgeEffect_砍山刀1,<#EFD09F>Open Wound</color>,,<#EFD09F>伤口</color>
ForgeEffect_九环刀1,<#EFD09F>Blunt</color>,,<#EFD09F>挫锐</color>
ForgeEffect_宣花斧1,<#EFD09F>Bloodlust</color>,,<#EFD09F>嗜血</color>
ForgeEffect_碎宇刀1,<#EFD09F>Berserk</color>,,<#EFD09F>狂暴</color>
ForgeEffect_冷艳锯1,<#EFD09F>Increases Damage</color>,,<#EFD09F>增伤</color>
ForgeEffect_绣春刀1,<#EFD09F>Chasing</color>,,<#EFD09F>追击</color>
ForgeEffect_太乙刀1,<#EFD09F>Bloodlust</color>,,<#EFD09F>嗜血</color>
ForgeEffect_修罗刀1,<#EFD09F>Open Wound</color>,,<#EFD09F>伤口</color>
ForgeEffect_绿露刀1,<#EFD09F>Poison</color>,,<#EFD09F>施毒</color>
ForgeEffect_玄铁菜刀1,<#EFD09F>Open Wound</color>,,<#EFD09F>伤口</color>
ForgeEffect_大夏龙雀1,<#EFD09F>Berserk</color>,,<#EFD09F>狂暴</color>
ForgeEffect_大夏龙雀2,<#EFD09F>Open Wound</color>,,<#EFD09F>伤口</color>
ForgeEffect_犬神刀1,<#EFD09F>Dazzling</color>,,<#EFD09F>刺目</color>
ForgeEffect_犬神刀2,<#EFD09F>Cut Tendon</color>,,<#EFD09F>断筋</color>
ForgeEffect_龙牙刀1,<#EFD09F>Chasing</color>,,<#EFD09F>追击</color>
ForgeEffect_龙牙刀2,<#EFD09F>Blunt</color>,,<#EFD09F>挫锐</color>
ForgeEffect_昆吾1,<#EFD09F>Bloodlust</color>,,<#EFD09F>嗜血</color>
ForgeEffect_昆吾2,<#EFD09F>Blunt</color>,,<#EFD09F>挫锐</color>
ForgeEffect_应龙1,<#EFD09F>Pierce</color>,,<#EFD09F>无视</color>
ForgeEffect_应龙2,<#EFD09F>Laceration</color>,,<#EFD09F>割裂</color>
ForgeEffect_应龙3,<#EFD09F>Open Wound</color>,,<#EFD09F>伤口</color>
ForgeEffect_刑天1,<#EFD09F>Life Drain</color>,,<#EFD09F>吸血</color>
ForgeEffect_刑天2,<#EFD09F>Open Wound</color>,,<#EFD09F>伤口</color>
,,,
ForgeEffect_梅花枪1,<#EFD09F>Blunt</color>,,<#EFD09F>挫锐</color>
ForgeEffect_木枪1,<#EFD09F>Increases Damage</color>,,<#EFD09F>增伤</color>
ForgeEffect_蛇矛枪1,<#EFD09F>Open Wound</color>,,<#EFD09F>伤口</color>
ForgeEffect_混铁枪1,<#EFD09F>Blunt</color>,,<#EFD09F>挫锐</color>
ForgeEffect_青龙戟1,<#EFD09F>Berserk</color>,,<#EFD09F>狂暴</color>
ForgeEffect_梨花枪1,<#EFD09F>Meridian Break</color>,,<#EFD09F>截脉</color>
ForgeEffect_霸王枪1,<#EFD09F>Damage Up</color>,,<#EFD09F>追伤</color>
ForgeEffect_沥泉枪1,<#EFD09F>Pierce</color>,,<#EFD09F>无视</color>
ForgeEffect_沥泉枪2,<#EFD09F>Chasing</color>,,<#EFD09F>追击</color>
ForgeEffect_湛金枪1,<#EFD09F>Vulnerable</color>,,<#EFD09F>破绽</color>
ForgeEffect_蚩巫叉1,<#EFD09F>Poisonous Insect</color>,,<#EFD09F>毒蛊</color>
ForgeEffect_句芒1,<#EFD09F>Berserk</color>,,<#EFD09F>狂暴</color>
ForgeEffect_句芒2,<#EFD09F>Bloodlust</color>,,<#EFD09F>嗜血</color>
ForgeEffect_句芒3,<#EFD09F>Chasing</color>,,<#EFD09F>追击</color>
ForgeEffect_方天画戟1,<#EFD09F>Damage Up</color>,,<#EFD09F>追伤</color>
ForgeEffect_方天画戟2,<#EFD09F>Meridian Break</color>,,<#EFD09F>截脉</color>
ForgeEffect_混沌1,<#EFD09F>Chasing</color>,,<#EFD09F>追击</color>
ForgeEffect_混沌2,<#EFD09F>Blunt</color>,,<#EFD09F>挫锐</color>
ForgeEffect_混沌3,<#EFD09F>Energy Abundance</color>,,<#EFD09F>气盛</color>
,,,
ForgeEffect_烧火棍1,<#EFD09F>Blunt</color>,,<#EFD09F>挫锐</color>
ForgeEffect_短棒1,<#EFD09F>Increases Damage</color>,,<#EFD09F>增伤</color>
ForgeEffect_镔铁杖1,<#EFD09F>Impact</color>,,<#EFD09F>震击</color>
ForgeEffect_齐眉棍1,<#EFD09F>Blunt</color>,,<#EFD09F>挫锐</color>
ForgeEffect_青竹杖1,<#EFD09F>Bloodlust</color>,,<#EFD09F>嗜血</color>
ForgeEffect_混铁棒1,<#EFD09F>Increases Damage</color>,,<#EFD09F>增伤</color>
ForgeEffect_盘龙棍1,<#EFD09F>Increases Damage</color>,,<#EFD09F>增伤</color>
ForgeEffect_齐天棍1,<#EFD09F>Chasing</color>,,<#EFD09F>追击</color>
ForgeEffect_囚龙柱1,<#EFD09F>Chasing</color>,,<#EFD09F>追击</color>
ForgeEffect_天机杖1,<#EFD09F>Impact</color>,,<#EFD09F>震击</color>
ForgeEffect_烛阴1,<#EFD09F>Bloodlust</color>,,<#EFD09F>嗜血</color>
ForgeEffect_烛阴2,<#EFD09F>Berserk</color>,,<#EFD09F>狂暴</color>
ForgeEffect_烛阴3,<#EFD09F>Increases Damage</color>,,<#EFD09F>增伤</color>
ForgeEffect_穷奇1,<#EFD09F>Vulnerable</color>,,<#EFD09F>破绽</color>
ForgeEffect_穷奇2,<#EFD09F>Blunt</color>,,<#EFD09F>挫锐</color>
ForgeEffect_穷奇3,<#EFD09F>Penetrating</color>,,<#EFD09F>透体</color>
ForgeEffect_定海神针1,<#EFD09F>Attack</color>,,<#EFD09F>攻击</color>
ForgeEffect_定海神针2,<#EFD09F>Attack</color>,,<#EFD09F>攻击</color>
ForgeEffect_定海神针3,<#EFD09F>Head Hunter</color>,,<#EFD09F>夺命</color>
ForgeEffect_定海神针4,<#EFD09F>Obstructed</color>,,<#EFD09F>阻滞</color>
ForgeEffect_九环锡杖1,<#EFD09F>Impact</color>,,<#EFD09F>震击</color>
ForgeEffect_九环锡杖2,<#EFD09F>Vulnerable</color>,,<#EFD09F>破绽</color>
ForgeEffect_亮银锤1,<#EFD09F>Dragon Might</color>,,<#EFD09F>龙象</color>
ForgeEffect_大铁锤1,<#EFD09F>Brute Force</color>,,<#EFD09F>蛮力</color>
,,,
ForgeEffect_铁骨扇1,<#EFD09F>Increases Damage</color>,,<#EFD09F>增伤</color>
ForgeEffect_绢宫扇1,<#EFD09F>Bloodlust</color>,,<#EFD09F>嗜血</color>
ForgeEffect_留香扇1,<#EFD09F>Impact</color>,,<#EFD09F>震击</color>
ForgeEffect_西江月1,<#EFD09F>Damage Up</color>,,<#EFD09F>追伤</color>
ForgeEffect_满江红1,<#EFD09F>Bloodlust</color>,,<#EFD09F>嗜血</color>
ForgeEffect_破阵子1,<#EFD09F>Blunt</color>,,<#EFD09F>挫锐</color>
ForgeEffect_定风波1,<#EFD09F>Berserk</color>,,<#EFD09F>狂暴</color>
ForgeEffect_浪淘沙1,<#EFD09F>Impact</color>,,<#EFD09F>震击</color>
ForgeEffect_卜算子1,<#EFD09F>Open Wound</color>,,<#EFD09F>伤口</color>
ForgeEffect_祝融1,<#EFD09F>Berserk</color>,,<#EFD09F>狂暴</color>
ForgeEffect_祝融2,<#EFD09F>Blunt</color>,,<#EFD09F>挫锐</color>
ForgeEffect_夸父1,<#EFD09F>Bloodlust</color>,,<#EFD09F>嗜血</color>
ForgeEffect_夸父2,<#EFD09F>Pierce</color>,,<#EFD09F>无视</color>
ForgeEffect_青丘1,<#EFD09F>Chasing</color>,,<#EFD09F>追击</color>
ForgeEffect_青丘2,<#EFD09F>Bloodlust</color>,,<#EFD09F>嗜血</color>
,,,
