key,original,translation,context
BuffPropUp_濒死效果,<#FE2929>Dying</color> status,,<#FE2929>濒死</color>状态
BuffInfo_会心一击,"Rage effect triggered, next action Attack increases Damage by 100%, Rage effect expires after Attack.",,触发会心效果，下次行动攻击时伤害增加100%，攻击后会心效果失效。
BuffName_石灰粉,Lime powder,,石灰粉
BuffName_飞蝗石,Sharp stone,,飞蝗石
BuffName_袖箭,Shuriken,,袖箭
BuffName_铜钱镖,Throwing coin,,铜钱镖
BuffName_飞刀,Throwing blade,,飞刀
BuffName_鸡毛箭,Feather arrow,,鸡毛箭
BuffName_毒镖,Poisoned dart,,毒镖
BuffName_五毒梅花针,Five Poisons plum needle,,五毒梅花针
BuffName_铁胎丸,Steel ring,,铁胎丸
BuffName_霹雳弹,Thunder bullet,,霹雳弹
BuffName_玉毫针,Jade needle,,玉毫针
BuffName_霹雳雷火弹,Exploding thunder bullet,,霹雳雷火弹
BuffName_暴雨梨花钉,Violent storm pear needle,,暴雨梨花钉
BuffName_迷魂烟,Ecstasy smoke,,迷魂烟
BuffName_蚀筋化骨水,Bone melting liquid,,蚀筋化骨水
BuffName_夺命十三香,Killing fragrance,,夺命十三香
BuffInfo_石灰粉,Enemy's <#FE2929>Accuracy decreases by 25%</color> when attacked,,攻击时敌方<#FE2929>命中减少25%</color>
BuffInfo_飞蝗石,10% chance to double the damage of this attack,,攻击时有10%概率使本次攻击伤害翻倍。
BuffInfo_袖箭,Reduce the enemy's <#FE2929>50 points of Qi accumulation</color> during an Attack.,,攻击时减少敌方<#FE2929>50点集气值</color>。
BuffInfo_铜钱镖,25% chance to double the damage of this attack,,攻击时有25%概率使本次攻击伤害翻倍。
BuffInfo_飞刀,Reduce enemy's <#FE2929>100 points of Qi</color> when attacked,,攻击时减少敌方<#FE2929>100点集气值</color>。
BuffInfo_鸡毛箭,"Enemy's <#FE2929>Movement Range decreases by 2 squares</color> after being attacked, lasts until the enemy's next action",,攻击后敌方<#FE2929>移动距离减少2格</color>，持续到敌人下次行动。
BuffInfo_毒镖,Inflict <#FE2929>20 points of Poisoned</color> on the enemy when attacked,,攻击时对敌造成<#FE2929>20点中毒</color>。
BuffInfo_五毒梅花针,"Reduce enemy's <#FE2929>Attack by 5%</color> and <#FE2929>Defense by 5%</color> when attacked, lasts for 2 actions",,攻击时对敌方<#FE2929>攻击减少5%</color>，<#FE2929>防御减少5%</color>，持续2次行动。
BuffInfo_铁胎丸,"25% chance to inflict <#FE2929>Vulnerable</color> effect on the enemy when attacked, lasts until the enemy's next action",,攻击时有25%概率对敌造成<#FE2929>破绽</color>效果，持续到敌人下次行动。
BuffInfo_霹雳弹,Pierce enemy's armor properties and effects when attacked,,攻击时无视敌方护甲属性及效果。
BuffInfo_玉毫针,"25% chance to inflict <#FE2929>Disable technique</color> effect on the enemy when attacked, lasts until the enemy's next action",,攻击时有25%概率对敌造成<#FE2929>封招</color>效果，持续到敌人下次行动。
BuffInfo_霹雳雷火弹,"Inflict <#FE2929>Disarm</color> and <#FE2929>Disable armor</color> effects on the enemy when attacked, lasts until the enemy's next action",,攻击时对敌造成<#FE2929>缴械</color>和<#FE2929>卸甲</color>效果，持续到敌人下次行动。
BuffInfo_暴雨梨花钉,"Reduce enemy's <#FE2929>250 points of Qi</color> and <#FE2929>10% of maximum HP</color> when attacked, up to 3000 points",,攻击时减少敌方<#FE2929>250点集气值</color>，减少敌方<#FE2929>10%最大生命</color>，最高3000点。
BuffInfo_迷魂烟,"Inflict <#FE2929>Unconscious</color> effect on the enemy when attacked, lasts until the enemy's next action",,攻击时对敌造成<#FE2929>昏迷</color>效果，持续到敌人下次行动。
BuffInfo_蚀筋化骨水,Reduce enemy's <#FE2929>10% of maximum MP</color>; enemy's next attack <#FE2929>final damage decreases by 35%</color> when attacked,,攻击时减少敌方<#FE2929>10%最大内力</color>；敌方下次攻击<#FE2929>最终伤害减少35%</color>。
BuffInfo_夺命十三香,"Inflict <#FE2929>50 points of Poisoned, 50 points of Bleeding, 50 points of Internal Injury, 50 points of Blinded</color> on the enemy when attacked",,攻击时对敌造成<#FE2929>50点中毒、50点流血、50点内伤、50点致盲</color>。
BuffInfo_重伤,"Five-dimensional aptitude decreases by <#FE2929>1 point</color>, Qinggong decreases by <#FE2929>50</color>, HP and MP decrease by <#FE2929>10%</color>",,五维资质减少<#FE2929>1点</color>，轻功减少<#FE2929>50</color>，生命和内力减少<#FE2929>10%</color>
BuffInfo_濒死,"Five-dimensional aptitude decreases by <#FE2929>3 points</color>, HP and MP decrease by <#FE2929>25%</color>, additional damage received increases by <#FE2929>30%</color>, Movement Range decreases by <#FE2929>5 squares</color> (minimum Movement Range not less than 1 square)",,五维资质减少<#FE2929>3点</color>，生命和内力减少<#FE2929>25%</color>，受到伤害额外增加<#FE2929>30%</color>，移动距离减少<#FE2929>5格</color>（最小移动距离不低于1格）
BuffInfo_失明,Accuracy probability is forced to <#FE2929>15%</color>,,命中概率强制变为<#FE2929>15%</color>
BuffInfo_骨折,"Attack damage decreases by <#FE2929>15%</color>, Movement Range decreases by <#FE2929>2 squares</color> (minimum Movement Range not less than 1 square)",,攻击伤害减少<#FE2929>15%</color>，移动距离减少<#FE2929>2格</color>（最小移动距离不低于1格）
BuffInfo_毒疮,"When attacked, the attacker is inflicted with <#FE2929>Poisoned</color> effect, and you enter the battle with <#FE2929>50 points of Poisoned</color>",,被攻击时给攻击者附带<#FE2929>中毒</color>效果，自身进入战斗附带<#FE2929>50点中毒</color>
BuffInfo_紊乱,"When attacking, the final damage fluctuates between <#FE2929>25%~125%</color>, and you enter the battle with <#FE2929>50 points of Internal Injury</color>",,攻击时最终伤害在<#FE2929>25%~125%</color>随机波动，自身进入战斗附带<#FE2929>50点内伤</color>
BuffInfo_血亏,"When receiving Heal effect, the <#FE2929>effect is halved</color>",,受到治疗效果时<#FE2929>效果减半</color>
BuffInfo_团队体力效果_0,"When current Stamina is higher than <#29F161>90</color>, Increases Damage by <#29F161>15%</color>, Defense increases by <#29F161>15%</color>, Qinggong increases by <#29F161>15%</color>",,当前体力高于<#29F161>90</color>，伤害增加<#29F161>15%</color>、防御提升<#29F161>15%</color>、轻功提升<#29F161>15%</color>
BuffInfo_团队体力效果_1,"When current Stamina is higher than <#29F161>75</color>, Increases Damage by <#29F161>10%</color>, Defense increases by <#29F161>10%</color>, Qinggong increases by <#29F161>10%</color>",,当前体力高于<#29F161>75</color>，伤害增加<#29F161>10%</color>、防御提升<#29F161>10%</color>、轻功提升<#29F161>10%</color>
BuffInfo_团队体力效果_2,"When current Stamina is higher than <#29F161>60</color>, Increases Damage by <#29F161>5%</color>, Defense increases by <#29F161>5%</color>, Qinggong increases by <#29F161>5%</color>",,当前体力高于<#29F161>60</color>，伤害增加<#29F161>5%</color>、防御提升<#29F161>5%</color>、轻功提升<#29F161>5%</color>
BuffInfo_团队体力效果_3,No effect bonuses,,没有任何效果加成
BuffInfo_团队体力效果_4,"When current Stamina is lower than <#FE2929>45</color>, damage decreases by <#FE2929>5%</color>, Defense decreases by <#FE2929>5%</color>, Qinggong decreases by <#FE2929>5%</color>",,当前体力低于<#FE2929>45</color>，伤害减少<#FE2929>5%</color>、防御下降<#FE2929>5%</color>、轻功下降<#FE2929>5%</color>
BuffInfo_团队体力效果_5,"When current Stamina is lower than <#FE2929>30</color>, damage decreases by <#FE2929>10%</color>, Defense decreases by <#FE2929>10%</color>, Qinggong decreases by <#FE2929>10%</color>",,当前体力低于<#FE2929>30</color>，伤害减少<#FE2929>10%</color>、防御下降<#FE2929>10%</color>、轻功下降<#FE2929>10%</color>
BuffInfo_团队体力效果_6,"When current Stamina is lower than <#FE2929>15</color>, damage decreases by <#FE2929>20%</color>, Defense decreases by <#FE2929>20%</color>, Qinggong decreases by <#FE2929>20%</color>",,当前体力低于<#FE2929>15</color>，伤害减少<#FE2929>20%</color>、防御下降<#FE2929>20%</color>、轻功下降<#FE2929>20%</color>
BuffInfo_团队体力效果_7,"When current Stamina is <#FE2929>0</color>, damage decreases by <#FE2929>30%</color>, Defense decreases by <#FE2929>30%</color>, Qinggong decreases by <#FE2929>30%</color>",,当前体力已为<#FE2929>0</color>，伤害减少<#FE2929>30%</color>、防御下降<#FE2929>30%</color>、轻功下降<#FE2929>30%</color>
BuffInfo_团队心情效果_0,"Current Mood is above <#29F161>90</color>, combat increases EXP from defeating enemies by <#29F161>30%</color>",,当前心情高于<#29F161>90</color>，战斗击杀对方获得的实战经验增加<#29F161>30%</color>
BuffInfo_团队心情效果_1,"Current Mood is above <#29F161>75</color>, combat increases EXP from defeating enemies by <#29F161>20%</color>",,当前心情高于<#29F161>75</color>，战斗击杀对方获得的实战经验增加<#29F161>20%</color>
BuffInfo_团队心情效果_2,"Current Mood is above <#29F161>60</color>, combat increases EXP from defeating enemies by <#29F161>10%</color>",,当前心情高于<#29F161>60</color>，战斗击杀对方获得的实战经验增加<#29F161>10%</color>
BuffInfo_团队心情效果_3,No effect bonuses,,没有任何效果加成
BuffInfo_团队心情效果_4,"Current Mood is below <#FE2929>45</color>, only <#FE2929>80%</color> of EXP is gained from defeating enemies in combat",,当前心情低于<#FE2929>45</color>，战斗击杀对方仅获得实战经验的<#FE2929>80%</color>
BuffInfo_团队心情效果_5,"Current Mood is below <#FE2929>30</color>, only <#FE2929>40%</color> of EXP is gained from defeating enemies in combat",,当前心情低于<#FE2929>30</color>，战斗击杀对方仅获得实战经验的<#FE2929>40%</color>
BuffInfo_团队心情效果_6,"Current Mood is below <#FE2929>15</color>, only <#FE2929>20%</color> of EXP is gained from defeating enemies in combat",,当前心情低于<#FE2929>15</color>，战斗击杀对方仅获得实战经验的<#FE2929>20%</color>
BuffInfo_团队心情效果_7,"Current Mood is at 0, no EXP is gained from defeating enemies in combat",,当前心情已为0，战斗击杀对方获得实战经验0
BuffInfo_风寒,Action Speed decreases by <#FE2929>5%</color>,,集气速度降低<#FE2929>5%</color>
BuffInfo_点穴,"Unable to act, immediately lifted after being attacked.",,无法行动，受到攻击后立即解除。
BuffInfo_压制,"Attack effect <#FE2929>-80%</color>, Defense effect <#FE2929>-80%</color>, Action Speed <#FE2929>-40%</color>",,攻击效果<#FE2929>-80%</color>、防御效果<#FE2929>-80%</color>、集气速度<#FE2929>-40%</color>
BuffInfo_jmDai9,"Constitution <#29F161>+1</color>
Overall HP increases by <#29F161>5%</color>",,"体质<#29F161>+1</color>
生命整体提升<#29F161>5%</color>"
BuffInfo_jmDu9,"Strength <#29F161>+1</color>
Increases Damage by <#29F161>5%</color> when using external attacks",,"臂力<#29F161>+1</color>
使用外功攻击时伤害增加<#29F161>5%</color>"
BuffInfo_jmRen9,"Constitution <#29F161>+1</color>
Damage reduction by <#29F161>5%</color> when attacked externally",,"体质<#29F161>+1</color>
受到外功攻击时伤害减免<#29F161>5%</color>"
BuffInfo_jmChong9,"Dexterity <#29F161>+1</color>
Action Speed in combat increases by <#29F161>5%</color>",,"敏捷<#29F161>+1</color>
战斗时集气速度提升<#29F161>5%</color>"
BuffInfo_jmYinQiao9,"Strength <#29F161>+1</color>
Chance of internal force boost in combat increases by <#29F161>5%</color>",,"臂力<#29F161>+1</color>
战斗时内功加力几率增加<#29F161>5%</color>"
BuffInfo_jmYangQiao9,"Intelligence <#29F161>+1</color>
Chance of internal force protection in combat increases by <#29F161>5%</color>",,"悟性<#29F161>+1</color>
战斗时内功护体几率增加<#29F161>5%</color>"
BuffInfo_jmYinWei9,"Intelligence <#29F161>+1</color>
Qi value in combat increases by <#29F161>50 points</color>",,"悟性<#29F161>+1</color>
战斗时气功值增加<#29F161>50点</color>"
BuffInfo_jmYangWei9,"Dexterity <#29F161>+1</color>
Qi defense value in combat increases by <#29F161>50 points</color>",,"敏捷<#29F161>+1</color>
战斗时气防值增加<#29F161>50点</color>"
,,,
BuffInfo_免疫迷惑,Immune to Charm during combat,,战斗时免疫迷惑
BuffInfo_强制加入队伍,"Eyes are lifeless, soul is out of body, like a walking corpse, at your mercy.",,双目无神，魂飞天外，如同行尸走肉，任由你摆布。
BuffInfo_怒气爆发,"After triggering Rage, self-inflicted Poisoned, Internal Injury, Bleeding, Sealed, Blinded are reduced by 50%, Action Speed increases by 20%, each time being Attacked, Action Speed increases by an additional 10%, lasting until the next action is taken.",,触发怒气后自身中毒、内伤、流血、封穴、致盲减少50%，集气速度提升20%，期间每被攻击1次集气速度额外增加10%，持续下次行动后失效；
BuffInfo_野生Buff_普通1,"Normal Character attribute bonus, HP, MP, Attack, Defense, Qinggong increase by 20%, bonus is lost after being Invited to the team.",,普通角色属性加成，生命、内力、攻击、防御、轻功提升20%，邀请入队后加成失效。
BuffInfo_野生Buff_精英1,"Elite Character attribute bonus, HP, MP, Attack, Defense, Qinggong increase by 50%, bonus is lost after being Invited to the team.",,精英角色属性加成，生命、内力、攻击、防御、轻功提升50%，邀请入队后加成失效。
BuffInfo_野生Buff_Boss1,"Boss Character attribute bonus, HP, MP, Attack, Defense increase by 100%, Qinggong increases by 50%, bonus is lost after being Invited to the team.",,首领角色属性加成，生命、内力、攻击、防御提升100%，轻功提升50%，邀请入队后加成失效。
BuffInfo_难度修正_0,"Final damage reduced by <#29F161>50%</color> when attacking, final damage received increased by <#29F161>50%</color> when attacked; Attack, Defense, HP, Qinggong reduced by <#29F161>50%</color>.",,攻击时最终伤害减少<#29F161>50%</color>，被攻击时受到的最终伤害增加<#29F161>50%</color>；攻击、防御、生命、轻功减少<#29F161>50%</color>。
BuffInfo_难度修正_1,"Final damage reduced by <#29F161>25%</color> when attacking, final damage received increased by <#29F161>25%</color> when attacked; Attack, Defense, HP, Qinggong reduced by <#29F161>25%</color>.",,攻击时最终伤害减少<#29F161>25%</color>，被攻击时受到的最终伤害增加<#29F161>25%</color>；攻击、防御、生命、轻功减少<#29F161>25%</color>。
BuffInfo_难度修正_2,"Final damage increased by <#FE2929>10%</color> when attacking, final damage received reduced by <#FE2929>10%</color> when attacked; Attack, Defense, HP increased by <#FE2929>20%</color>; Qinggong increased by <#FE2929>25%</color>; Boss character's <#FE2929>five-dimensional aptitude increased by 1 point</color>.",,攻击时最终伤害增加<#FE2929>10%</color>，被攻击时受到的最终伤害减少<#FE2929>10%</color>伤害；攻击、防御、生命提升<#FE2929>20%</color>；轻功提升<#FE2929>25%</color>；首领角色<#FE2929>五维资质增加1点</color>。
BuffInfo_难度修正_3,"Final damage increased by <#FE2929>20%</color> when attacking, final damage received reduced by <#FE2929>20%</color> when attacked; Attack, Defense, HP increased by <#FE2929>40%</color>; Qinggong increased by <#FE2929>50%</color>; Elite character's <#FE2929>five-dimensional aptitude increased by 1 point</color>, Boss character's <#FE2929>five-dimensional aptitude increased by 2 points</color>.",,攻击时最终伤害增加<#FE2929>20%</color>，被攻击时受到的最终伤害减少<#FE2929>20%</color>伤害；攻击、防御、生命提升<#FE2929>40%</color>；轻功提升<#FE2929>50%</color>；精英角色<#FE2929>五维资质增加1点</color>，首领角色<#FE2929>五维资质增加2点</color>。
BuffInfo_一见如故,"When Relations with the protagonist reach Close, receive Encouraged, after entering battle, <#29F161>Attack increases by 5%</color>, effect is lost after the battle ends.",,与主角关系达到亲密，受到鼓舞，进入战斗后<#29F161>攻击提升5%</color>，战斗结束后失效。
BuffInfo_情投意合,"When Relations with the protagonist reach Intimate, receive Encouraged, after entering battle, <#29F161>Attack increases by 5%, Defense increases by 5%</color>, effect is lost after the battle ends.",,与主角关系达到知己，受到鼓舞，进入战斗后<#29F161>攻击提升5%、防御提升5%</color>，战斗结束后失效。
BuffInfo_患难与共,"When Relations with the protagonist reach Devoted, receive Encouraged, after entering battle, <#29F161>Attack increases by 10%, Defense increases by 10%</color>, effect is lost after the battle ends.",,与主角关系达到莫逆，受到鼓舞，进入战斗后<#29F161>攻击提升10%、防御提升10%</color>，战斗结束后失效。
BuffInfo_同生共死,"When Relations with the protagonist reach Inseparable, receive Encouraged, after entering battle, <#29F161>Attack increases by 15%, Defense increases by 15%</color>, effect is lost after the battle ends.",,与主角关系达到生死，受到鼓舞，进入战斗后<#29F161>攻击提升15%、防御提升15%</color>，战斗结束后失效。
,,,
BuffInfo_dong0,Action Speed+2,,集气速度+2
BuffInfo_dong1,Combo rate +1%,,连击率+1%
BuffInfo_dong2,"At the start of the battle, Initial Action Point increases by 100.",,战斗开始初始集气增加100点。
BuffInfo_dong3,Action Speed+2,,集气速度+2
BuffInfo_dong4,Combo rate +1%,,连击率+1%
BuffInfo_dong5,"At the start of the battle, Movement Range increases by 1 square.",,战斗开始移动距离增加1格。
BuffInfo_dong6,Action Speed+5,,集气速度+5
BuffInfo_dong7,Combo rate +2%,,连击率+2%
BuffInfo_dong8,"The first external Attack in each battle increases the Combo rate by 25%, the effect is cleared after the Attack.",,每场战斗的首次外功攻击连击率增加25%，攻击后效果清除。
BuffInfo_dong9,Action Speed+5,,集气速度+5
BuffInfo_dong10,Combo rate +2%,,连击率+2%
BuffInfo_dong11,"After each Attack, you can move again, but you can only choose to rest or retreat after moving.",,每次攻击结束后可再次移动，移动后只能选择休息与撤退。
BuffInfo_dong12,Action Speed+5,,集气速度+5
BuffInfo_dong13,Combo rate +2%,,连击率+2%
BuffInfo_dong14,"For every point your Dexterity is higher than the enemy's highest Dexterity character, this AttackCombo temporarily increases by 2.5%.",,自身敏捷比敌方敏捷最高的角色每高1点，本次攻击连击临时增加2.5%。
BuffInfo_jing0,Parry+2%,,格挡+2%
BuffInfo_jing1,Parry+2%,,格挡+2%
BuffInfo_jing2,"For every point of Constitution, the final damage received is reduced by 1.5%.",,每1点体质受到的最终伤害减少1.5%。
BuffInfo_jing3,Parry+2%,,格挡+2%
BuffInfo_jing4,Parry+2%,,格挡+2%
BuffInfo_jing5,"Each time you are Attacked, Parry is triggered, you gain an additional 10 points of Spirit, and your Qi value increases by 100 points.",,每次受到攻击时触发格挡，自身额外获得10点战意、集气值增加100点。
BuffInfo_jing6,Parry+3%,,格挡+3%
BuffInfo_jing7,Parry+3%,,格挡+3%
BuffInfo_jing8,Receive No damage for the first time being attacked in each battle (Unable to receive damage brought by No damage negative status).,,每场战斗首次被攻击获得免伤（无法免伤负面状态带来的伤害）。
BuffInfo_jing9,Parry+3%,,格挡+3%
BuffInfo_jing10,Parry+3%,,格挡+3%
BuffInfo_jing11,"Each attack received reduces final damage by 10%, up to a maximum of 50% reduction.",,每被攻击1次最终伤害减少10%，最高减少50%。
BuffInfo_jing12,Parry+3%,,格挡+3%
BuffInfo_jing13,Parry+3%,,格挡+3%
BuffInfo_jing14,"This attack does not move, final attack damage increases by 30%, for each point of Dexterity lower than the opponent, the final damage increases by an additional 8%.",,本次攻击不移动，攻击最终伤害增加30%，自身敏捷每低于对方1点，则最终伤害额外增加8%。
BuffInfo_gang0,Critical+1%,,暴击+1%
BuffInfo_gang1,Critical+1%,,暴击+1%
BuffInfo_gang2,"For every point of Strength, the final damage of Attack increases by 1.5%.",,每1点臂力攻击时最终伤害增加1.5%。
BuffInfo_gang3,Critical+2%,,暴击+2%
BuffInfo_gang4,Critical+2%,,暴击+2%
BuffInfo_gang5,"Trigger Critical when attacking, gain an additional 10 points of Spirit.",,攻击时触发暴击，自身额外获得10点战意。
BuffInfo_gang6,Critical+2%,,暴击+2%
BuffInfo_gang7,Critical+2%,,暴击+2%
BuffInfo_gang8,The first attack in this battle will definitely be Critical if it hits the target.,,本场战斗首次攻击如果命中目标必定暴击。
BuffInfo_gang9,Critical+2%,,暴击+2%
BuffInfo_gang10,Critical+2%,,暴击+2%
BuffInfo_gang11,"After each Attack, enemies at the edge of the damage range will receive 25% of the Attack's Splash damage.",,每次攻击后，伤害范围边缘敌人会受到攻击自身的25%的溅射伤害。
BuffInfo_gang12,Critical+2%,,暴击+2%
BuffInfo_gang13,Critical+2%,,暴击+2%
BuffInfo_gang14,"Can act again after killing an enemy, choosing external attack increases MP Cost by 100%, effective once per action",,击杀敌人可再次行动，选择外功攻击内力消耗增加100%，每次行动生效1次。
BuffInfo_rou0,Evasion+1%,,闪避+1%
BuffInfo_rou1,Parry+2%,,格挡+2%
BuffInfo_rou2,"Each time being attacked, the attacker's Critical is reduced by 50%.",,每次被攻击时，攻击方暴击削弱50%。
BuffInfo_rou3,Evasion+1.5%,,闪避+1.5%
BuffInfo_rou4,Parry+3%,,格挡+3%
BuffInfo_rou5,"Each time being attacked, gain an additional 5 points of Spirit and increase Qi by 50 points.",,每次受到攻击时，自身额外获得5点战意、集气增加50点。
BuffInfo_rou6,Evasion+1.5%,,闪避+1.5%
BuffInfo_rou7,Parry+3%,,格挡+3%
BuffInfo_rou8,"When attacked, there is a 30% chance to Reflect 20% damage to the attacker, each two-level difference between the two sides increases or decreases the Reflect effect by 1%, up to 10%.",,被攻击时有30%概率对攻击方造成20%伤害反弹，双方每相差两级额外增减1%反弹效果，最高10%。
BuffInfo_rou9,Evasion+1.5%,,闪避+1.5%
BuffInfo_rou10,Parry+3%,,格挡+3%
BuffInfo_rou11,"After each attack received, Qi increases by 100 points.",,每次被攻击后，自身集气增加100点。
BuffInfo_rou12,Evasion+1.5%,,闪避+1.5%
BuffInfo_rou13,Parry+3%,,格挡+3%
BuffInfo_rou14,"When attacked with enemies nearby, only 60% of the actual damage is taken, 40% is shared by nearby enemies.",,被攻击时身边有敌人，自身只承受实际伤害的60%，40%由身边敌人分摊。
BuffInfo_xu0,Counter+1%,,反击+1%
BuffInfo_xu1,Counter+1%,,反击+1%
BuffInfo_xu2,"Successfully Counter when attacked, the attacker's Action Speed is reduced by 20% until after their next action.",,被攻击时成功反击，攻击方集气速度-20%，直到下次行动后恢复。
BuffInfo_xu3,Counter+1.5%,,反击+1.5%
BuffInfo_xu4,Counter+1.5%,,反击+1.5%
BuffInfo_xu5,"Trigger Counter when attacked, gain an additional 10 points of Spirit and 150 points of Qi.",,被攻击时触发反击，自身额外获得10点战意、集气增加150点。
BuffInfo_xu6,Counter+1.5%,,反击+1.5%
BuffInfo_xu7,Counter+1.5%,,反击+1.5%
BuffInfo_xu8,"Effects of Poisoned, Internal Injury, Bleeding, Blinded, Sealed are reduced by 50%.",,受到中毒、内伤、流血、致盲、封穴效果削弱50%。
BuffInfo_xu9,Counter+1.5%,,反击+1.5%
BuffInfo_xu10,Counter+1.5%,,反击+1.5%
BuffInfo_xu11,"Each time you are attacked, Counter temporarily increases by 5%, the effect is cleared after triggering Counter or at the end of the battle.",,每被攻击1次反击临时增加5%，触发反击或战斗结束后效果清除。
BuffInfo_xu12,Counter+2%,,反击+2%
BuffInfo_xu13,Counter+2%,,反击+2%
BuffInfo_xu14,"Effects of Poisoned, Internal Injury, Bleeding, Blinded, Sealed produced when attacking are increased by 100%, opponent's Qi decreases by 150 points.",,攻击时产出的中毒、内伤、流血、致盲、封穴效果提升100%，对方集气-150点。
BuffInfo_shi0,Accuracy+1.5%,,命中+1.5%
BuffInfo_shi1,Accuracy+1.5%,,命中+1.5%
BuffInfo_shi2,"Each successful hit temporarily increases Critical by 5%, effect is cleared after triggering Critical or at the end of the battle.",,每命中1次目标暴击临时增加5%，触发暴击或战斗结束后效果清除。
BuffInfo_shi3,Accuracy+2%,,命中+2%
BuffInfo_shi4,Accuracy+2%,,命中+2%
BuffInfo_shi5,Gain an additional 5 points of Spirit when hitting an enemy target.,,命中敌方目标时，自身额外获得5点战意。
BuffInfo_shi6,Accuracy+2%,,命中+2%
BuffInfo_shi7,Accuracy+2%,,命中+2%
BuffInfo_shi8,"Each attack on a target increases final damage of the next attack by 5% and deals an additional 25 points of damage, up to a maximum of 25% increase in final damage and 125 points of additional damage.",,每攻击1次目标，下次攻击最终伤害增加5%并额外造成25点伤害，最终伤害最高增加25%，额外伤害最高125点。
BuffInfo_shi9,Accuracy+2%,,命中+2%
